Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DUQ250,"Ever use any form of cocaine","The following questions are about cocaine, including all the different forms of cocaine such as powder, 'crack', 'free base', and coca paste.  Have you ever, even once, used cocaine, in any form?",," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ260,"Age first used cocaine","How old were you the first time you used cocaine, in any form?","HARD EDIT VALUES:  0-69 Error message:  'Your response cannot exceed 69 years.  Please press the 'Back' button, press 'Clear,' and try again.' HARD EDIT:  DUQ.260 must be equal to or less than current age.  Error message:  'Your response is greater than your recorded age.  Please press the 'Back' button, press 'Clear,' and try again.' ENTER AGE IN YEARS"," Both males and females 18 YEARS - 59 YEARS",sio:Age,,,,,,,,,,
DUQ270Q,"Last time you used cocaine, in any form","How long has it been since you last used cocaine, in any form?","ENTER NUMBER OF DAYS, WEEKS, MONTHS, OR YEARS"," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ270U,"Last time you used cocaine/unit","How long has it been since you last used cocaine, in any form?","ENTER UNIT"," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ272,"# of time you used cocaine","During your life, altogether how many times have you used cocaine, in any form?",," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ280,"# of days used cocaine/month","During the past 30 days, on how many days did you use cocaine, in any form?","HARD EDIT VALUES:  1-30.  Error message:  'Your response cannot exceed 30 days.  Please press the 'Back' button, press 'Clear,' and try again.' ENTER A NUMBER"," Both males and females 18 YEARS - 59 YEARS",sio:Quantity,,obo:UO_0000035,,,,,,,,
DUQ290,"Ever used heroin","The following questions are about heroin.  Have you ever, even once, used heroin?",," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ300,"Age first used heroin","How old were you the first time you used heroin?","HARD EDIT VALUES:  0-59 Error message:  'Your response cannot exceed 59 years.  Please press the 'Back' button, press 'Clear,' and try again.' HARD EDIT:  DUQ.300 must be equal to or less than current age.  Error message:  'Your response is greater than your recorded age.  Please press the 'Back' button, press 'Clear,' and try again.' ENTER AGE IN YEARS"," Both males and females 18 YEARS - 59 YEARS",sio:Age,,,,,,,,,,
DUQ310Q,"Last time used heroin","How long has it been since you last used heroin?","ENTER NUMBER OF DAYS, WEEKS, MONTHS, OR YEARS"," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ310U,"Last time used heroin/unit","How long has it been since you last used heroin?","ENTER UNIT"," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ320,"# of days used heroin/month","During the past 30 days, on how many days did you use heroin?","HARD EDIT VALUES:  1-30.  Error message:  'Your response cannot exceed 30 days.  Please press the 'Back' button, press 'Clear,' and try again.'ENTER A NUMBER"," Both males and females 18 YEARS - 59 YEARS",sio:Quantity,,obo:UO_0000035,,,,,,,,
DUQ330,"Ever used methamphetamine","The following questions are about methamphetamine, also known as crank, crystal, ice or speed.  Have you ever, even once, used methamphetamine?",," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ340,"Age first used methamphetamine","How old were you the first time you used methamphetamine?","HARD EDIT VALUES:  0-59 Error message:  'Your response cannot exceed 59 years.  Please press the 'Back' button, press 'Clear,' and try again.' HARD EDIT:  DUQ340 must be equal to or less than current age.  Error message:  'Your response is greater than your recorded age.  Please press the 'Back' button, press 'Clear,' and try again.' ENTER AGE IN YEARS"," Both males and females 18 YEARS - 59 YEARS",sio:Age,,,,,,,,,,
DUQ350Q,"Last time used methamphetamine","How long has it been since you last used methamphetamine?","ENTER NUMBER OF DAYS, WEEKS, MONTHS, OR YEARS"," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ350U,"Last time used methamphetamine/unit","How long has it been since you last used methamphetamine?","ENTER UNIT"," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ352,"# times used methamphetamine","During your life, altogether how many times have you used methamphetamine?",," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ360,"# days used methamphetamine/month","During the past 30 days, on how many days did you use methamphetamine?","HARD EDIT VALUES:  1-30.  Error message:  'Your response cannot exceed 30 days.  Please press the 'Back' button, press 'Clear,' and try again.' ENTER A NUMBER"," Both males and females 18 YEARS - 59 YEARS",sio:Quantity,,obo:UO_0000035,,,,,,,,
DUQ370,"Ever use a needle to inject illegal drug","The following questions are about the different ways that certain drugs can be used.  Have you ever, even once, used a needle to inject a drug not prescribed by a doctor?",," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ380A,"Drugs injected - Cocaine","Which of the following drugs have you injected using a needle?","SHOW ALL FIVE ITEMS ON SINGLE ACASI SCREEN HARD EDIT:  AT LEAST ONE ITEM IN DUQ380 MUST BE SELECTED. Error message:  'Earlier you reported using a needle to inject drugs not prescribed by a doctor.  Which of these drugs did you inject?'"," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ380B,"Drugs injected - Heroin","Which of the following drugs have you injected using a needle?","SHOW ALL FIVE ITEMS ON SINGLE ACASI SCREEN HARD EDIT:  AT LEAST ONE ITEM IN DUQ380 MUST BE SELECTED. Error message:  'Earlier you reported using a needle to inject drugs not prescribed by a doctor.  Which of these drugs did you inject?'"," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ380C,"Drugs injected - Methamphetamine","Which of the following drugs have you injected using a needle?","SHOW ALL FIVE ITEMS ON SINGLE ACASI SCREEN HARD EDIT:  AT LEAST ONE ITEM IN DUQ380 MUST BE SELECTED. Error message:  'Earlier you reported using a needle to inject drugs not prescribed by a doctor.  Which of these drugs did you inject?'"," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ380D,"Drugs injected - Steroids","Which of the following drugs have you injected using a needle?","SHOW ALL FIVE ITEMS ON SINGLE ACASI SCREEN HARD EDIT:  AT LEAST ONE ITEM IN DUQ380 MUST BE SELECTED. Error message:  'Earlier you reported using a needle to inject drugs not prescribed by a doctor.  Which of these drugs did you inject?'"," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ380E,"Drugs injected - Any other drugs","Which of the following drugs have you injected using a needle?","SHOW ALL FIVE ITEMS ON SINGLE ACASI SCREEN HARD EDIT:  AT LEAST ONE ITEM IN DUQ380 MUST BE SELECTED. Error message:  'Earlier you reported using a needle to inject drugs not prescribed by a doctor.  Which of these drugs did you inject?'"," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ390,"Age first injected drugs","How old were you when you first used a needle to inject any drug not prescribed by a doctor?","HARD EDIT VALUES:  0-69 Error message:  'Your response cannot exceed 69 years.  Please press the 'Back' button, press 'Clear,' and try again.' HARD EDIT:  DUQ390 must be equal to or less than current age.  Error message:  'Your response is greater than your recorded age.  Please press the 'Back' button, press 'Clear,' and try again.' ENTER AGE IN YEARS"," Both males and females 18 YEARS - 69 YEARS",sio:Age,,,,,,,,,,
DUQ400Q,"Last time injected drugs","How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?","ENTER NUMBER OF DAYS, WEEKS, MONTHS, OR YEARS"," Both males and females 18 YEARS - 69 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ400U,"Last time injected drugs/unit","How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?","ENTER UNIT"," Both males and females 18 YEARS - 69 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ410,"# times injected drugs/lifetime","During your life, altogether how many times have you injected drugs not prescribed by a doctor?",," Both males and females 18 YEARS - 69 YEARS",sio:TimeInterval,,,,,,,,,,
DUQ420,"How often did you inject drugs","Think about the period of your life when you injected drugs the most often.  How often did you inject then?",," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ425,,,"BOX 5  CHECK ITEM 425.  IF SP HAS USED MARIJUANA (CODED '1' IN DUQ.200 OR SP HAS USED COCAINE, HEROIN, OR METHAMPHETAMINE (CODED '1') IN DUQ.240, OR SP HAS INJECTED ANY DRUG NOT PRESCRIBED BY A DOCTOR (CODED '1') IN DUQ.370, GO TO DUQ.430.  OTHERWISE, GO TO END OF SECTION."," Both males and females 18 YEARS - 69 YEARS",,,,,,,,,,,
DUQ430,"Ever been in rehabilitation program","Have you ever been in a drug treatment or drug rehabilitation program?",," Both males and females 18 YEARS - 59 YEARS",,,obo:UO_0000021,,,,,,,,
