Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
SMQ845  ,"# days smoked water pipe last 5 days","During the past 5 days, including today, on how many days did {you/he/she} smoke tobacco in a water pipe or Hookah?","HARD EDIT:  RANGE 1 - 5. ENTER NUMBER OF DAYS."," Both males and females 12 YEARS - 150 YEARS",sio:Quantity,,obo:UO_0000033,,,,,,,,
SMQ690H,"Used last 5 days - E-cigarettes","Which of these products did {you/he/she} use?","(CHECK ALL THAT APPLY). Verbal instructions to respondent: Please select all that you used."," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ849  ,"# days smoked e-cigarette last 5 days","During the past 5 days, including today, on how many days did {you/he/she} smoke an e-cigarette?","HARD EDIT:  RANGE 1 - 5. ENTER NUMBER OF DAYS."," Both males and females 12 YEARS - 150 YEARS",sio:Quantity,,obo:UO_0000033,,,,,,,,
SMQ851,"Used smokeless tobacco last 5 days?","Smokeless tobacco products are placed in the mouth or nose and include chewing tobacco, snuff, snus, or dissolvables.  During the past 5 days, including today, did {you/he/she} use any smokeless tobacco? (Please do not include nicotine replacement products like patches, gum, lozenge, or spray which are considered products to help {you/him/her} stop smoking.)",," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ690D,"Used last 5 days - Chewing tobacco","Which of these products did {you/he/she} use?","(CHECK ALL THAT APPLY).  Verbal instructions to respondent: Please select all that you used."," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ800  ,"# days used chewing tobacco last 5 day","During the past 5 days, including today, on how many days did {you/he/she} use chewing tobacco, such as Redman, Levi Garrett or Beechnut?","ENTER NUMBER OF DAYS."," Both males and females 12 YEARS - 150 YEARS",sio:Quantity,,obo:UO_0000033,,,,,,,,
SMQ690E,"Used last 5 days - Snuff","Which of these products did {you/he/she} use?","(CHECK ALL THAT APPLY).  Verbal instructions to respondent: Please select all that you used."," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ817  ,"# days used snuff over last 5 days","During the past 5 days, including today, on how many days did {you/he/she} use snuff, such as Skoal, Skoal Bandits, or Copenhagen?","HARD EDIT:  RANGE 1 - 5.  ENTER NUMBER OF DAYS."," Both males and females 12 YEARS - 150 YEARS",sio:Quantity,,obo:UO_0000033,,,,,,,,
SMQ690I,"Used last 5 days - Snus","Which of these products did {you/he/she} use?","(CHECK ALL THAT APPLY). Verbal instructions to respondent: Please select all that you used."," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ857  ,"# days used snus over last 5 days","During the past 5 days, including today, on how many days did {you/he/she} use snus?","HARD EDIT:  RANGE 1 - 5.  ENTER NUMBER OF DAYS."," Both males and females 12 YEARS - 150 YEARS",sio:Quantity,,obo:UO_0000033,,,,,,,,
SMQ690J,"Used last 5 days - Dissolvables","Which of these products did {you/he/she} use?","(CHECK ALL THAT APPLY). Verbal instructions to respondent: Please select all that you used."," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ861  ,"# days used dissolvable over last 5 days","During the past 5 days, including today, on how many days did {you/he/she} use dissolvables such as strips or orbs?","HARD EDIT:  RANGE 1 - 5.  ENTER NUMBER OF DAYS."," Both males and females 12 YEARS - 150 YEARS",sio:Quantity,,obo:UO_0000033,,,,,,,,
SMQ863  ,"Used nicotine replacement last 5 days?","During the past 5 days, including today, did {you/he/she} use any nicotine replacement therapy products such as nicotine patches, gum, lozenges, inhalers, or nasal sprays?",," Both males and females 18 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
SMQ690F,"Used last 5 days - Patch, gum, other","Which of these products did {you/he/she} use?","(CHECK ALL THAT APPLY). Verbal instructions to respondent: Please select all that you used."," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ830 ,"# days used nicotine quit smoking aids?","During the past 5 days, including today, on how many days did {you/he/she} use any nicotine replacement therapy products such as nicotine patches, gum, lozenges, inhalers, or nasal sprays?","HARD EDIT:  RANGE 1 - 5. ENTER NUMBER OF DAYS."," Both males and females 18 YEARS - 150 YEARS",sio:Quantity,,chebi:27007,,,,,,,,
SMQ840,"When last used nicotine quit smoking aid","When did {you/he/she} last use a nicotine replacement therapy product?  Was it . . .",," Both males and females 18 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
SMDANY,"Used any tobacco product last 5 days?","Used any tobacco product last 5 days?",," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
SMAQUEX,"Questionnaire Mode Flag","Questionnaire Mode Flag.",," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
