Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
SXQ627  ,"# male oral sex partners/year","In the past 12 months, on how many men have you performed oral sex?","INSTRUCTIONS TO SP:  Please enter a number or enter zero for none."," Both males and females 18 YEARS - 59 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ765  ,,,"BOX 5  CHECK ITEM SXQ.765: IF SP HAD ONLY 1 LIFETIME ORAL SEX PARTNER (CODED '1') IN SXQ.624, GO TO BOX 6.  OTHERWISE CONTINUE."," Females only 18 YEARS - 69 YEARS",sio:TimeInterval,,chebi:27007,,,,,,,,
SXQ865  ,,,"BOX 8B  CHECK ITEM SXQ.865: IF SP HAD ONLY 1 LIFETIME MALE ORAL SEX PARTNER (CODED '1') IN SXQ.624, GO TO BOX 9A.  OTHERWISE CONTINUE."," Males only 18 YEARS - 69 YEARS",sio:TimeInterval,,chebi:27007,,,,,,,,
SXD630 ,"Last performed oral sex new male (days)","How long has it been since the last time you performed oral sex on a new male partner? A new sexual partner is someone that you had never had sex with before.","ENTER NUMBER OF DAYS"," Both males and females 18 YEARS - 59 YEARS",,,obo:UO_0000033,,,,,,,,
SXD844  ,,,"BOX 9A  CHECK ITEM SXQ.844: IF SP DID NOT HAVE A PARTNER IN PAST 12 MONTHS (SXQ.627, SXQ.639, SXD510, SXQ.827, AND SXQ.841 CODED '0000' OR MISSING), GO TO SXQ.260.  IF SXQ.809 = 1 AND SXQ.800, SXQ.803, OR SXQ.806 = 1, THEN DISPLAY 'The next set of questions is about all of your partners, males and females.', THEN GO TO BOX 9.  OTHERWISE, GO TO BOX 9."," Males only 18 YEARS - 69 YEARS",,,obo:UO_0000035,,,,,,,,
SXD744  ,,,"BOX 7A  CHECK ITEM SXQ.744: IF SP DID NOT HAVE A PARTNER IN PAST 12 MONTHS (SXD450, SXQ.727, SXQ.627, SXQ639, AND SXQ490 CODED '0000' OR MISSING), GO TO SXQ.260.  IF SXQ.709 = 1 AND SXQ.700, SXQ.703, OR SXQ.706 = 1, THEN DISPLAY 'The next set of questions is about all of your partners, males and females.', THEN GO TO BOX 7.  OTHERWISE, GO TO BOX 7."," Females only 18 YEARS - 69 YEARS",,,obo:UO_0000035,,,,,,,,
SXQ845  ,,,"BOX 9  CHECK ITEM SXQ.845: IF SP HAD ORAL SEX PARTNER IN PAST 12 MONTHS (SXQ.627 OR SXQ.639 GREATER THAN '0000'), GO TO SXQ.645.  OTHERWISE, GO TO BOX 9B."," Males only 18 YEARS - 69 YEARS",,,obo:UO_0000035,,,,,,,,
SXQ645  ,"Use protection when performing oral sex","When you performed oral sex in the past 12 months, how often would you use protection, like a condom or dental dam?","INSTRUCTIONS TO SP: Please select one of the following choices."," Both males and females 18 YEARS - 59 YEARS",,,,,,,,,,,
SXD871  ,,,"BOX 9B  CHECK ITEM SXQ.871: IF SXD510, SXQ.841, OR SXQ.827 GREATER THAN '0000', GO TO SXQ.648. OTHERWISE, GO TO BOX 11."," Males only 18 YEARS - 69 YEARS",,,,,,,,,,,
SXQ648  ,"Had sex with new partner/year","In the past 12 months, did you have any kind of sex with a person that you never had sex with before?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 18 YEARS - 59 YEARS",,,obo:UO_0000036,,,,,,,,
SXQ859  ,,,"BOX 10A  CHECK ITEM SXQ.859: IF SXQ.800, SXQ.806, AND SXQ.809 NOT EQUAL TO '1', GO TO BOX 11.  OTHERWISE, GO TO SXQ.610."," Males only 18 YEARS - 69 YEARS",,,,,,,,,,,
SXQ610  ,"# times had vaginal or anal sex/year","In the past 12 months, about how many times have you had {vaginal or anal/vaginal/anal} sex?","INSTRUCTIONS TO SP: Please select one of the following choices."," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,obo:UO_0000036,,,,,,,,
SXD245  ,,,"BOX 10  CHECK ITEM SXD.245: IF SP DID NOT HAVE VAGINAL OR ANAL SEX (CODED '0') IN SXQ.610, GO TO BOX 11.  OTHERWISE, CONTINUE WITH SXQ.251."," Males only 18 YEARS - 69 YEARS",,,chebi:27007,,,,,,,,
SXQ251,"# times had sex without condom/year","In the past 12 months, about how often have you had {vaginal or anal/vaginal/anal} sex without using a condom?","INSTRUCTIONS TO SP: Please select one of the following choices."," Both males and females 18 YEARS - 59 YEARS",sio:TimeInterval,,obo:UO_0000036,,,,,,,,
SXD856  ,,,"BOX 11  CHECK ITEM SXQ.856: IF SP 14-29 YEARS AND IF SP HAD PARTNER IN PAST 12 MONTHS (SXQ.627, SXQ.639, SXD510, SXQ.827, OR SXQ.841 GREATER THAN '0000'), GO TO SXQ590.  OTHERWISE, GO TO SXQ.260."," Males only 18 YEARS - 69 YEARS",,,obo:UO_0000036,,,,,,,,
SXQ590,"# sex partners five years older/year","Of the persons you had any kind of sex with in the past 12 months, how many were five or more years older than you?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Both males and females 18 YEARS - 29 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ600,"# sex partners five years younger/year","Of the persons you had any kind of sex with in the past 12 months, how many were five or more years younger than you?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Both males and females 18 YEARS - 29 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXD001,,,"IF SP IS MALE AND 18-59 YEARS OLD THEN GO TO SXQ260."," Males only 18 YEARS - 59 YEARS",,,obo:UO_0000036,,,,,,,,
SXD002,,,"IF SP IS FEMALE AND 14-59 YEARS OLD THEN GO TO SXQ753."," Females only 18 YEARS - 69 YEARS",,,obo:UO_0000036,,,,,,,,
SXD101,"# male sex partners/lifetime","In your lifetime, with how many men have you had any kind of sex?","INSTRUCTIONS TO SP: Please enter a number."," Females only 18 YEARS - 69 YEARS",sio:TimeInterval,,,,,,,,,,
SXD715  ,,,"BOX 2  CHECK ITEM SXQ.715: IF SP 60-69 YEARS, GO TO END OF SECTION.  OTHERWISE, GO TO SXD450."," Females only 14 YEARS - 69 YEARS",,,obo:UO_0000036,,,,,,,,
SXD450,"# male sex partners/year","In the past 12 months, with how many men have you had any kind of sex?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none. "," Females only 18 YEARS - 59 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ721  ,,,"BOX 3  CHECK ITEM SXQ.721: IF SXQ.700 = 1, GO TO SXQ.724.  OTHERWISE, GO TO BOX 4."," Females only 18 YEARS - 69 YEARS",,,,,,,,,,,
SXQ724  ,"# male vaginal sex partners/lifetime","In your lifetime, with how many men have you had vaginal sex?  Vaginal sex means a man's penis in your vagina.","INSTRUCTIONS TO SP: Please enter a number."," Females only 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ727  ,"# male vaginal sex partners/year","In the past 12 months, with how many men have you had vaginal sex? Vaginal sex means a man's penis in your vagina.","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Females only 18 YEARS - 59 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ730  ,,,"BOX 4  CHECK ITEM SXQ.730: IF SXQ.703 = 1, GO TO SXQ.621.  OTHERWISE, GO TO BOX 6."," Females only 18 YEARS - 69 YEARS",,,,,,,,,,,
SXD733  ,,,"BOX 6  CHECK ITEM SXQ.733: IF SXQ.709 = 1, GO TO SXQ130.  OTHERWISE, GO TO BOX 7."," Females only 18 YEARS - 69 YEARS",,,,,,,,,,,
SXQ130,"# female sex partners/lifetime","In your lifetime with how many women have you had sex? By sex, we mean sexual contact with another woman's vagina or genitals.","INSTRUCTIONS TO SP: Please enter a number."," Females only 18 YEARS - 59 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ490,"# female sex partners/year","In the past 12 months, with how many women have you had sex? By sex, we mean sexual contact with another woman's vagina or genitals.","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Females only 18 YEARS - 59 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ741  ,"Ever performed oral sex on a woman","Have you ever performed oral sex on a woman? Performing oral sex means your mouth on a woman's vagina or genitals.","INSTRUCTIONS TO SP: Please select . . ."," Females only 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ768  ,,,"BOX 6B  CHECK ITEM SXQ.768: IF SP HAD ONLY 1 LIFETIME ORAL SEX PARTNER (CODED '1') IN SXQ.636, GO TO BOX 7A.  OTHERWISE, CONTINUE."," Females only 18 YEARS - 69 YEARS",sio:TimeInterval,,chebi:27007,,,,,,,,
SXQ747  ,,,"BOX 7  CHECK ITEM SXQ.747: IF SP HAD ORAL SEX PARTNER IN PAST 12 MONTHS (SXQ.627 OR SXQ.639 GREATER THAN '0000'), THEN GO TO SXQ.645.  OTHERWISE, GO TO BOX 7B."," Females only 18 YEARS - 69 YEARS",,,obo:UO_0000035,,,,,,,,
SXD771  ,,,"BOX 7B  CHECK ITEM SXQ.771: IF SXD450, SXQ.727, OR SXQ490 GREATER THAN '0000', GO TO SXQ.648.  OTHERWISE, GO TO BOX 9."," Females only 18 YEARS - 69 YEARS",,,,,,,,,,,
SXQ759  ,,,"BOX 8A  CHECK ITEM SXQ.759: IF SXQ.700 OR SXQ.706 = 1, THEN CONTINUE.  OTHERWISE, GO TO BOX 9,"," Females only 18 YEARS - 69 YEARS",,,chebi:27007,,,,,,,,
SXD750  ,,,"BOX 9  CHECK ITEM SXQ.750: IF SP 14-29 YEARS AND IF SP HAD PARTNER IN PAST 12 MONTHS (SXD450, SXQ.727, SXQ.627, SXQ.639, OR SXQ490 GREATER THAN '0000'), GO TO SXQ590.  OTHERWISE CONTINUE."," Females only 18 YEARS - 69 YEARS",,,chebi:27007,,,,,,,,
SXQ753  ,"Ever told by doctor, you had HPV","Has a doctor or other health care professional ever told you that you had human papillomavirus or HPV?","INSTRUCTIONS TO SP: Please select . . ."," Females only 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ260  ,"Doctor ever told you had genital herpes","Has a doctor or other health care professional ever told you that you had genital herpes?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ265  ,"Doctor ever told you had genital warts","Has a doctor or other health care professional ever told you that you had genital warts?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ267,"Age when told you had genital warts","How old were you when you were first told that you had genital warts?","ENTER AGE IN YEARS."," Both males and females 18 YEARS - 59 YEARS",sio:Age,,,,,,,,,,
SXQ270  ,"Doctor ever told you had gonorrhea","In the past 12 months, has a doctor or other health care professional told you that you had gonorrhea, sometimes called GC or clap?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ272  ,"Doctor ever told you had chlamydia","In the past 12 months, has a doctor or other health care professional told you that you had chlamydia?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ280  ,"Are you circumcised or uncircumcised","Are you circumcised or uncircumcised?","INSTRUCTIONS TO SP: Please select . . .CAPI INSTRUCTIONS: Display the sketches below each selection. Sketch should display by default.  ACASI FIGURE SXQ1 - CLINICAL SKETCH OF CIRCUMCISED PENISACASI FIGURE SXQ2 - CLINICAL SKETCH OF UNCIRCUMCISED PENIS"," Males only 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ292  ,"Describe sexual orientation (male)","Do you think of yourself as...",," Males only 18 YEARS - 59 YEARS",,,,,,,,,,,
SXQ756  ,,,"BOX 11  CHECK ITEM SXQ.756: IF SP 18-59 YEARS, GO TO SXQ.294.  OTHERWISE, GO TO END OF SECTION."," Females only 18 YEARS - 69 YEARS",,,obo:UO_0000036,,,,,,,,
SXQ294  ,"Describe sexual orientation (female)","Do you think of yourself as...",," Females only 18 YEARS - 59 YEARS",,,,,,,,,,,
