Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DIQ175D,"Poor diet","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175E,"Race","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",sio:Race,,,,,,,,,,
DIQ175F,"Had a baby weighed over 9 lbs. at birth","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175G,"Lack of physical activity","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175H,"High blood pressure","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175I,"High blood sugar","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175J,"High cholesterol","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175K,"Hypoglycemic","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175L,"Extreme hunger","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175M,"Tingling/numbness in hands or feet","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
DIQ175N,"Blurred vision","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175O,"Increased fatigue","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175P,"Anyone could be at risk","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175Q,"Doctor warning","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175R,"Other, specify","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175S,"Gestational diabetes","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175T,"Frequent urination","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175U,"Thirst","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175V,"Craving for sweet/eating a lot of sugar","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
DIQ175W,"Medication","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes?[Anything else?]","INTERVIEWER INSTRUCTION:  DO NOT READ. CODE ALL THAT APPLY.  CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ175X,"Polycystic ovarian syndrome","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes? [Anything else?]","INTERVIEWER INSTRUCTION: DO NOT READ. CODE ALL THAT APPLY. CAPI INSTRUCTION: IF RESPONDENT ANSWERS 'OTHER', ALLOW ENTRY OF RESPONSE UP TO 250 CHARACTERS. HAND CARD DIQ2"," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ180,"Had blood tested past three years","{Have you/Has SP} had a blood test for high blood sugar or diabetes within the past three years?","INTERVIEWER INSTRUCTION:  DO NOT INCLUDE URINE TESTS."," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
DIQ050,"Taking insulin now","{Is SP/Are you} now taking insulin",," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DID060,"How long taking insulin","For how long {have you/has SP} been taking insulin?","ENTER NUMBER (OF MONTHS OR YEARS)."," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DIQ060U,"Unit of measure (month/year)","UNIT OF MEASURE","ENTER UNIT."," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
DIQ065,,,"BOX 0.  CHECK ITEM DIQ.065:  IF DIQ.010 = 1 (YES) OR DIQ.010 = 3 (BORDERLINE OR PREDIABETES) OR DIQ.160 = 1 (YES) CONTINUE.OTHERWISE, GO TO END OF SECTION.  "," Both males and females 1 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
DIQ070,"Take diabetic pills to lower blood sugar","{Is SP/Are you} now taking diabetic pills to lower {{his/her}/your} blood sugar?  These are sometimes called oral agents or oral hypoglycemic agents.",," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DIQ229,,,"BOX 8.  CHECK ITEM DIQ.229:  IF DIQ.010 = 3 (BORDERLINE OR PREDIABETES) OR DIQ.160 = 1 (YES), GO TO END OF SECTION.      OTHERWISE, CONTINUE."," Both males and females 1 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
DIQ230,"How long ago saw a diabetes specialist","When was the last time {you/SP} saw a diabetes nurse educator or dietitian or nutritionist for {your/his/her} diabetes?  Do not include doctors or other health professionals.","INTERVIEWER INSTRUCTION:  IF RESPONDENT ANSWERS 'TODAY' OR A PERIOD LESS THAN A MONTH, CODE 1 - THE 0-12 MONTH CATEGORY."," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DIQ240,"Is there one Dr you see for diabetes","Is there one doctor or other health professional {you usually see/SP usually sees} for {your/his/her} diabetes?  Do not include specialists to whom {you have/SP has} been referred such as diabetes educators, dieticians or foot and eye doctors.",," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DID250,"Past year how many times seen doctor","How many times {have you/has SP} seen this doctor or other health professional in the past 12 months?","ENTER NUMBER OF TIMES."," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000036,,,,,,,,
DID260,"How often check blood for glucose/sugar","How often {do you check your/does SP check his/her} blood for glucose or sugar?  Include times when checked by a family member or friend, but do not include times when checked by a doctor or other health professional.","INTERVIEW INSTRUCTION: DO NOT INCLUDE URINE TESTS.  CAPI INSTRUCTION: SOFT EDIT 7 OR MORE PER DAY, 30 OR MORE PER WEEK. ENTER NUMBER OF TIMES."," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DIQ260U,"Unit of measure (day/week/month/year)","How often {do you check your/does SP check his/her} blood for glucose or sugar?  Include times when checked by a family member or friend, but do not include times when checked by a doctor or other health professional.","ENTER UNIT."," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
DIQ275  ,"Past year Dr checked for A1C","Glycosylated (GLY-KOH-SIH-LAY-TED) hemoglobin or the 'A one C' test measures your average level of blood sugar for the past 3 months, and usually ranges between 5.0 and 13.9. During the past 12 months, has a doctor or other health professional checked {your/SP's} glycosylated hemoglobin or 'A one C'?",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
DIQ280  ,"What was your last A1C level","What was {your/SP's} last 'A one C' level?","CAPI INSTRUCTION:  SOFT EDIT FOR ANY NUMBER LESS THAN 5 OR MORE THAN 14.  ENTER VALUE"," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DIQ291  ,"What does Dr say A1C should be","What does {your/SP's} doctor or other health professional say {your/his/her} 'A one C' level  should be?  (Pick the lowest level recommended by your health care professional.)","HAND CARD DIQ3"," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DIQ295,,,"BOX 10A.  CHECK ITEM DIQ.295:  IF AGE <12, GO TO END OF SECTION.  OTHERWISE, CONTINUE."," Both males and females 1 YEARS - 150 YEARS",sio:Age,,chebi:27007,,,,,,,,
DIQ300S ,"What was your recent SBP","Blood pressure is usually given as one number over another. What was {your/SP's} most recent blood pressure in numbers?","ENTER VALUES. CAPI INSTRUCTION: SYSTOLIC SOFT EDIT: 80-200. DIASTOLIC SOFT EDIT: 0-150."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ300D ,"What was your recent DBP","Blood pressure is usually given as one number over another. What was {your/SP's} most recent blood pressure in numbers?","ENTER VALUES. CAPI INSTRUCTION: SYSTOLIC SOFT EDIT: 80-200. DIASTOLIC SOFT EDIT: 0-150."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DID310S ,"What does Dr say SBP should be","What does {your/SP's} doctor or other health professional say {your/his/her} blood pressure should be?","ENTER VALUES. INTERVIEWER INSTRUCTION. IF RANGE GIVEN, RECORD UPPER VALUE OF RANGE. CAPI INSTRUCTION: SYSTOLIC SOFT EDIT: 80-200. DIASTOLIC SOFT EDIT: 0-150."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DID310D ,"What does Dr say DBP should be","What does {your/SP's} doctor or other health professional say {your/his/her} blood pressure should be?","ENTER VALUES. INTERVIEWER INSTRUCTION. IF RANGE GIVEN, RECORD UPPER VALUE OF RANGE. CAPI INSTRUCTION: SYSTOLIC SOFT EDIT: 80-200. DIASTOLIC SOFT EDIT: 0-150."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DID320,"What was most recent LDL number","One part of total serum cholesterol in {your/SP's} blood is a bad cholesterol, called LDL, which builds up and clogs {your/his/her} arteries. What was {your/his/her} most recent LDL cholesterol number?","ENTER VALUE CAPI INSTRUCTION: SOFT EDIT: 40-250."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DID330 ,"What does Dr say LDL should be","What does {your/SP's} doctor or other health professional say {your/his/her} LDL cholesterol should be?","ENTER VALUE. INTERVIEWER INSTRUCTION: IF RANGE GIVEN, RECORD UPPER VALUE OF RANGE. CAPI INSTRUCTION: SOFT EDIT: 40-250."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DID341,"Past year times Dr check feet for sores","During the past 12 months, about how many times has a doctor or other health professional checked {your/SP's} feet for any sores or irritations?","ENTER NUMBER OF TIMES."," Both males and females 12 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000036,,,,,,,,
DID350,"How often do you check your feet","How often {do you check your feet/does SP check (his/her) feet} for sores or irritations?  Include times when checked by a family member or friend, but do not include times when checked by a doctor or other health professional.","ENTER NUMBER OF TIMES."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
DIQ350U,"Unit of measure (day/week/month/year)","How often {do you check your feet/does SP check (his/her) feet} for sores or irritations?  Include times when checked by a family member or friend, but do not include times when checked by a doctor or other health professional.","ENTER UNIT."," Both males and females 12 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
DIQ360,"Last time had pupils dilated for exam","When was the last time {you/SP} had an eye exam in which the pupils were dilated?  This would have made {you/SP} temporarily sensitive to bright light.",," Both males and females 12 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
DIQ080,"Diabetes affected eyes/had retinopathy","Has a doctor ever told {you/SP} that diabetes has affected {your/his/her} eyes or that {you/s/he} had retinopathy (ret-in-op-ath-ee)?",," Both males and females 12 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
