Column,Variable,Label
DMDHRAGE,.,"Missing"
DMDHRBR4,1,"Born in 50 US states or Washington, DC"
DMDHRBR4,2,"Others"
DMDHRBR4,77,"Refused"
DMDHRBR4,99,"Don't Know"
DMDHRBR4,.,"Missing"
DMDHREDU,1,"Less Than 9th Grade"
DMDHREDU,2,"9-11th Grade (Includes 12th grade with no diploma)"
DMDHREDU,3,"High School Grad/GED or Equivalent"
DMDHREDU,4,"Some College or AA degree"
DMDHREDU,5,"College Graduate or above"
DMDHREDU,7,"Refused"
DMDHREDU,9,"Don't Know"
DMDHREDU,.,"Missing"
DMDHRMAR,1,"Married"
DMDHRMAR,2,"Widowed"
DMDHRMAR,3,"Divorced"
DMDHRMAR,4,"Separated"
DMDHRMAR,5,"Never married"
DMDHRMAR,6,"Living with partner"
DMDHRMAR,77,"Refused"
DMDHRMAR,99,"Don't Know"
DMDHRMAR,.,"Missing"
DMDHSEDU,1,"Less Than 9th Grade"
DMDHSEDU,2,"9-11th Grade (Includes 12th grade with no diploma)"
DMDHSEDU,3,"High School Grad/GED or Equivalent"
DMDHSEDU,4,"Some College or AA degree"
DMDHSEDU,5,"College Graduate or above"
DMDHSEDU,7,"Refused"
DMDHSEDU,9,"Don't Know"
DMDHSEDU,.,"Missing"
WTINT2YR,3697.772098 to 167884.54371,"Range of Values"
WTINT2YR,.,"Missing"
WTMEC2YR,3748.417657 to 171395.2649,"Range of Values"
WTMEC2YR,0,"Not MEC Examined"
WTMEC2YR,.,"Missing"
SDMVPSU,1 to 2,"Range of Values"
SDMVPSU,.,"Missing"
SDMVSTRA,104 to 118,"Range of Values"
SDMVSTRA,.,"Missing"
INDHHIN2,1,"$ 0 to $ 4,999"
INDHHIN2,2,"$ 5,000 to $ 9,999"
INDHHIN2,3,"$10,000 to $14,999"
INDHHIN2,4,"$15,000 to $19,999"
INDHHIN2,5,"$20,000 to $24,999"
INDHHIN2,6,"$25,000 to $34,999"
INDHHIN2,7,"$35,000 to $44,999"
INDHHIN2,8,"$45,000 to $54,999"
INDHHIN2,9,"$55,000 to $64,999"
INDHHIN2,10,"$65,000 to $74,999"
INDHHIN2,12,"$20,000 and Over"
INDHHIN2,13,"Under $20,000"
INDHHIN2,14,"$75,000 to $99,999"
INDHHIN2,15,"$100,000 and Over"
INDHHIN2,77,"Refused"
INDHHIN2,99,"Don't know"
INDHHIN2,.,"Missing"
INDFMIN2,1,"$ 0 to $ 4,999"
INDFMIN2,2,"$ 5,000 to $ 9,999"
INDFMIN2,3,"$10,000 to $14,999"
INDFMIN2,4,"$15,000 to $19,999"
INDFMIN2,5,"$20,000 to $24,999"
INDFMIN2,6,"$25,000 to $34,999"
INDFMIN2,7,"$35,000 to $44,999"
INDFMIN2,8,"$45,000 to $54,999"
INDFMIN2,9,"$55,000 to $64,999"
INDFMIN2,10,"$65,000 to $74,999"
INDFMIN2,12,"$20,000 and Over"
INDFMIN2,13,"Under $20,000"
INDFMIN2,14,"$75,000 to $99,999"
INDFMIN2,15,"$100,000 and Over"
INDFMIN2,77,"Refused"
INDFMIN2,99,"Don't know"
INDFMIN2,.,"Missing"
INDFMPIR,0 to 4.99,"Range of Values"
INDFMPIR,5,"Value greater than or equal to 5.00"
INDFMPIR,.,"Missing"
