Column,Variable,Label
PAQ759a,.,"Missing"
PAQ759b,2,"BASKETBALL"
PAQ759b,.,"Missing"
PAQ759c,3,"BOCCE BALL"
PAQ759c,.,"Missing"
PAQ759d,4,"CHEERLEADING"
PAQ759d,.,"Missing"
PAQ759e,5,"FOOTBALL"
PAQ759e,.,"Missing"
PAQ759f,6,"GOLF"
PAQ759f,.,"Missing"
PAQ759g,7,"GYMNASTICS"
PAQ759g,.,"Missing"
PAQ759h,8,"HOCKEY"
PAQ759h,.,"Missing"
PAQ759i,9,"LACROSSE"
PAQ759i,.,"Missing"
PAQ759j,10,"SOCCER"
PAQ759j,.,"Missing"
PAQ759k,11,"SWIMMING/DIVING"
PAQ759k,.,"Missing"
PAQ759l,12,"TENNIS"
PAQ759l,.,"Missing"
PAQ759m,13,"TRACK AND FIELD"
PAQ759m,.,"Missing"
PAQ759n,14,"VOLLEYBALL"
PAQ759n,.,"Missing"
PAQ759o,15,"WRESTLING"
PAQ759o,.,"Missing"
PAQ759p,16,"OTHER (SPECIFY)"
PAQ759p,.,"Missing"
PAQ759q,17,"DANCE"
PAQ759q,.,"Missing"
PAQ759r,18,"FRISBEE/ULTIMATE FRISBEE"
PAQ759r,.,"Missing"
PAQ759s,19,"RUNNING"
PAQ759s,.,"Missing"
PAQ759t,20,"TRAMPOLINE"
PAQ759t,.,"Missing"
PAQ759u,21,"MARTIAL ARTS"
PAQ759u,.,"Missing"
PAQ759v,22,"WALKING"
PAQ759v,.,"Missing"
PAQ762,1,"Yes"
PAQ762,2,"No"
PAQ762,7,"Refused"
PAQ762,9,"Don't know"
PAQ762,.,"Missing"
PAQ764,1,"1 day a week"
PAQ764,2,"2 days a week"
PAQ764,3,"3 days a week"
PAQ764,4,"4 days a week, or"
PAQ764,5,"Every day"
PAQ764,7,"Refused"
PAQ764,9,"Don't know"
PAQ764,.,"Missing"
PAQ766,1,"Less than 10 minutes"
PAQ766,2,"10-15 minutes"
PAQ766,3,"16-30 minutes"
PAQ766,4,"More than 30 minutes"
PAQ766,7,"Refused"
PAQ766,9,"Don't know"
PAQ766,.,"Missing"
PAQ679,1,"less than 10 minutes,"
PAQ679,2,"10-15 minutes,"
PAQ679,3,"16-30 minutes,"
PAQ679,4,"31-45 minutes,"
PAQ679,5,"46-60 minutes, or"
PAQ679,6,"More than 60 minutes"
PAQ679,7,"Refused"
PAQ679,9,"Don't know"
PAQ679,.,"Missing"
PAQ750,1,"Strongly agree"
PAQ750,2,"Agree"
PAQ750,3,"Neither agree nor disagree"
PAQ750,4,"Disagree"
PAQ750,5,"Strongly disagree"
PAQ750,7,"Refused"
PAQ750,9,"Don't know"
PAQ750,.,"Missing"
PAQ770,1,"Yes"
PAQ770,2,"No"
PAQ770,7,"Refused"
PAQ770,9,"Don't know"
PAQ770,.,"Missing"
PAQ772a,1,"Fitnessgram"
PAQ772a,7,"Refused"
PAQ772a,9,"Don't know"
PAQ772a,.,"Missing"
PAQ772b,2,"President's Challenge"
PAQ772b,.,"Missing"
PAQ772c,3,"Other (specify)"
PAQ772c,.,"Missing"
PAAQUEX,1,"Sample Person Interview Questionnaire Targets (B(2-11) and B(16-150))"
PAAQUEX,2,"MEC CAPI Questionnaire Targets (B(12-15))"
PAAQUEX,.,"Missing"
