Column,Variable,Label
MCQ180m,.,"Missing"
MCQ160k,1,"Yes"
MCQ160k,2,"No"
MCQ160k,7,"Refused"
MCQ160k,9,"Don't know"
MCQ160k,.,"Missing"
MCQ170k,1,"Yes"
MCQ170k,2,"No"
MCQ170k,7,"Refused"
MCQ170k,9,"Don't know"
MCQ170k,.,"Missing"
MCQ180k,0 to 79,"Range of Values"
MCQ180k,80,"80 years or older"
MCQ180k,77777,"Refused"
MCQ180k,99999,"Don't know"
MCQ180k,.,"Missing"
MCQ160l,1,"Yes"
MCQ160l,2,"No"
MCQ160l,7,"Refused"
MCQ160l,9,"Don't know"
MCQ160l,.,"Missing"
MCQ170l,1,"Yes"
MCQ170l,2,"No"
MCQ170l,7,"Refused"
MCQ170l,9,"Don't know"
MCQ170l,.,"Missing"
MCQ180l,5 to 75,"Range of Values"
MCQ180l,80,"80 years or older"
MCQ180l,77777,"Refused"
MCQ180l,99999,"Don't know"
MCQ180l,.,"Missing"
MCQ160o,1,"Yes"
MCQ160o,2,"No"
MCQ160o,7,"Refused"
MCQ160o,9,"Don't know"
MCQ160o,.,"Missing"
MCQ203,1,"Yes"
MCQ203,2,"No"
MCQ203,7,"Refused"
MCQ203,9,"Don't know"
MCQ203,.,"Missing"
MCQ206,0 to 72,"Range of Values"
MCQ206,80,"80 years or older"
MCQ206,777,"Refused"
MCQ206,999,"Don't know"
MCQ206,.,"Missing"
MCQ220,1,"Yes"
MCQ220,2,"No"
MCQ220,7,"Refused"
MCQ220,9,"Don't know"
MCQ220,.,"Missing"
MCQ230a,10,"Bladder"
MCQ230a,11,"Blood"
MCQ230a,12,"Bone"
MCQ230a,13,"Brain"
MCQ230a,14,"Breast"
MCQ230a,15,"Cervix (cervical)"
MCQ230a,16,"Colon"
MCQ230a,17,"Esophagus (esophageal)"
MCQ230a,18,"Gallbladder"
MCQ230a,19,"Kidney"
MCQ230a,20,"Larynx/ windpipe"
MCQ230a,21,"Leukemia"
MCQ230a,22,"Liver"
MCQ230a,23,"Lung"
MCQ230a,24,"Lymphoma/ Hodgkin's disease"
MCQ230a,25,"Melanoma"
MCQ230a,26,"Mouth/tongue/lip"
MCQ230a,27,"Nervous system"
MCQ230a,28,"Ovary (ovarian)"
MCQ230a,29,"Pancreas (pancreatic)"
MCQ230a,30,"Prostate"
MCQ230a,31,"Rectum (rectal)"
MCQ230a,32,"Skin (non-melanoma)"
MCQ230a,33,"Skin (don't know what kind)"
MCQ230a,34,"Soft tissue (muscle or fat)"
MCQ230a,35,"Stomach"
MCQ230a,36,"Testis (testicular)"
MCQ230a,37,"Thyroid"
MCQ230a,38,"Uterus (uterine)"
MCQ230a,39,"Other"
MCQ230a,66,"More than 3 kinds"
MCQ230a,77,"Refused"
MCQ230a,99,"Don't know"
MCQ230a,.,"Missing"
MCQ230b,10,"Bladder"
MCQ230b,11,"Blood"
MCQ230b,12,"Bone"
MCQ230b,13,"Brain"
MCQ230b,14,"Breast"
MCQ230b,15,"Cervix (cervical)"
MCQ230b,16,"Colon"
MCQ230b,17,"Esophagus (esophageal)"
MCQ230b,18,"Gallbladder"
MCQ230b,19,"Kidney"
MCQ230b,20,"Larynx/ windpipe"
MCQ230b,21,"Leukemia"
MCQ230b,22,"Liver"
MCQ230b,23,"Lung"
MCQ230b,24,"Lymphoma/ Hodgkins disease"
MCQ230b,25,"Melanoma"
MCQ230b,26,"Mouth/tongue/lip"
MCQ230b,27,"Nervous system"
MCQ230b,28,"Ovary (ovarian)"
MCQ230b,29,"Pancreas (pancreatic)"
MCQ230b,30,"Prostate"
MCQ230b,31,"Rectum (rectal)"
MCQ230b,32,"Skin (non-melanoma)"
MCQ230b,33,"Skin (don't know what kind)"
MCQ230b,34,"Soft tissue (muscle or fat)"
MCQ230b,35,"Stomach"
MCQ230b,36,"Testis (testicular)"
MCQ230b,37,"Thyroid"
MCQ230b,38,"Uterus (uterine)"
MCQ230b,39,"Other"
MCQ230b,66,"More than 3 kinds"
MCQ230b,77,"Refused"
MCQ230b,99,"Don't know"
MCQ230b,.,"Missing"
MCQ230c,10,"Bladder"
MCQ230c,11,"Blood"
MCQ230c,12,"Bone"
MCQ230c,13,"Brain"
MCQ230c,14,"Breast"
MCQ230c,15,"Cervix (cervical)"
MCQ230c,16,"Colon"
MCQ230c,17,"Esophagus (esophageal)"
MCQ230c,18,"Gallbladder"
MCQ230c,19,"Kidney"
MCQ230c,20,"Larynx/ windpipe"
MCQ230c,21,"Leukemia"
MCQ230c,22,"Liver"
MCQ230c,23,"Lung"
MCQ230c,24,"Lymphoma/ Hodgkins disease"
MCQ230c,25,"Melanoma"
MCQ230c,26,"Mouth/tongue/lip"
MCQ230c,27,"Nervous system"
MCQ230c,28,"Ovary (ovarian)"
MCQ230c,29,"Pancreas (pancreatic)"
MCQ230c,30,"Prostate"
MCQ230c,31,"Rectum (rectal)"
MCQ230c,32,"Skin (non-melanoma)"
MCQ230c,33,"Skin (don't know what kind)"
MCQ230c,34,"Soft tissue (muscle or fat)"
MCQ230c,35,"Stomach"
MCQ230c,36,"Testis (testicular)"
MCQ230c,37,"Thyroid"
MCQ230c,38,"Uterus (uterine)"
MCQ230c,39,"Other"
MCQ230c,66,"More than 3 kinds"
MCQ230c,77,"Refused"
MCQ230c,99,"Don't know"
MCQ230c,.,"Missing"
MCQ230d,10,"Bladder"
MCQ230d,11,"Blood"
MCQ230d,12,"Bone"
MCQ230d,13,"Brain"
MCQ230d,14,"Breast"
MCQ230d,15,"Cervix (cervical)"
MCQ230d,16,"Colon"
MCQ230d,17,"Esophagus (esophageal)"
MCQ230d,18,"Gallbladder"
MCQ230d,19,"Kidney"
MCQ230d,20,"Larynx/ windpipe"
MCQ230d,21,"Leukemia"
MCQ230d,22,"Liver"
MCQ230d,23,"Lung"
MCQ230d,24,"Lymphoma/ Hodgkins disease"
MCQ230d,25,"Melanoma"
MCQ230d,26,"Mouth/tongue/lip"
MCQ230d,27,"Nervous system"
MCQ230d,28,"Ovary (ovarian)"
MCQ230d,29,"Pancreas (pancreatic)"
MCQ230d,30,"Prostate"
MCQ230d,31,"Rectum (rectal)"
MCQ230d,32,"Skin (non-melanoma)"
MCQ230d,33,"Skin (don't know what kind)"
MCQ230d,34,"Soft tissue (muscle or fat)"
MCQ230d,35,"Stomach"
MCQ230d,36,"Testis (testicular)"
MCQ230d,37,"Thyroid"
MCQ230d,38,"Uterus (uterine)"
MCQ230d,39,"Other"
MCQ230d,66,"More than 3 kinds"
MCQ230d,77,"Refused"
MCQ230d,99,"Don't know"
MCQ230d,.,"Missing"
MCQ240a,50 to 75,"Range of Values"
MCQ240a,80,"80 years or older"
MCQ240a,77777,"Refused"
MCQ240a,99999,"Don't know"
MCQ240a,.,"Missing"
MCQ240aa,22 to 32,"Range of Values"
MCQ240aa,80,"80 years or older"
MCQ240aa,77777,"Refused"
MCQ240aa,99999,"Don't know"
MCQ240aa,.,"Missing"
MCQ240b,10 to 63,"Range of Values"
MCQ240b,80,"80 years or older"
MCQ240b,77777,"Refused"
MCQ240b,99999,"Don't know"
MCQ240b,.,"Missing"
MCQ240bb,25 to 66,"Range of Values"
MCQ240bb,80,"80 years or older"
MCQ240bb,77777,"Refused"
MCQ240bb,99999,"Don't know"
MCQ240bb,.,"Missing"
MCQ240c,58 to 59,"Range of Values"
MCQ240c,80,"80 years or older"
MCQ240c,77777,"Refused"
MCQ240c,99999,"Don't know"
MCQ240c,.,"Missing"
MCQ240cc,14 to 67,"Range of Values"
MCQ240cc,80,"80 years or older"
MCQ240cc,77777,"Refused"
MCQ240cc,99999,"Don't know"
MCQ240cc,.,"Missing"
MCQ240d,25 to 73,"Range of Values"
MCQ240d,80,"80 years or older"
MCQ240d,77777,"Refused"
MCQ240d,99999,"Don't know"
MCQ240d,.,"Missing"
MCQ240dd,4 to 76,"Range of Values"
MCQ240dd,80,"80 years or older"
MCQ240dd,77777,"Refused"
MCQ240dd,99999,"Don't know"
MCQ240dd,.,"Missing"
MCQ240dk,28 to 47,"Range of Values"
MCQ240dk,80,"80 years or older"
MCQ240dk,777,"Refused"
MCQ240dk,999,"Don't know"
MCQ240dk,.,"Missing"
MCQ240e,14 to 79,"Range of Values"
MCQ240e,80,"80 years or older"
MCQ240e,77777,"Refused"
MCQ240e,99999,"Don't know"
MCQ240e,.,"Missing"
MCQ240f,15 to 65,"Range of Values"
MCQ240f,80,"80 years or older"
MCQ240f,77777,"Refused"
MCQ240f,99999,"Don't know"
MCQ240f,.,"Missing"
MCQ240g,25 to 76,"Range of Values"
MCQ240g,80,"80 years or older"
MCQ240g,77777,"Refused"
MCQ240g,99999,"Don't know"
MCQ240g,.,"Missing"
MCQ240h,54 to 56,"Range of Values"
MCQ240h,80,"80 years or older"
MCQ240h,77777,"Refused"
MCQ240h,99999,"Don't know"
MCQ240h,.,"Missing"
MCQ240i,80,"80 years or older"
MCQ240i,77777,"Refused"
MCQ240i,99999,"Don't know"
MCQ240i,.,"Missing"
MCQ240j,36 to 74,"Range of Values"
MCQ240j,80,"80 years or older"
MCQ240j,77777,"Refused"
MCQ240j,99999,"Don't know"
MCQ240j,.,"Missing"
MCQ240k,51 to 69,"Range of Values"
MCQ240k,80,"80 years or older"
MCQ240k,77777,"Refused"
MCQ240k,99999,"Don't know"
MCQ240k,.,"Missing"
MCQ240l,9 to 75,"Range of Values"
MCQ240l,80,"80 years or older"
MCQ240l,77777,"Refused"
MCQ240l,99999,"Don't know"
MCQ240l,.,"Missing"
MCQ240m,45 to 70,"Range of Values"
MCQ240m,80,"80 years or older"
MCQ240m,77777,"Refused"
MCQ240m,99999,"Don't know"
MCQ240m,.,"Missing"
MCQ240n,29 to 79,"Range of Values"
MCQ240n,80,"80 years or older"
MCQ240n,77777,"Refused"
MCQ240n,99999,"Don't know"
MCQ240n,.,"Missing"
MCQ240o,25 to 79,"Range of Values"
MCQ240o,80,"80 years or older"
MCQ240o,77777,"Refused"
MCQ240o,99999,"Don't know"
MCQ240o,.,"Missing"
MCQ240p,18 to 77,"Range of Values"
MCQ240p,80,"80 years or older"
MCQ240p,77777,"Refused"
MCQ240p,99999,"Don't know"
MCQ240p,.,"Missing"
MCQ240q,41 to 50,"Range of Values"
MCQ240q,80,"80 years or older"
MCQ240q,77777,"Refused"
MCQ240q,99999,"Don't know"
MCQ240q,.,"Missing"
MCQ240r,80,"80 years or older"
MCQ240r,77777,"Refused"
MCQ240r,99999,"Don't know"
MCQ240r,.,"Missing"
MCQ240s,16 to 70,"Range of Values"
MCQ240s,80,"80 years or older"
MCQ240s,77777,"Refused"
MCQ240s,99999,"Don't know"
MCQ240s,.,"Missing"
MCQ240t,48 to 63,"Range of Values"
MCQ240t,80,"80 years or older"
MCQ240t,77777,"Refused"
MCQ240t,99999,"Don't know"
MCQ240t,.,"Missing"
MCQ240u,49 to 79,"Range of Values"
MCQ240u,80,"80 years or older"
MCQ240u,77777,"Refused"
MCQ240u,99999,"Don't know"
MCQ240u,.,"Missing"
MCQ240v,51,"51"
MCQ240v,80,"80 years or older"
MCQ240v,77777,"Refused"
MCQ240v,99999,"Don't know"
MCQ240v,.,"Missing"
MCQ240w,7 to 79,"Range of Values"
MCQ240w,80,"80 years or older"
MCQ240w,77777,"Refused"
MCQ240w,99999,"Don't know"
MCQ240w,.,"Missing"
MCQ240x,18 to 79,"Range of Values"
MCQ240x,80,"80 years or older"
MCQ240x,77777,"Refused"
MCQ240x,99999,"Don't know"
MCQ240x,.,"Missing"
MCQ240y,20 to 55,"Range of Values"
MCQ240y,80,"80 years or older"
MCQ240y,77777,"Refused"
MCQ240y,99999,"Don't know"
MCQ240y,.,"Missing"
MCQ240z,45 to 73,"Range of Values"
MCQ240z,80,"80 years or older"
MCQ240z,77777,"Refused"
MCQ240z,99999,"Don't know"
MCQ240z,.,"Missing"
MCQ300a,1,"Yes"
MCQ300a,2,"No"
MCQ300a,7,"Refused"
MCQ300a,9,"Don't know"
MCQ300a,.,"Missing"
MCQ300b,1,"Yes"
MCQ300b,2,"No"
MCQ300b,7,"Refused"
MCQ300b,9,"Don't know"
MCQ300b,.,"Missing"
MCQ300c,1,"Yes"
MCQ300c,2,"No"
MCQ300c,7,"Refused"
MCQ300c,9,"Don't know"
MCQ300c,.,"Missing"
MCQ365a,1,"Yes"
MCQ365a,2,"No"
MCQ365a,7,"Refused"
MCQ365a,9,"Don't know"
MCQ365a,.,"Missing"
MCQ365b,1,"Yes"
MCQ365b,2,"No"
MCQ365b,7,"Refused"
MCQ365b,9,"Don't know"
MCQ365b,.,"Missing"
MCQ365c,1,"Yes"
MCQ365c,2,"No"
MCQ365c,7,"Refused"
MCQ365c,9,"Don't know"
MCQ365c,.,"Missing"
MCQ365d,1,"Yes"
MCQ365d,2,"No"
MCQ365d,7,"Refused"
MCQ365d,9,"Don't know"
MCQ365d,.,"Missing"
MCQ370a,1,"Yes"
MCQ370a,2,"No"
MCQ370a,7,"Refused"
MCQ370a,9,"Don't know"
MCQ370a,.,"Missing"
MCQ370b,1,"Yes"
MCQ370b,2,"No"
MCQ370b,7,"Refused"
MCQ370b,9,"Don't know"
MCQ370b,.,"Missing"
MCQ370c,1,"Yes"
MCQ370c,2,"No"
MCQ370c,7,"Refused"
MCQ370c,9,"Don't know"
MCQ370c,.,"Missing"
MCQ370d,1,"Yes"
MCQ370d,2,"No"
MCQ370d,7,"Refused"
MCQ370d,9,"Don't know"
MCQ370d,.,"Missing"
MCQ380,0,"Never"
MCQ380,1,"About once"
MCQ380,2,"Two or three times"
MCQ380,3,"Nearly every day"
MCQ380,4,"Several times a day"
MCQ380,7,"Refused"
MCQ380,9,"Don't know"
MCQ380,.,"Missing"
