Column,Variable,Label
SXD621,9,"9 years or younger"
SXD621,77,"Refused"
SXD621,99,"Don't know"
SXD621,.,"Missing"
SXQ624,1 to 500,"Range of Values"
SXQ624,77777,"Refused"
SXQ624,99999,"Don't know"
SXQ624,.,"Missing"
SXQ627,0 to 20,"Range of Values"
SXQ627,77777,"Refused"
SXQ627,99999,"Don't know"
SXQ627,.,"Missing"
SXD630,0 to 14610,"Range of Values"
SXD630,77777,"Refused"
SXD630,99999,"Don't know"
SXD630,.,"Missing"
SXQ645,1,"Never"
SXQ645,2,"Rarely"
SXQ645,3,"Usually"
SXQ645,4,"Always"
SXQ645,5,"Unsure"
SXQ645,7,"Refused"
SXQ645,9,"Don't know"
SXQ645,.,"Missing"
SXQ648,1,"Yes"
SXQ648,2,"No"
SXQ648,7,"Refused"
SXQ648,9,"Don't know"
SXQ648,.,"Missing"
SXQ610,0,"Never"
SXQ610,1,"Once"
SXQ610,2,"2-11 times"
SXQ610,3,"12-51 times"
SXQ610,4,"52-103 times"
SXQ610,5,"104-364 times"
SXQ610,6,"365 times or more"
SXQ610,77,"Refused"
SXQ610,99,"Don't know"
SXQ610,.,"Missing"
SXQ251,1,"Never"
SXQ251,2,"Less than half of the time"
SXQ251,3,"About half of the time"
SXQ251,4,"Not always, but more than half of the time"
SXQ251,5,"Always"
SXQ251,7,"Refused"
SXQ251,9,"Don't know"
SXQ251,.,"Missing"
SXQ590,0 to 10,"Range of Values"
SXQ590,77777,"Refused"
SXQ590,99999,"Don't know"
SXQ590,.,"Missing"
SXQ600,0 to 25,"Range of Values"
SXQ600,77777,"Refused"
SXQ600,99999,"Don't know"
SXQ600,.,"Missing"
SXD101,0 to 500,"Range of Values"
SXD101,2000,"2000 or more"
SXD101,77777,"Refused"
SXD101,99999,"Don't know"
SXD101,.,"Missing"
SXD450,0 to 30,"Range of Values"
SXD450,77777,"Refused"
SXD450,99999,"Don't know"
SXD450,.,"Missing"
SXQ724,1 to 500,"Range of Values"
SXQ724,77777,"Refused"
SXQ724,99999,"Don't know"
SXQ724,.,"Missing"
SXQ727,0 to 30,"Range of Values"
SXQ727,77777,"Refused"
SXQ727,99999,"Don't know"
SXQ727,.,"Missing"
SXQ130,1 to 100,"Range of Values"
SXQ130,77777,"Refused"
SXQ130,99999,"Don't know"
SXQ130,.,"Missing"
SXQ490,0 to 7,"Range of Values"
SXQ490,77777,"Refused"
SXQ490,99999,"Don't know"
SXQ490,.,"Missing"
SXQ741,1,"Yes"
SXQ741,2,"No"
SXQ741,7,"Refused"
SXQ741,9,"Don't know"
SXQ741,.,"Missing"
SXQ753,1,"Yes"
SXQ753,2,"No"
SXQ753,7,"Refused"
SXQ753,9,"Don't know"
SXQ753,.,"Missing"
SXQ260,1,"Yes"
SXQ260,2,"No"
SXQ260,7,"Refused"
SXQ260,9,"Don't know"
SXQ260,.,"Missing"
SXQ265,1,"Yes"
SXQ265,2,"No"
SXQ265,7,"Refused"
SXQ265,9,"Don't know"
SXQ265,.,"Missing"
SXQ267,0 to 50,"Range of Values"
SXQ267,77,"Refused"
SXQ267,99,"Don't know"
SXQ267,.,"Missing"
SXQ270,1,"Yes"
SXQ270,2,"No"
SXQ270,7,"Refused"
SXQ270,9,"Don't know"
SXQ270,.,"Missing"
SXQ272,1,"Yes"
SXQ272,2,"No"
SXQ272,7,"Refused"
SXQ272,9,"Don't know"
SXQ272,.,"Missing"
SXQ280,1,"Circumcised"
SXQ280,2,"Uncircumcised"
SXQ280,7,"Refused"
SXQ280,9,"Don't know"
SXQ280,.,"Missing"
SXQ292,1,"Heterosexual or straight (attracted to women)"
SXQ292,2,"Homosexual or gay (attracted to men)"
SXQ292,3,"Bisexual (attracted to men and women)"
SXQ292,4,"Something else"
SXQ292,5,"Not sure"
SXQ292,7,"Refused"
SXQ292,9,"Don't know"
SXQ292,.,"Missing"
SXQ294,1,"Heterosexual or straight (attracted to men)"
SXQ294,2,"Homosexual or lesbian (attracted to women)"
SXQ294,3,"Bisexual (attracted to men and women)"
SXQ294,4,"Something else"
SXQ294,5,"Not sure"
SXQ294,7,"Refused"
SXQ294,9,"Don't know"
SXQ294,.,"Missing"
