Column,Variable,Label
OSD050ba,.,"Missing"
OSD030bb,6 to 74,"Range of Values"
OSD030bb,80,"80 or older"
OSD030bb,77777,"Refused"
OSD030bb,99999,"Don't know"
OSD030bb,.,"Missing"
OSQ040bb,1,"Under 50 years old, or"
OSQ040bb,2,"50 years old or older?"
OSQ040bb,7,"Refused"
OSQ040bb,9,"Don't know"
OSQ040bb,.,"Missing"
OSD050bb,1,"A fall from standing height or less, for example, tripped, slipped, fell out of bed"
OSD050bb,2,"A hard fall, such as falling off a ladder or step stool, down stairs"
OSD050bb,3,"A car accident or other severe trauma"
OSD050bb,7,"Refused"
OSD050bb,9,"Don't know"
OSD050bb,.,"Missing"
OSD030bc,7 to 74,"Range of Values"
OSD030bc,80,"80 or older"
OSD030bc,77777,"Refused"
OSD030bc,99999,"Don't know"
OSD030bc,.,"Missing"
OSQ040bc,1,"Under 50 years old, or"
OSQ040bc,2,"50 years old or older?"
OSQ040bc,7,"Refused"
OSQ040bc,9,"Don't know"
OSQ040bc,.,"Missing"
OSD050bc,1,"A fall from standing height or less, for example, tripped, slipped, fell out of bed"
OSD050bc,2,"A hard fall, such as falling off a ladder or step stool, down stairs"
OSD050bc,3,"A car accident or other severe trauma"
OSD050bc,7,"Refused"
OSD050bc,9,"Don't know"
OSD050bc,.,"Missing"
OSD030bd,9 to 50,"Range of Values"
OSD030bd,80,"80 or older"
OSD030bd,77777,"Refused"
OSD030bd,99999,"Don't know"
OSD030bd,.,"Missing"
OSQ040bd,1,"Under 50 years old, or"
OSQ040bd,2,"50 years old or older?"
OSQ040bd,7,"Refused"
OSQ040bd,9,"Don't know"
OSQ040bd,.,"Missing"
OSD050bd,1,"A fall from standing height or less, for example, tripped, slipped, fell out of bed"
OSD050bd,2,"A hard fall, such as falling off a ladder or step stool, down stairs"
OSD050bd,3,"A car accident or other severe trama?"
OSD050bd,7,"Refused"
OSD050bd,9,"Don't know"
OSD050bd,.,"Missing"
OSD030be,12 to 16,"Range of Values"
OSD030be,80,"80 or older"
OSD030be,77777,"Refused"
OSD030be,99999,"Don't know"
OSD030be,.,"Missing"
OSQ040be,1,"Under 50 years old, or"
OSQ040be,2,"50 years old or older?"
OSQ040be,7,"Refused"
OSQ040be,9,"Don't know"
OSQ040be,.,"Missing"
OSD030bf,16 to 23,"Range of Values"
OSD030bf,80,"80 or older"
OSD030bf,77777,"Refused"
OSD030bf,99999,"Don't know"
OSD030bf,.,"Missing"
OSQ040bf,1,"Under 50 years old, or"
OSQ040bf,2,"50 years old or older?"
OSQ040bf,7,"Refused"
OSQ040bf,9,"Don't know"
OSQ040bf,.,"Missing"
OSD030bg,18,"18"
OSD030bg,80,"80 or older"
OSD030bg,77777,"Refused"
OSD030bg,99999,"Don't know"
OSD030bg,.,"Missing"
OSQ040bg,1,"Under 50 years old, or"
OSQ040bg,2,"50 years old or older?"
OSQ040bg,7,"Refused"
OSQ040bg,9,"Don't know"
OSQ040bg,.,"Missing"
OSD030bh,20,"20"
OSD030bh,80,"80 or older"
OSD030bh,77777,"Refused"
OSD030bh,99999,"Don't know"
OSD030bh,.,"Missing"
OSQ040bh,1,"Under 50 years old, or"
OSQ040bh,2,"50 years old or older?"
OSQ040bh,7,"Refused"
OSQ040bh,9,"Don't know"
OSQ040bh,.,"Missing"
OSD030bi,23,"23"
OSD030bi,80,"80 or older"
OSD030bi,77777,"Refused"
OSD030bi,99999,"Don't know"
OSD030bi,.,"Missing"
OSQ040bi,1,"Under 50 years old, or"
OSQ040bi,2,"50 years old or older?"
OSQ040bi,7,"Refused"
OSQ040bi,9,"Don't know"
OSQ040bi,.,"Missing"
OSD030bj,30,"30"
OSD030bj,80,"80 or older"
OSD030bj,77777,"Refused"
OSD030bj,99999,"Don't know"
OSD030bj,.,"Missing"
OSQ040bj,1,"Under 50 years old, or"
OSQ040bj,2,"50 years old or older?"
OSQ040bj,7,"Refused"
OSQ040bj,9,"Don't know"
OSQ040bj,.,"Missing"
OSD030ca,2 to 79,"Range of Values"
OSD030ca,80,"80 or older"
OSD030ca,77777,"Refused"
OSD030ca,99999,"Don't know"
OSD030ca,.,"Missing"
OSQ040ca,1,"Under 50 years old, or"
OSQ040ca,2,"50 years old or older?"
OSQ040ca,7,"Refused"
OSQ040ca,9,"Don't know"
OSQ040ca,.,"Missing"
OSD050ca,1,"A fall from standing height or less, for example, tripped, slipped, fell out of bed"
OSD050ca,2,"A hard fall, such as falling off a ladder or step stool, down stairs"
OSD050ca,3,"A car accident or other severe trauma"
OSD050ca,7,"Refused"
OSD050ca,9,"Don't know"
OSD050ca,.,"Missing"
OSD030cb,22 to 52,"Range of Values"
OSD030cb,80,"80 or older"
OSD030cb,77777,"Refused"
OSD030cb,99999,"Don't know"
OSD030cb,.,"Missing"
OSQ040cb,1,"Under 50 years old, or"
OSQ040cb,2,"50 years old or older?"
OSQ040cb,7,"Refused"
OSQ040cb,9,"Don't know"
OSQ040cb,.,"Missing"
OSD050cb,1,"A fall from standing height or less, for example, tripped, slipped, fell out of bed"
OSD050cb,2,"A hard fall, such as falling off a ladder or step stool, down stairs"
OSD050cb,3,"A car accident or other severe trauma"
OSD050cb,7,"Refused"
OSD050cb,9,"Don't know"
OSD050cb,.,"Missing"
OSD030cc,42,"42"
OSD030cc,80,"80 or older"
OSD030cc,77777,"Refused"
OSD030cc,99999,"Don't know"
OSD030cc,.,"Missing"
OSQ040cc,1,"Under 50 years old, or"
OSQ040cc,2,"50 years old or older?"
OSQ040cc,7,"Refused"
OSQ040cc,9,"Don't know"
OSQ040cc,.,"Missing"
OSQ080,1,"Yes"
OSQ080,2,"No"
OSQ080,7,"Refused"
OSQ080,9,"Don't know"
OSQ080,.,"Missing"
OSQ090a,1,"Yes"
OSQ090a,2,"No"
OSQ090a,7,"Refused"
OSQ090a,9,"Don't know"
OSQ090a,.,"Missing"
OSQ100a,10,"HEAD/FACE"
OSQ100a,11,"UPPER ARM (HUMERUS)"
OSQ100a,12,"LOWER ARM BETWEEN WRIST AND ELBOW (DO NOT INCLUDE WRIST)"
OSQ100a,13,"ELBOW"
OSQ100a,14,"HAND"
OSQ100a,15,"FINGERS"
OSQ100a,16,"SHOULDER"
OSQ100a,17,"COLLAR BONE"
OSQ100a,18,"RIBS (EITHER SIDE)"
OSQ100a,19,"PELVIS (NOT HIP)"
OSQ100a,20,"UPPER LEG (THIGH EXCLUDING HIP)"
OSQ100a,21,"LOWER LEG (BETWEEN ANKLE AND KNEE)"
OSQ100a,22,"KNEE (PATELLA)"
OSQ100a,23,"ANKLE"
OSQ100a,24,"HEEL"
OSQ100a,25,"FOOT"
OSQ100a,26,"TOES"
OSQ100a,27,"OTHER (DO NOT SPECIFY)"
OSQ100a,77,"Refused"
OSQ100a,99,"Don't know"
OSQ100a,.,"Missing"
OSD110a,20 to 78,"Range of Values"
OSD110a,80,"80 or older"
OSD110a,777,"Refused"
OSD110a,999,"Don't know"
OSD110a,.,"Missing"
OSQ120a,1,"Yes"
OSQ120a,2,"No"
OSQ120a,7,"Refused"
OSQ120a,9,"Don't know"
OSQ120a,.,"Missing"
OSQ090b,1,"Yes"
OSQ090b,2,"No"
OSQ090b,7,"Refused"
OSQ090b,9,"Don't know"
OSQ090b,.,"Missing"
OSQ100b,10,"HEAD/FACE"
OSQ100b,11,"UPPER ARM (HUMERUS)"
OSQ100b,12,"LOWER ARM BETWEEN WRIST AND ELBOW (DO NOT INCLUDE WRIST)"
OSQ100b,13,"ELBOW"
OSQ100b,14,"HAND"
OSQ100b,15,"FINGERS"
OSQ100b,16,"SHOULDER"
OSQ100b,17,"COLLAR BONE"
OSQ100b,18,"RIBS (EITHER SIDE)"
OSQ100b,19,"PELVIS (NOT HIP)"
OSQ100b,20,"UPPER LEG (THIGH EXCLUDING HIP)"
OSQ100b,21,"LOWER LEG (BETWEEN ANKLE AND KNEE)"
OSQ100b,22,"KNEE (PATELLA)"
OSQ100b,23,"ANKLE"
OSQ100b,24,"HEEL"
OSQ100b,25,"FOOT"
OSQ100b,26,"TOES"
OSQ100b,27,"OTHER (DO NOT SPECIFY)"
OSQ100b,77,"Refused"
OSQ100b,99,"Don't know"
OSQ100b,.,"Missing"
OSD110b,20 to 66,"Range of Values"
OSD110b,80,"80 or older"
OSD110b,777,"Refused"
OSD110b,999,"Don't know"
OSD110b,.,"Missing"
OSQ120b,1,"Yes"
OSQ120b,2,"No"
OSQ120b,7,"Refused"
OSQ120b,9,"Don't know"
OSQ120b,.,"Missing"
OSQ090c,1,"Yes"
OSQ090c,2,"No"
OSQ090c,7,"Refused"
OSQ090c,9,"Don't know"
OSQ090c,.,"Missing"
OSQ100c,10,"HEAD/FACE"
OSQ100c,11,"UPPER ARM (HUMERUS)"
OSQ100c,12,"LOWER ARM BETWEEN WRIST AND ELBOW (DO NOT INCLUDE WRIST)"
OSQ100c,13,"ELBOW"
OSQ100c,14,"HAND"
OSQ100c,15,"FINGERS"
OSQ100c,16,"SHOULDER"
OSQ100c,17,"COLLAR BONE"
OSQ100c,18,"RIBS (EITHER SIDE)"
OSQ100c,19,"PELVIS (NOT HIP)"
OSQ100c,20,"UPPER LEG (THIGH EXCLUDING HIP)"
OSQ100c,21,"LOWER LEG (BETWEEN ANKLE AND KNEE)"
OSQ100c,22,"KNEE (PATELLA)"
OSQ100c,23,"ANKLE"
OSQ100c,24,"HEEL"
OSQ100c,25,"FOOT"
OSQ100c,26,"TOES"
OSQ100c,27,"OTHER (DO NOT SPECIFY)"
OSQ100c,77,"Refused"
OSQ100c,99,"Don't know"
OSQ100c,.,"Missing"
OSD110c,20 to 60,"Range of Values"
OSD110c,80,"80 or older"
OSD110c,777,"Refused"
OSD110c,999,"Don't know"
OSD110c,.,"Missing"
OSQ120c,1,"Yes"
OSQ120c,2,"No"
OSQ120c,7,"Refused"
OSQ120c,9,"Don't know"
OSQ120c,.,"Missing"
OSQ090d,1,"Yes"
OSQ090d,2,"No"
OSQ090d,7,"Refused"
OSQ090d,9,"Don't know"
OSQ090d,.,"Missing"
OSQ100d,10,"HEAD/FACE"
OSQ100d,11,"UPPER ARM (HUMERUS)"
OSQ100d,12,"LOWER ARM BETWEEN WRIST AND ELBOW (DO NOT INCLUDE WRIST)"
OSQ100d,13,"ELBOW"
OSQ100d,14,"HAND"
OSQ100d,15,"FINGERS"
OSQ100d,16,"SHOULDER"
OSQ100d,17,"COLLAR BONE"
OSQ100d,18,"RIBS (EITHER SIDE)"
OSQ100d,19,"PELVIS (NOT HIP)"
OSQ100d,20,"UPPER LEG (THIGH EXCLUDING HIP)"
OSQ100d,21,"LOWER LEG (BETWEEN ANKLE AND KNEE)"
OSQ100d,22,"KNEE (PATELLA)"
OSQ100d,23,"ANKLE"
OSQ100d,24,"HEEL"
OSQ100d,25,"FOOT"
OSQ100d,26,"TOES"
OSQ100d,27,"OTHER (DO NOT SPECIFY)"
OSQ100d,77,"Refused"
OSQ100d,99,"Don't know"
OSQ100d,.,"Missing"
OSD110d,21 to 55,"Range of Values"
OSD110d,80,"80 or older"
OSD110d,777,"Refused"
OSD110d,999,"Don't know"
OSD110d,.,"Missing"
OSQ120d,1,"Yes"
OSQ120d,2,"No"
OSQ120d,7,"Refused"
OSQ120d,9,"Don't know"
OSQ120d,.,"Missing"
OSQ090e,1,"Yes"
OSQ090e,2,"No"
OSQ090e,7,"Refused"
OSQ090e,9,"Don't know"
OSQ090e,.,"Missing"
OSQ100e,10,"HEAD/FACE"
OSQ100e,11,"UPPER ARM (HUMERUS)"
OSQ100e,12,"LOWER ARM BETWEEN WRIST AND ELBOW (DO NOT INCLUDE WRIST)"
OSQ100e,13,"ELBOW"
OSQ100e,14,"HAND"
OSQ100e,15,"FINGERS"
OSQ100e,16,"SHOULDER"
OSQ100e,17,"COLLAR BONE"
OSQ100e,18,"RIBS (EITHER SIDE)"
OSQ100e,19,"PELVIS (NOT HIP)"
OSQ100e,20,"UPPER LEG (THIGH EXCLUDING HIP)"
OSQ100e,21,"LOWER LEG (BETWEEN ANKLE AND KNEE)"
OSQ100e,22,"KNEE (PATELLA)"
OSQ100e,23,"ANKLE"
OSQ100e,24,"HEEL"
OSQ100e,25,"FOOT"
OSQ100e,26,"TOES"
OSQ100e,27,"OTHER (DO NOT SPECIFY)"
OSQ100e,77,"Refused"
OSQ100e,99,"Don't know"
OSQ100e,.,"Missing"
OSD110e,30 to 73,"Range of Values"
OSD110e,80,"80 or older"
OSD110e,777,"Refused"
OSD110e,999,"Don't know"
OSD110e,.,"Missing"
OSQ120e,1,"Yes"
OSQ120e,2,"No"
OSQ120e,7,"Refused"
OSQ120e,9,"Don't know"
OSQ120e,.,"Missing"
OSQ090f,1,"Yes"
OSQ090f,2,"No"
OSQ090f,7,"Refused"
OSQ090f,9,"Don't know"
OSQ090f,.,"Missing"
OSQ120f,1,"Yes"
OSQ120f,2,"No"
OSQ120f,7,"Refused"
OSQ120f,9,"Don't know"
OSQ120f,.,"Missing"
OSQ090g,1,"Yes"
OSQ090g,2,"No"
OSQ090g,7,"Refused"
OSQ090g,9,"Don't know"
OSQ090g,.,"Missing"
OSQ100g,10,"HEAD/FACE"
OSQ100g,11,"UPPER ARM (HUMERUS)"
OSQ100g,12,"LOWER ARM BETWEEN WRIST AND ELBOW (DO NOT INCLUDE WRIST)"
OSQ100g,13,"ELBOW"
OSQ100g,14,"HAND"
OSQ100g,15,"FINGERS"
OSQ100g,16,"SHOULDER"
OSQ100g,17,"COLLAR BONE"
OSQ100g,18,"RIBS (EITHER SIDE)"
OSQ100g,19,"PELVIS (NOT HIP)"
OSQ100g,20,"UPPER LEG (THIGH EXCLUDING HIP)"
OSQ100g,21,"LOWER LEG (BETWEEN ANKLE AND KNEE)"
OSQ100g,22,"KNEE (PATELLA)"
OSQ100g,23,"ANKLE"
OSQ100g,24,"HEEL"
OSQ100g,25,"FOOT"
OSQ100g,26,"TOES"
OSQ100g,27,"OTHER (DO NOT SPECIFY)"
OSQ100g,77,"Refused"
OSQ100g,99,"Don't know"
OSQ100g,.,"Missing"
OSD110g,22 to 27,"Range of Values"
OSD110g,80,"80 or older"
OSD110g,777,"Refused"
OSD110g,999,"Don't know"
OSD110g,.,"Missing"
OSQ120g,1,"Yes"
OSQ120g,2,"No"
OSQ120g,7,"Refused"
OSQ120g,9,"Don't know"
OSQ120g,.,"Missing"
OSQ090h,1,"Yes"
OSQ090h,2,"No"
OSQ090h,7,"Refused"
OSQ090h,9,"Don't know"
OSQ090h,.,"Missing"
OSQ120h,1,"Yes"
OSQ120h,2,"No"
OSQ120h,7,"Refused"
OSQ120h,9,"Don't know"
OSQ120h,.,"Missing"
OSQ060,1,"Yes"
OSQ060,2,"No"
OSQ060,7,"Refused"
OSQ060,9,"Don't know"
OSQ060,.,"Missing"
OSQ072,1,"Yes"
OSQ072,2,"No"
OSQ072,7,"Refused"
OSQ072,9,"Don't know"
OSQ072,.,"Missing"
OSQ130,1,"Yes"
OSQ130,2,"No"
OSQ130,7,"Refused"
OSQ130,9,"Don't know"
OSQ130,.,"Missing"
OSQ140q,1 to 35,"Range of Values"
OSQ140q,777,"Refused"
OSQ140q,999,"Don't know"
OSQ140q,.,"Missing"
OSQ140u,1,"Month"
OSQ140u,2,"Year"
OSQ140u,7,"Refused"
OSQ140u,9,"Don't know"
OSQ140u,.,"Missing"
OSQ150,1,"Yes"
OSQ150,2,"No"
OSQ150,7,"Refused"
OSQ150,9,"Don't know"
OSQ150,.,"Missing"
OSQ160a,1,"Mother"
OSQ160a,7,"Refused"
OSQ160a,9,"Don't know"
OSQ160a,.,"Missing"
OSQ160b,2,"Father"
OSQ160b,.,"Missing"
OSQ170,1,"Yes"
OSQ170,2,"No"
OSQ170,7,"Refused"
OSQ170,9,"Don't know"
OSQ170,.,"Missing"
OSQ180,19 to 100,"Range of Values"
OSQ180,777,"Refused"
OSQ180,999,"Don't know"
OSQ180,.,"Missing"
OSQ190,1,"under 50 years or"
OSQ190,2,"50 years or older?"
OSQ190,7,"Refused"
OSQ190,9,"Don't know"
OSQ190,.,"Missing"
OSQ200,1,"Yes"
OSQ200,2,"No"
OSQ200,7,"Refused"
OSQ200,9,"Don't know"
OSQ200,.,"Missing"
OSQ210,19 to 101,"Range of Values"
OSQ210,777,"Refused"
OSQ210,999,"Don't know"
OSQ210,.,"Missing"
OSQ220,1,"Under 50 years old, or"
OSQ220,2,"50 years old or older?"
OSQ220,7,"Refused"
OSQ220,9,"Don't know"
OSQ220,.,"Missing"
