Column,Variable,Label
RHQ305,7,"Refused"
RHQ305,9,"Don't know"
RHQ305,.,"Missing"
RHQ332,20 to 75,"Range of Values"
RHQ332,777,"Refused"
RHQ332,999,"Don't know"
RHQ332,.,"Missing"
RHQ420,1,"Yes"
RHQ420,2,"No"
RHQ420,7,"Refused"
RHQ420,9,"Don't know"
RHQ420,.,"Missing"
RHQ540,1,"Yes"
RHQ540,2,"No"
RHQ540,7,"Refused"
RHQ540,9,"Don't know"
RHQ540,.,"Missing"
RHQ542A,10,"Pills"
RHQ542A,77,"Refused"
RHQ542A,99,"Don't know"
RHQ542A,.,"Missing"
RHQ542B,11,"Patches"
RHQ542B,.,"Missing"
RHQ542C,12,"Cream/suppository/injection"
RHQ542C,.,"Missing"
RHQ542D,13,"Other"
RHQ542D,.,"Missing"
RHQ554,1,"Yes"
RHQ554,2,"No"
RHQ554,7,"Refused"
RHQ554,9,"Don't know"
RHQ554,.,"Missing"
RHQ560Q,1 to 48,"Range of Values"
RHQ560Q,77,"Refused"
RHQ560Q,99,"Don't know"
RHQ560Q,.,"Missing"
RHQ560U,1,"Months"
RHQ560U,2,"Years"
RHQ560U,7,"Refused"
RHQ560U,9,"Don't know"
RHQ560U,.,"Missing"
RHQ570,1,"Yes"
RHQ570,2,"No"
RHQ570,7,"Refused"
RHQ570,9,"Don't know"
RHQ570,.,"Missing"
RHQ576Q,1 to 18,"Range of Values"
RHQ576Q,77,"Refused"
RHQ576Q,99,"Don't know"
RHQ576Q,.,"Missing"
RHQ576U,1,"Months"
RHQ576U,2,"Years"
RHQ576U,7,"Refused"
RHQ576U,9,"Don't know"
RHQ576U,.,"Missing"
RHQ580,1,"Yes"
RHQ580,2,"No"
RHQ580,7,"Refused"
RHQ580,9,"Don't know"
RHQ580,.,"Missing"
RHQ586Q,1 to 10,"Range of Values"
RHQ586Q,77,"Refused"
RHQ586Q,99,"Don't know"
RHQ586Q,.,"Missing"
RHQ586U,1,"Months"
RHQ586U,2,"Years"
RHQ586U,7,"Refused"
RHQ586U,9,"Don't know"
RHQ586U,.,"Missing"
RHQ596,1,"Yes"
RHQ596,2,"No"
RHQ596,7,"Refused"
RHQ596,9,"Don't know"
RHQ596,.,"Missing"
RHQ602Q,1 to 15,"Range of Values"
RHQ602Q,77,"Refused"
RHQ602Q,99,"Don't know"
RHQ602Q,.,"Missing"
RHQ602U,1,"Months"
RHQ602U,2,"Years"
RHQ602U,7,"Refused"
RHQ602U,9,"Don't know"
RHQ602U,.,"Missing"
