Column,Variable,Label
DIQ175S,28,"Gestational diabetes"
DIQ175S,.,"Missing"
DIQ175T,29,"Frequent urination"
DIQ175T,.,"Missing"
DIQ175U,30,"Thirst"
DIQ175U,.,"Missing"
DIQ175V,31,"Craving for sweet/eating a lot of sugar"
DIQ175V,.,"Missing"
DIQ175W,32,"Medication"
DIQ175W,.,"Missing"
DIQ175X,33,"Polycystic ovarian syndrome"
DIQ175X,.,"Missing"
DIQ180,1,"Yes"
DIQ180,2,"No"
DIQ180,7,"Refused"
DIQ180,9,"Don't know"
DIQ180,.,"Missing"
DIQ050,1,"Yes"
DIQ050,2,"No"
DIQ050,7,"Refused"
DIQ050,9,"Don't know"
DIQ050,.,"Missing"
DID060,1 to 46,"Range of Values"
DID060,666,"Less than 1 month"
DID060,777,"Refused"
DID060,999,"Don't know"
DID060,.,"Missing"
DIQ060U,1,"Months"
DIQ060U,2,"Years"
DIQ060U,.,"Missing"
DIQ070,1,"Yes"
DIQ070,2,"No"
DIQ070,7,"Refused"
DIQ070,9,"Don't know"
DIQ070,.,"Missing"
DIQ230,1,"1 year ago or less"
DIQ230,2,"More than 1 year ago but no more than 2 years ago"
DIQ230,3,"More than 2 years ago but no more than 5 years ago"
DIQ230,4,"More than 5 years ago"
DIQ230,5,"Never"
DIQ230,7,"Refused"
DIQ230,9,"Don't know"
DIQ230,.,"Missing"
DIQ240,1,"Yes"
DIQ240,2,"No"
DIQ240,7,"Refused"
DIQ240,9,"Don't know"
DIQ240,.,"Missing"
DID250,1 to 24,"Range of Values"
DID250,0,"None"
DID250,7777,"Refused"
DID250,9999,"Don't know"
DID250,.,"Missing"
DID260,1 to 210,"Range of Values"
DID260,0,"Never"
DID260,777,"Refused"
DID260,999,"Don't know"
DID260,.,"Missing"
DIQ260U,1,"Per day"
DIQ260U,2,"Per week"
DIQ260U,3,"Per month"
DIQ260U,4,"Per year"
DIQ260U,.,"Missing"
DIQ275,1,"Yes"
DIQ275,2,"No"
DIQ275,7,"Refused"
DIQ275,9,"Don't know"
DIQ275,.,"Missing"
DIQ280,4.1 to 14,"Range of Values"
DIQ280,777,"Refused"
DIQ280,999,"Don't know"
DIQ280,.,"Missing"
DIQ291,1,"Less than 6"
DIQ291,2,"Less than 7"
DIQ291,3,"Less than 8"
DIQ291,4,"Less than 9"
DIQ291,5,"Less than 10"
DIQ291,6,"Provider did not specify goal"
DIQ291,77,"Refused"
DIQ291,99,"Don't know"
DIQ291,.,"Missing"
DIQ300S,88 to 255,"Range of Values"
DIQ300S,7777,"Refused"
DIQ300S,9999,"Don't know"
DIQ300S,.,"Missing"
DIQ300D,5 to 175,"Range of Values"
DIQ300D,7777,"Refused"
DIQ300D,9999,"Don't know"
DIQ300D,.,"Missing"
DID310S,70 to 180,"Range of Values"
DID310S,6666,"Provider did not specify goal"
DID310S,7777,"Refused"
DID310S,9999,"Don't know"
DID310S,.,"Missing"
DID310D,5 to 120,"Range of Values"
DID310D,6666,"Provider did not specify goal"
DID310D,7777,"Refused"
DID310D,9999,"Don't know"
DID310D,.,"Missing"
DID320,5 to 350,"Range of Values"
DID320,5555,"Never heard of LDL"
DID320,6666,"Never had cholesterol test"
DID320,7777,"Refused"
DID320,9999,"Don't know"
DID320,.,"Missing"
DID330,2 to 250,"Range of Values"
DID330,6666,"Provider did not specify goal"
DID330,7777,"Refused"
DID330,9999,"Don't know"
DID330,.,"Missing"
DID341,1 to 104,"Range of Values"
DID341,0,"None"
DID341,7777,"Refused"
DID341,9999,"Don't know/not sure"
DID341,.,"Missing"
DID350,1 to 100,"Range of Values"
DID350,0,"None"
DID350,7777,"Refused"
DID350,9999,"Don't know"
DID350,.,"Missing"
DIQ350U,1,"Per day"
DIQ350U,2,"Per week"
DIQ350U,3,"Per month"
DIQ350U,4,"Per year"
DIQ350U,.,"Missing"
DIQ360,1,"Less than 1 month"
DIQ360,2,"1-12 months"
DIQ360,3,"13-24 months"
DIQ360,4,"Greater than 2 years"
DIQ360,5,"Never"
DIQ360,7,"Refused"
DIQ360,9,"Don't know"
DIQ360,.,"Missing"
DIQ080,1,"Yes"
DIQ080,2,"No"
DIQ080,7,"Refused"
DIQ080,9,"Don't know"
DIQ080,.,"Missing"
