Column,Variable,Label
DBQ235C,7,"Refused"
DBQ235C,9,"Don't know"
DBQ235C,.,"Missing"
DBQ301,1,"Yes"
DBQ301,2,"No"
DBQ301,7,"Refused"
DBQ301,9,"Don't know"
DBQ301,.,"Missing"
DBQ330,1,"Yes"
DBQ330,2,"No"
DBQ330,7,"Refused"
DBQ330,9,"Don't know"
DBQ330,.,"Missing"
DBQ360,1,"Yes"
DBQ360,2,"No"
DBQ360,7,"Refused"
DBQ360,9,"Don't know"
DBQ360,.,"Missing"
DBQ370,1,"Yes"
DBQ370,2,"No"
DBQ370,7,"Refused"
DBQ370,9,"Don't know"
DBQ370,.,"Missing"
DBD381,1 to 5,"Range of Values"
DBD381,0,"None"
DBD381,7777,"Refused"
DBD381,9999,"Don't know"
DBD381,.,"Missing"
DBQ390,1,"Free"
DBQ390,2,"Reduced price"
DBQ390,3,"Full price"
DBQ390,7,"Refused"
DBQ390,9,"Don't know"
DBQ390,.,"Missing"
DBQ400,1,"Yes"
DBQ400,2,"No"
DBQ400,7,"Refused"
DBQ400,9,"Don't know"
DBQ400,.,"Missing"
DBD411,1 to 5,"Range of Values"
DBD411,0,"None"
DBD411,7777,"Refused"
DBD411,9999,"Don't know"
DBD411,.,"Missing"
DBQ421,1,"Free"
DBQ421,2,"Reduced price"
DBQ421,3,"Full price"
DBQ421,7,"Refused"
DBQ421,9,"Don't know"
DBQ421,.,"Missing"
DBQ424,1,"Yes"
DBQ424,2,"No"
DBQ424,3,"Did not attend summer program"
DBQ424,7,"Refused"
DBQ424,9,"Don't know"
DBQ424,.,"Missing"
DBD895,1 to 21,"Range of Values"
DBD895,0,"None"
DBD895,5555,"More than 21"
DBD895,7777,"Refused"
DBD895,9999,"Dont Know"
DBD895,.,"Missing"
DBD900,1 to 21,"Range of Values"
DBD900,0,"None"
DBD900,5555,"More than 21"
DBD900,7777,"Refused"
DBD900,9999,"Don't know"
DBD900,.,"Missing"
DBD905,1 to 180,"Range of Values"
DBD905,0,"Never"
DBD905,7777,"Refused"
DBD905,9999,"Don't know"
DBD905,.,"Missing"
DBD910,1 to 180,"Range of Values"
DBD910,0,"Never"
DBD910,7777,"Refused"
DBD910,9999,"Don't know"
DBD910,.,"Missing"
CBQ596,1,"Yes"
CBQ596,2,"No"
CBQ596,7,"Refused"
CBQ596,9,"Don't know"
CBQ596,.,"Missing"
CBQ606,1,"Yes"
CBQ606,2,"No"
CBQ606,7,"Refused"
CBQ606,9,"Don't know"
CBQ606,.,"Missing"
CBQ611,1,"Yes"
CBQ611,2,"No"
CBQ611,7,"Refused"
CBQ611,9,"Don't know"
CBQ611,.,"Missing"
CBQ505,1,"Yes"
CBQ505,2,"No"
CBQ505,7,"Refused"
CBQ505,9,"Don't know"
CBQ505,.,"Missing"
CBQ535,1,"Yes"
CBQ535,2,"No"
CBQ535,7,"Refused"
CBQ535,9,"Don't know"
CBQ535,.,"Missing"
CBQ540,1,"Yes"
CBQ540,2,"No"
CBQ540,7,"Refused"
CBQ540,9,"Don't know"
CBQ540,.,"Missing"
CBQ545,1,"Often"
CBQ545,2,"Sometimes"
CBQ545,3,"Rarely"
CBQ545,4,"Never"
CBQ545,7,"Refused"
CBQ545,9,"Don't know"
CBQ545,.,"Missing"
CBQ550,1,"Yes"
CBQ550,2,"No"
CBQ550,7,"Refused"
CBQ550,9,"Don't know"
CBQ550,.,"Missing"
CBQ552,1,"Yes"
CBQ552,2,"No"
CBQ552,7,"Refused"
CBQ552,9,"Don't know"
CBQ552,.,"Missing"
CBQ580,1,"Yes"
CBQ580,2,"No"
CBQ580,7,"Refused"
CBQ580,9,"Don't know"
CBQ580,.,"Missing"
CBQ585,1,"Yes"
CBQ585,2,"No"
CBQ585,7,"Refused"
CBQ585,9,"Don't know"
CBQ585,.,"Missing"
CBQ590,1,"Often"
CBQ590,2,"Sometimes"
CBQ590,3,"Rarely"
CBQ590,4,"Never"
CBQ590,7,"Refused"
CBQ590,9,"Don't know"
CBQ590,.,"Missing"
