Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
SMD630,"Age first smoked whole cigarette","How old were you when you smoked a whole cigarette for the first time?","IF R SAYS LESS THAN 6 YEARS, ENTER 6 YEARS. VERBAL INSTRUCTIONS TO SP: Please enter an age. CAPI INSTRUCTION: ACCEPTABLE VALUES: 6-17 YEARS. ENTER AGE."," Both males and females 12 YEARS - 17 YEARS",sio:Age,,,,,,,,,,
SMQ661  ,"Brand of cigarettes smoked past 30 days","During the past 30 days, on the days that you smoked, which brand of cigarettes did you usually smoke?","INSTRUCTIONS TO SP: Please select one of the following choices"," Both males and females 12 YEARS - 17 YEARS",,,obo:UO_0000033,,,,,,,,
SMQ665A ,"Marlboro variety","Please select the Marlboro pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other Marlboro.'","CAPI INSTRUCTIONS:  SHOW IMAGES OF MARLBORO RED, MARLBORO RED 83S, MARLBORO GOLD, MARLBORO GOLD MENTHOL, MARLBORO SILVER, MARLBORO BLACK, MARLBORO MENTHOL AND OTHER MARLBORO."," Both males and females 12 YEARS - 17 YEARS",,,,,,,,,,,
SMQ665B ,"Camel variety","Please select the Camel pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other Camel.'","CAPI INSTRUCTIONS:  SHOW IMAGES OF CAMEL, CAMEL BLUE, CAMEL CRUSH, CAMEL CRUSH BOLD, CAMEL MENTHOL, CAMEL MENTHOL SILVER, AND OTHER CAMEL."," Both males and females 12 YEARS - 17 YEARS",,,,,,,,,,,
SMQ665C ,"Newport variety","Please select the Newport pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other Newport.'","CAPI INSTRUCTIONS:  SHOW IMAGES OF NEWPORT, NEWPORT MENTHOL GOLD, AND OTHER NEWPORT."," Both males and females 12 YEARS - 17 YEARS",,,,,,,,,,,
SMQ665D ,"Other brand","Please select the pack that looks most like the brand that you smoke. If the pack you smoke is not shown, select 'other brand of cigarette.'","CAPI INSTRUCTIONS:  SHOW IMAGES OF BASIC FF, DORAL RED 100S, DORAL MENTHOL GOLD BOX 100S, GPC FF, GPC FF MENTHOL, KOOL BLUE MENTHOL 100S, KOOL TRUE MENTHOL, VIRGINIA SLIMS FF, AND OTHER BRAND."," Both males and females 12 YEARS - 17 YEARS",,,,,,,,,,,
SMQ670,"Tried to quit smoking","During the past 12 months, have you stopped smoking for one day or longer because you were trying to quit smoking?","VERBAL INSTRUCTIONS TO SP:  Please select Yes, No."," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
SMQ848  ,"# times stopped smoking cigarettes","During the past 12 months, how many times {have you/has SP} stopped smoking cigarettes because {you were/he was/she was} trying to quit smoking?","ENTER NUMBER OF TIMES (1-20 TIMES)CAPI INSTRUCTION: IF MORE THAN 20 TIMES ENTER 20"," Both males and females 18 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
SMQ852Q ,"How long were you able to stop smoking","The last time {you/SP} tried to quit, how long {were you/was he/was she} able to stop smoking?","CAPI INSTRUCTION: SOFT EDIT: SMQ852 CANNOT BE GREATER THAN 364 DAYS, 11 MONTHS OR 51 WEEKS.ENTER NUMBER (OF DAYS, WEEKS OR MONTHS)"," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
SMQ852U ,"Unit of measure (day/week/month/year)","The last time {you/SP} tried to quit, how long {were you/was he/was she} able to stop smoking?","ENTER UNIT"," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
SMAQUEX2,"Questionnaire Mode Flag","Questionnaire Mode Flag",," Both males and females 12 YEARS - 150 YEARS",,,,,,,,,,,
