Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
WHD080B,"Switched to foods with lower calories","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080C,"Ate less fat to lose weight","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
WHD080D,"Exercised to lose weight","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
WHD080E,"Skipped meals","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080F,"Ate diet foods or products","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080G,"Used a liquid diet formula","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080H,"Joined a weight loss program","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",chear:Weight,,obo:UO_0000021,,,,,,,,
WHD080I,"Took prescription diet pills","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080J,"Took non-RX suppl. to lose weight","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
WHD080K,"Took laxatives or vomited","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080M,"Drank a lot of water","How did {you/SP} try to lose weight?","HAND CARD WHQ1. CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080N,"Followed a special diet","How did {you/SP} try to lose weight?","HAND CARD WHQ1. CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080O,"Ate fewer carbohydrates","How did {you/SP} try to lose weight? ","HAND CARD WHQ1. CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080P,"Started to smoke or began to smoke again","How did {you/SP} try to lose weight? ","HAND CARD WHQ1. CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080Q,"Ate more fruits, vegetables, salads","How did {you/SP} try to lose weight? ","HAND CARD WHQ1. CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080R,"Changed eating habits","How did {you/SP} try to lose weight?","HAND CARD WHQ1. CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
WHD080S,"Ate less sugar, candy, sweets","How did {you/SP} try to lose weight?","HAND CARD WHQ1. CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080T,"Ate less junk food or fast food","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHD080u,"Had weight loss to lose weight","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
WHD080L,"Other","How did {you/SP} try to lose weight?","HAND CARD WHQ1.  CODE ALL THAT APPLY."," Both males and females 16 YEARS - 150 YEARS",,,,,,,,,,,
WHQ105,,,"BOX 3.  CHECK ITEM WHQ105:  IF SP's AGE >= 36, CONTINUE.  OTHERWISE, GO TO BOX 4."," Both males and females 16 YEARS - 150 YEARS",sio:Age,,chebi:27007,,,,,,,,
WHD110,"Self-reported weight-10 yrs ago (pounds)","How much did {you/SP} weigh 10 years ago?  [If you don't know {your/his/her} exact weight, please make your best guess.]","ENTER WEIGHT IN POUNDS OR KILOGRAMS.  IF PREGNANT, ASK FOR WEIGHT BEFORE PREGNANCY."," Both males and females 36 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
WHQ115a,,,"BOX 4.  CHECK ITEM WHQ115a:  IF SP's AGE >= 27, CONTINUE. OTHERWISE, GO TO WHD140."," Both males and females 16 YEARS - 150 YEARS",sio:Age,,chebi:27007,,,,,,,,
WHD120,"Self-reported weight-age 25 (pounds)","How much did {you/SP} weigh at age 25?  [If you don't know {your/his/her} exact weight, please make your best guess.]  If ( you were/she was) pregnant, how much did (you/she) weigh before (your/her) pregnancy?","ENTER WEIGHT IN POUNDS OR KILOGRAMS.  IF PREGNANT, ASK FOR WEIGHT BEFORE PREGNANCY."," Both males and females 27 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
WHQ125,,,"BOX 5.  CHECK ITEM WHQ125:  IF SP's AGE >= 50, CONTINUE. OTHERWISE, GO TO WHD140."," Both males and females 16 YEARS - 150 YEARS",sio:Age,,chebi:27007,,,,,,,,
WHD130,"Self-reported height - age 25 (inches)","How tall {were you/was SP} at age 25?  [If you don't know {your/his/her} exact height, please make your best guess.]","ENTER HEIGHT IN FEET AND INCHES OR METERS AND CENTIMETERS"," Both males and females 50 YEARS - 150 YEARS",sio:Height,,,,,,,,,,
WHD140,"Self-reported greatest weight (pounds)","Up to the present time, what is the most {you have/SP has} ever weighed?","ENTER WEIGHT IN POUNDS OR KILOGRAMS.  DO NOT INCLUDE WEIGHT DURING PREGNANCY."," Both males and females 18 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
WHQ150,"Age when heaviest weight","How old {were you/was SP} then?  [If you don't know {your/his/her} exact age, please make your best guess.]","ENTER AGE IN YEARS.  Response cannot be greater than the age of the SP."," Both males and females 18 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
