Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DR2TM221,"MFA 22:1 (Docosenoic) (gm)","MFA 22:1 (Docosenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2TP182,"PFA 18:2 (Octadecadienoic) (gm)","PFA 18:2 (Octadecadienoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2TP183,"PFA 18:3 (Octadecatrienoic) (gm)","PFA 18:3 (Octadecatrienoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2TP184,"PFA 18:4 (Octadecatetraenoic) (gm)","PFA 18:4 (Octadecatetraenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2TP204,"PFA 20:4 (Eicosatetraenoic) (gm)","PFA 20:4 (Eicosatetraenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2TP205,"PFA 20:5 (Eicosapentaenoic) (gm)","PFA 20:5 (Eicosapentaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2TP225,"PFA 22:5 (Docosapentaenoic) (gm)","PFA 22:5 (Docosapentaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2TP226,"PFA 22:6 (Docosahexaenoic) (gm)","PFA 22:6 (Docosahexaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2_300,"Compare food consumed yesterday to usual","Was the amount of food that {you/NAME} ate yesterday much more than usual, usual, or much less than usual?",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR2_320Z,"Total plain water drank yesterday (gm)","Total plain water drank yesterday - including plain tap water, water from a drinking fountain, water from a water cooler, bottled water, and spring water.","Calculated from water consumption records reported as part of the 24-hour dietary recall interview."," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR2_330Z,"Total tap water drank yesterday (gm)","Total tap water drank yesterday - including filtered tap water and water from a drinking fountain.","Calculated from tap water consumption records reported as part of the 24-hour dietary recall interview."," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR2BWATZ,"Total bottled water drank yesterday (gm)","Total bottled water drank yesterday. (gm)","Calculated from bottle water consumption records reported as part of the 24-hour dietary recall interview."," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR2TWS,"Tap water source","When you drink tap water, what is the main source of the tap water? Is the city water supply (community water supply); a well or rain cistern; a spring; or something else?",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
