Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DSQ128O,"For bone health","For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION:  IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}?  IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}?  HAND CARD DSQ3.  CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQ128P,"To get more energy","For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION:  IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}?  IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}?  HAND CARD DSQ3.  CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQ128Q,"For pregnancy/breastfeeding ","For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION:  IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}?  IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}?  HAND CARD DSQ3.  CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQ128R,"For anemia, such as low iron","For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION:  IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}?  IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}?  HAND CARD DSQ3.  CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128T,"To maintain blood sugar, diabetes","What is the reason you take {PRODUCT NAME}? (Did you decide to take it for reasons of your own or did a doctor or other health provider tell you to take it?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128V,"For kidney and bladder health","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128W,"For respiratory health, asthma","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128X,"For allergies","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128Z,"To improve digestion","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128AA,"For menopause, hot flashes","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Females only 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128BB,"For muscle related issues, muscle cramps","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128DD,"For relaxation, stress, sleep","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128EE,"For nervous system health","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128FF,"For liver health, detoxification","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128GG,"For antioxidants","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128HH,"Word of mouth, advertisement","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128II,"For thyroid health, gout","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128JJ,"For weight gain","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",chear:Weight,,,,,,,,,,
DSD128KK,"Low levels in blood","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128LL,"For support after surgery","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSD128MM,"Headaches and dizziness","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQ128NN,"To build muscle","For what reason or reasons do you take {PRODUCT NAME}?} (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION: IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}? IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}? HAND CARD DSQ3. CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQ128S,"Other ","For what reason or reasons do you take {PRODUCT NAME}? (For what reason or reasons did the doctor or other health professional tell you to take {PRODUCT}?)","CAPI INSTRUCTION:  IF CODE 1 IN DSQ.124, DISPLAY For what reason or reasons {do you/does SP} take {PRODUCT NAME}?  IF CODE 2 IN DSQ.124, DISPLAY For what reason or reasons did the doctor or other health professional tell {you/SP} to take {PRODUCT}?  HAND CARD DSQ3.  CODE ALL THAT APPLY."," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
RXQ215A,"Antacid, calcium supplement or both?","Did you take {PRODUCT NAME} as an antacid, as a calcium supplement, or both?",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIKCAL,"Energy (kcal)","Energy (kcal)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIPROT,"Protein (gm)","Protein (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQICARB,"Carbohydrate (gm)","Carbohydrate (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQISUGR,"Total sugars (gm)","Total sugars (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIFIBE,"Dietary fiber (gm)","Dietary fiber (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQITFAT,"Total fat (gm)","Total fat (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQISFAT,"Total saturated fatty acids (gm)","Total saturated fatty acids (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIMFAT,"Total monounsaturated fatty acids (gm)","Total monounsaturated fatty acids (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIPFAT,"Total polyunsaturated fatty acids (gm)","Total polyunsaturated fatty acids (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQICHOL,"Cholesterol (mg)","Cholesterol (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQILYCO,"Lycopene (mcg)","Lycopene (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQILZ,"Lutein + zeaxanthin (mcg)","Lutein + zeaxanthin (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIVB1,"Thiamin (Vitamin B1) (mg)","Thiamin (Vitamin B1) (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQIVB2,"Riboflavin (Vitamin B2) (mg)","Riboflavin (Vitamin B2) (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQINIAC,"Niacin (mg)","Niacin (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQIVB6,"Vitamin B6 (mg)","Vitamin B6 (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQIFA,"Folic acid (mcg)","Folic acid (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIFDFE,"Folate, DFE (mcg)","Folate, DFE (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQICHL,"Total choline (mg)","Total choline (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQIVB12,"Vitamin B12 (mcg)","Vitamin B12 (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIVC,"Vitamin C (mg)","Vitamin C (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQIVK,"Vitamin K (mcg)","Vitamin K (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DSQIVD,"Vitamin D (D2 + D3) (mcg)","Vitamin D (D2 + D3) (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27300,,,,,,,,
DSQICALC,"Calcium (mg)","Calcium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DSQIPHOS,"Phosphorus (mg)","Phosphorus (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
