Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DR1TFF,"Food folate (mcg)","Food folate (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TFDFE,"Folate, DFE (mcg)","Folate as dietary folate equivalents (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TCHL,"Total choline (mg) ","Total choline (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TVB12,"Vitamin B12 (mcg)","Vitamin B12 (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TB12A,"Added vitamin B12 (mcg)","Added vitamin B12 (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TVC,"Vitamin C (mg)","Vitamin C (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TVD,"Vitamin D (D2 + D3) (mcg)","Vitamin D (D2 + D3) (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27300,,,,,,,,
DR1TVK,"Vitamin K (mcg)","Vitamin K (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TCALC,"Calcium (mg)","Calcium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TPHOS,"Phosphorus (mg)","Phosphorus (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TMAGN,"Magnesium (mg)","Magnesium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TIRON,"Iron (mg)","Iron (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TZINC,"Zinc (mg)","Zinc (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TCOPP,"Copper (mg)","Copper (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TSODI,"Sodium (mg)","Sodium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TPOTA,"Potassium (mg)","Potassium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TSELE,"Selenium (mcg)","Selenium (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27568,,,,,,,,
DR1TCAFF,"Caffeine (mg)","Caffeine (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TTHEO,"Theobromine (mg)","Theobromine (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR1TALCO,"Alcohol (gm)","Alcohol (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TMOIS,"Moisture (gm)","Moisture (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS040,"SFA 4:0 (Butanoic) (gm)","SFA 4:0 (Butanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS060,"SFA 6:0 (Hexanoic) (gm)","SFA 6:0 (Hexanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS080,"SFA 8:0 (Octanoic) (gm)","SFA 8:0 (Octanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS100,"SFA 10:0 (Decanoic) (gm)","SFA 10:0 (Decanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS120,"SFA 12:0 (Dodecanoic) (gm)","SFA 12:0 (Dodecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS140,"SFA 14:0 (Tetradecanoic) (gm)","SFA 14:0 (Tetradecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS160,"SFA 16:0 (Hexadecanoic) (gm)","SFA 16:0 (Hexadecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TS180,"SFA 18:0 (Octadecanoic) (gm)","SFA 18:0 (Octadecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TM161,"MFA 16:1 (Hexadecenoic) (gm)","MFA 16:1 (Hexadecenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TM181,"MFA 18:1 (Octadecenoic) (gm)","MFA 18:1 (Octadecenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TM201,"MFA 20:1 (Eicosenoic) (gm)","MFA 20:1 (Eicosenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TM221,"MFA 22:1 (Docosenoic) (gm)","MFA 22:1 (Docosenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TP182,"PFA 18:2 (Octadecadienoic) (gm)","PFA 18:2 (Octadecadienoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TP183,"PFA 18:3 (Octadecatrienoic) (gm)","PFA 18:3 (Octadecatrienoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TP184,"PFA 18:4 (Octadecatetraenoic) (gm)","PFA 18:4 (Octadecatetraenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TP204,"PFA 20:4 (Eicosatetraenoic) (gm)","PFA 20:4 (Eicosatetraenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TP205,"PFA 20:5 (Eicosapentaenoic) (gm)","PFA 20:5 (Eicosapentaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TP225,"PFA 22:5 (Docosapentaenoic) (gm)","PFA 22:5 (Docosapentaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1TP226,"PFA 22:6 (Docosahexaenoic) (gm)","PFA 22:6 (Docosahexaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR1_300,"Compare food consumed yesterday to usual","Was the amount of food that {you/NAME} ate yesterday much more than usual, usual, or much less than usual?",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR1_320Z,"Total plain water drank yesterday (gm)","Total plain water drank yesterday - including plain tap water, water from a drinking fountain, water from a water cooler, bottled water, and spring water.","Calculated from water consumption records reported as part of the 24-hour dietary recall interview."," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR1_330Z,"Total tap water drank yesterday (gm)","Total tap water drank yesterday - including filtered tap water and water from a drinking fountain.","Calculated from tap water consumption records reported as part of the 24-hour dietary recall interview."," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR1BWATZ,"Total bottled water drank yesterday (gm)","Total bottled water drank yesterday (gm)","Calculated from bottle water consumption records reported as part of the 24-hour dietary recall interview."," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DR1TWS,"Tap water source","When you drink tap water, what is the main source of the tap water? Is the city water supply (community water supply); a well or rain cistern; a spring; or something else?",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DRD340,"Shellfish eaten during past 30 days","Please look at this list of shellfish. During the past 30 days did you eat any types of shellfish listed on this card? Include any foods that had shellfish in them such as sandwiches, soups, or salads.",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350A,"Clams eaten during past 30 days","Clams eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350AQ,"# of times clams eaten in past 30 days","Number of times clams were eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350B,"Crabs eaten during past 30 days","Crabs eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350BQ,"# of times crabs eaten in past 30 days","Number of times crab was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350C,"Crayfish eaten during past 30 days","Crayfish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350CQ,"# of times crayfish eaten past 30 days","Number of times crayfish was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350D,"Lobsters eaten during past 30 days","Lobsters eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350DQ,"# of times lobsters eaten past 30 days","Number of times lobster was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350E,"Mussels eaten during past 30 days","Mussels eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350EQ,"# of times mussels eaten in past 30 days","Number of times mussels were eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350F,"Oysters eaten during past 30 days","Oysters eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350FQ,"# of times oysters eaten in past 30 days","Number of times oysters were eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350G,"Scallops eaten during past 30 days","Scallops eaten during the past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350GQ,"# of times scallops eaten past 30 days","Number of times scallops were eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350H,"Shrimp eaten during past 30 days","Shrimp eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350HQ,"# of times shrimp eaten in past 30 days","Number of times shrimp was eaten in the last 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD350I,"Other shellfish eaten past 30 days","Other shellfish ( ex. octopus, squid) eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD350IQ,"# of times other shellfish eaten","Number of times other shellfish (ex. octopus, squid) was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
DRD350J,"Other unknown shellfish eaten past 30 d","Other unknown shellfish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,,,,,,,,,
DRD350JQ,"# of times other unknown shellfish eaten","Number of times other unknown shellfish was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
DRD350K,"Refused on shellfish eaten past 30 days","Refused to give detailed information on shellfish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD360,"Fish eaten during past 30 days","Please look at this list of fish. During the past 30 days did you eat any types of fish listed on this card? Include any foods that had fish in them such as sandwiches, soups, or salads.",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370A,"Breaded fish products eaten past 30 days","Breaded fish products eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370AQ,"# of times breaded fish products eaten","Number of times breaded fish products were eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
DRD370B,"Tuna eaten during past 30 days","Tuna eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370BQ,"# of times tuna eaten in past 30 days","Number of times tuna was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370C,"Bass eaten during past 30 days","Bass eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370CQ,"# of times bass eaten in past 30 days","Number of times bass was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370D,"Catfish eaten during past 30 days","Catfish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370DQ,"# of times catfish eaten in past 30 days","Number of times catfish was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370E,"Cod eaten during past 30 days","Cod eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370EQ,"# of times cod eaten in past 30 days","Number of times cod was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370F,"Flatfish eaten during past 30 days","Flatfish eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370FQ,"# of times flatfish eaten past 30 days","Number of times flatfish was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370G,"Haddock eaten during past 30 days","Haddock eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370GQ,"# of times haddock eaten in past 30 days","Number of times haddock was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370H,"Mackerel eaten during past 30 days","Mackerel eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370HQ,"# of times mackerel eaten past 30 days","Number of times mackerel was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370I,"Perch eaten during past 30 days","Perch eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370IQ,"# of times perch eaten in past 30 days","Number of times perch was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370J,"Pike eaten during past 30 days","Pike eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370JQ,"# of times pike eaten in past 30 days","Number of times pike was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370K,"Pollock eaten during past 30 days","Pollock eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370KQ,"# of times pollock eaten in past 30 days","Number of times pollock was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370L,"Porgy eaten during past 30 days","Porgy eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370LQ,"# of times porgy eaten in past 30 days","Number of times porgy was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370M,"Salmon eaten during past 30 days","Salmon eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370MQ,"# of times salmon eaten in past 30 days","Number of times salmon was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370N,"Sardines eaten during past 30 days","Sardines eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370NQ,"# of times sardines eaten past 30 days","Number of times sardines were eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370O,"Sea bass eaten during past 30 days","Sea bass eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
DRD370OQ,"# of times sea bass eaten past 30 days","Number of times sea bass was eaten in the past 30 days",," Both males and females 1 YEARS - 150 YEARS",sio:TimeInterval,,obo:UO_0000033,,,,,,,,
DRD370P,"Shark eaten during past 30 days","Shark eaten during past 30 days",," Both males and females 1 YEARS - 150 YEARS",,,obo:UO_0000033,,,,,,,,
