Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DR2ICARB,"Carbohydrate (gm)","Carbohydrate (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ISUGR,"Total sugars (gm)","Total sugars (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IFIBE,"Dietary fiber (gm)","Dietary fiber (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ITFAT,"Total fat (gm)","Total fat (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ISFAT,"Total saturated fatty acids (gm)","Total saturated fatty acids (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IMFAT,"Total monounsaturated fatty acids (gm)","Total monounsaturated fatty acids (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IPFAT,"Total polyunsaturated fatty acids (gm)","Total polyunsaturated fatty acids (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ICHOL,"Cholesterol (mg)","Cholesterol (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IATOC,"Vitamin E as alpha-tocopherol (mg)","Vitamin E as alpha-tocopherol (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IATOA,"Added alpha-tocopherol (Vitamin E) (mg)","Added alpha-tocopherol (Vitamin E) (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IRET,"Retinol (mcg)","Retinol (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
DR2IVARA,"Vitamin A, RAE (mcg)","Vitamin A as retinol activity equivalents (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IACAR,"Alpha-carotene (mcg)","Alpha-carotene (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IBCAR,"Beta-carotene (mcg)","Beta-carotene (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ICRYP,"Beta-cryptoxanthin (mcg)","Beta-cryptoxanthin (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ILYCO,"Lycopene (mcg)","Lycopene (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ILZ,"Lutein + zeaxanthin (mcg)","Lutein + zeaxanthin (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IVB1,"Thiamin (Vitamin B1) (mg)","Thiamin (Vitamin B1) (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IVB2,"Riboflavin (Vitamin B2) (mg)","Riboflavin (Vitamin B2) (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2INIAC,"Niacin (mg)","Niacin (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IVB6,"Vitamin B6 (mg)","Vitamin B6 (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IFOLA,"Total folate (mcg)","Total folate (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IFA,"Folic acid (mcg)","Folic acid (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IFF,"Food folate (mcg)","Food folate (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IFDFE,"Folate, DFE (mcg)","Folate as dietary folate equivalents (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ICHL,"Total choline (mg)","Total choline (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IVB12,"Vitamin B12 (mcg)","Vitamin B12 (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IB12A,"Added vitamin B12 (mcg)","Added vitamin B12 (mcg) ",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IVC,"Vitamin C (mg)","Vitamin C (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IVD,"Vitamin D (D2 + D3) (mcg)","Vitamin D (D2 + D3) (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27300,,,,,,,,
DR2IVK,"Vitamin K (mcg)","Vitamin K (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2ICALC,"Calcium (mg)","Calcium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IPHOS,"Phosphorus (mg)","Phosphorus (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IMAGN,"Magnesium (mg)","Magnesium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IIRON,"Iron (mg)","Iron (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IZINC,"Zinc (mg)","Zinc (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2ICOPP,"Copper (mg)","Copper (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2ISODI,"Sodium (mg)","Sodium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IPOTA,"Potassium (mg)","Potassium (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2ISELE,"Selenium (mcg)","Selenium (mcg)",," Both males and females 0 YEARS - 150 YEARS",,,chebi:27568,,,,,,,,
DR2ICAFF,"Caffeine (mg)","Caffeine (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2ITHEO,"Theobromine (mg)","Theobromine (mg)",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000022,,,,,,,,
DR2IALCO,"Alcohol (gm)","Alcohol (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IMOIS,"Moisture (gm)","Moisture (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS040,"SFA 4:0 (Butanoic) (gm)","SFA 4:0 (Butanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS060,"SFA 6:0 (Hexanoic) (gm)","SFA 6:0 (Hexanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS080,"SFA 8:0 (Octanoic) (gm)","SFA 8:0 (Octanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS100,"SFA 10:0 (Decanoic) (gm)","SFA 10:0 (Decanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS120,"SFA 12:0 (Dodecanoic) (gm)","SFA 12:0 (Dodecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS140,"SFA 14:0 (Tetradecanoic) (gm)","SFA 14:0 (Tetradecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS160,"SFA 16:0 (Hexadecanoic) (gm)","SFA 16:0 (Hexadecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IS180,"SFA 18:0 (Octadecanoic) (gm)","SFA 18:0 (Octadecanoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IM161,"MFA 16:1 (Hexadecenoic) (gm)","MFA 16:1 (Hexadecenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IM181,"MFA 18:1 (Octadecenoic) (gm)","MFA 18:1 (Octadecenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IM201,"MFA 20:1 (Eicosenoic) (gm)","MFA 20:1 (Eicosenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IM221,"MFA 22:1 (Docosenoic) (gm)","MFA 22:1 (Docosenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IP182,"PFA 18:2 (Octadecadienoic) (gm)","PFA 18:2 (Octadecadienoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IP183,"PFA 18:3 (Octadecatrienoic) (gm)","PFA 18:3 (Octadecatrienoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IP184,"PFA 18:4 (Octadecatetraenoic) (gm)","PFA 18:4 (Octadecatetraenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IP204,"PFA 20:4 (Eicosatetraenoic) (gm)","PFA 20:4 (Eicosatetraenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IP205,"PFA 20:5 (Eicosapentaenoic) (gm)","PFA 20:5 (Eicosapentaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IP225,"PFA 22:5 (Docosapentaenoic) (gm)","PFA 22:5 (Docosapentaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
DR2IP226,"PFA 22:6 (Docosahexaenoic) (gm)","PFA 22:6 (Docosahexaenoic) (gm)",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
