Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
LBXVOX,"Blood o-Xylene (ng/mL)","Blood o-Xylene (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVOXLC,"Blood o-Xylene Comment Code","Blood o-Xylene Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,chebi:28063,,,,,,,,
LBXVTC,"Blood Trichloroethene (ng/mL)","Blood Trichloroethene (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVTCLC,"Blood Trichloroethene Comment Code","Blood Trichloroethene Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
LBXVTE,"Blood 1,1,1-Trichloroethane (ng/mL)","Blood 1,1,1-Trichloroethane (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVTELC,"Blood 1,1,1-Trichloroethane Comment Code","Blood 1,1,1-Trichloroethane Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
LBXVTFT,"Blood aaa - Trifluorotoluene (ng/mL)","Blood aaa - Trifluorotoluene (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVFTLC,"Blood aaa -Trifluorotoluene Comment Code","Blood aaa -Trifluorotoluene Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,chebi:17578,,,,,,,,
LBXVTHF,"Blood Tetrahydrofuran (ng/mL)","Blood Tetrahydrofuran (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVHTLC,"Blood Tetrahydrofuran Comment Code","Blood Tetrahydrofuran Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
LBXVTO,"Blood Toluene (ng/mL)","Blood Toluene (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVTOLC,"Blood Toluene Comment Code","Blood Toluene Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,chebi:17578,,,,,,,,
LBXVTP,"Blood 1,2,3-Trichloropropane (ng/mL)","Blood 1,2,3-Trichloropropane (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVTPLC,"Blood 1,2,3-Trichloropropane Comt Code","Blood 1,2,3-Trichloropropane Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
LBXVVB,"Blood Vinyl Bromide (ng/mL)","Blood Vinyl Bromide (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVVBLC,"Blood Vinyl Bromide Comment Code","Blood Vinyl Bromide Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
LBXVXY,"Blood m-/p-Xylene (ng/mL)","Blood m-/p-Xylene (ng/mL)",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000275,,,,,,,,
LBDVXYLC,"Blood m-/p-Xylene Comment Code","Blood m-/p-Xylene Comment Code",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ210,"Attached garage?","Does your home have an attached garage?",," Both males and females 18 YEARS - 150 YEARS",sio:Age,,,,,,,,,,
VTQ220,"Private well?","Is the source of water for your home from a private well?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ200A,"Store paints or fuels inside home?","Do you currently store paints or fuels inside your home? Include your basement and attached garage.",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ231A ,"Moth balls or crystals?","Do you currently use moth balls, moth crystals or toilet bowl deodorizers inside your home?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ241A,"Did you cook with natural gas?","In the last 48 hours, did you cook or bake with natural gas?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ241B,"How long ago did you cook w natural gas?","How long ago, in hours, did you cook or bake with natural gas?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ244A,"Did you pump gas in to your car?","In the last 48 hours, did you pump gas into a car or other motor vehicle yourself?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ244B,"Long ago did you pump gas in your car?","How long ago, in hours, did you pump gas into a car or other motor vehicle yourself?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ265A,"Spend 10+ minutes near cigarette smoke?","In the last 48 hours, did you smoke or spend 10 minutes near a person who was smoking a cigarette, cigar, or pipe?",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000031,,,,,,,,
VTQ265B,"Long since being near person smoking?","How long ago, in hours, has it been since you smoked or spent 10 or more minutes near a person who was smoking a cigarette, cigar, or pipe?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ271A,"In last 48 hrs, bathe for 5+ minutes?","In the last 48 hours, did you take a hot shower or bath for five minutes or longer?",," Both males and females 18 YEARS - 150 YEARS",,,obo:UO_0000031,,,,,,,,
VTQ271B,"How long, in hrs, since you bathed?","How long ago, in hours, has it been since your last shower or hot bath?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ281A,"In past 48 hrs breathe paint fumes?","In the last 48 hours, did you breathe fumes from freshly painted indoor surfaces, paints, paint thinner, or varnish?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ281B,"How long, since breathed paint fumes?","How long ago, in hours, has it been since you breathed fumes from freshly painted indoor surfaces, paints, paint thinner, or varnish?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ281C,"In past 48 hrs breathe diesel fumes?","In the last 48 hours, did you breathe fumes from diesel fuel or kerosene?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ281D,"How long, since breathed diesel fumes?","How long ago, in hours, has it been since you breathed fumes from diesel fuel or kerosene?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
VTQ281E,"Breathe fingernail polish fumes?","In the last 48 hours, did you breathe fumes from fingernail polish?",," Both males and females 18 YEARS - 150 YEARS",,,sio:RibonucleicAcid,,,,,,,,
VTQ281F,"How long since breathed polish fumes?","How long ago, in hours, has it been since you breathed fumes from fingernail polish?",," Both males and females 18 YEARS - 150 YEARS",,,,,,,,,,,
