Column,Variable,Label
WTCI8R09,237.994302 to 76818.749857,"Range of Values"
WTCI8R09,.,"Missing"
WTCI8R10,232.044115 to 122171.12395,"Range of Values"
WTCI8R10,.,"Missing"
WTCI8R11,240.543335 to 72422.992213,"Range of Values"
WTCI8R11,.,"Missing"
WTCI8R12,229.942613 to 128750.56099,"Range of Values"
WTCI8R12,.,"Missing"
WTCI8R13,237.482467 to 79490.746699,"Range of Values"
WTCI8R13,.,"Missing"
WTCI8R14,225.717206 to 124275.80853,"Range of Values"
WTCI8R14,.,"Missing"
WTCI8R15,235.933093 to 124310.19835,"Range of Values"
WTCI8R15,.,"Missing"
WTCI8R16,253.473424 to 68806.916033,"Range of Values"
WTCI8R16,.,"Missing"
WTCI8R17,215.339251 to 62852.785374,"Range of Values"
WTCI8R17,.,"Missing"
WTCI8R18,189.355251 to 124527.53049,"Range of Values"
WTCI8R18,.,"Missing"
WTCI8R19,222.212091 to 128331.88407,"Range of Values"
WTCI8R19,.,"Missing"
WTCI8R20,257.964268 to 68134.036125,"Range of Values"
WTCI8R20,.,"Missing"
WTCI8R21,193.299966 to 134018.84287,"Range of Values"
WTCI8R21,.,"Missing"
WTCI8R22,185.607153 to 69454.239592,"Range of Values"
WTCI8R22,.,"Missing"
WTCI8R23,242.498614 to 80450.707028,"Range of Values"
WTCI8R23,.,"Missing"
WTCI8R24,224.453119 to 128347.64995,"Range of Values"
WTCI8R24,.,"Missing"
WTCI8R25,222.167173 to 122199.35094,"Range of Values"
WTCI8R25,.,"Missing"
WTCI8R26,253.752082 to 68416.861923,"Range of Values"
WTCI8R26,.,"Missing"
WTCI8R27,197.1725 to 64753.439548,"Range of Values"
WTCI8R27,.,"Missing"
WTCI8R28,185.786514 to 124237.20016,"Range of Values"
WTCI8R28,.,"Missing"
WTCI8R29,220.349712 to 126655.84052,"Range of Values"
WTCI8R29,.,"Missing"
WTCI8R30,254.284962 to 69581.119628,"Range of Values"
WTCI8R30,.,"Missing"
WTCI8R31,196.315921 to 138955.16038,"Range of Values"
WTCI8R31,.,"Missing"
WTCI8R32,190.412726 to 71582.611192,"Range of Values"
WTCI8R32,.,"Missing"
WTCI8R33,196.872839 to 123087.62742,"Range of Values"
WTCI8R33,.,"Missing"
WTCI8R34,197.786802 to 75131.567038,"Range of Values"
WTCI8R34,.,"Missing"
WTCI8R35,191.287972 to 132868.33068,"Range of Values"
WTCI8R35,.,"Missing"
WTCI8R36,195.52979 to 67326.129706,"Range of Values"
WTCI8R36,.,"Missing"
WTCI8R37,221.075108 to 127056.37514,"Range of Values"
WTCI8R37,.,"Missing"
WTCI8R38,260.294592 to 59407.052187,"Range of Values"
WTCI8R38,.,"Missing"
WTCI8R39,233.516 to 74623.490974,"Range of Values"
WTCI8R39,.,"Missing"
WTCI8R40,233.667273 to 131207.65476,"Range of Values"
WTCI8R40,.,"Missing"
WTCI8R41,253.678402 to 76935.844895,"Range of Values"
WTCI8R41,.,"Missing"
WTCI8R42,235.465786 to 125199.00057,"Range of Values"
WTCI8R42,.,"Missing"
WTCI8R43,198.659562 to 71978.841439,"Range of Values"
WTCI8R43,.,"Missing"
WTCI8R44,190.882415 to 126770.64293,"Range of Values"
WTCI8R44,.,"Missing"
WTCI8R45,194.044157 to 124930.91833,"Range of Values"
WTCI8R45,.,"Missing"
WTCI8R46,183.941856 to 132242.3671,"Range of Values"
WTCI8R46,.,"Missing"
WTCI8R47,204.268142 to 71131.044381,"Range of Values"
WTCI8R47,.,"Missing"
WTCI8R48,190.439881 to 129442.51466,"Range of Values"
WTCI8R48,.,"Missing"
WTCI8R49,178.127489 to 72920.67211,"Range of Values"
WTCI8R49,.,"Missing"
WTCI8R50,223.204386 to 128712.81058,"Range of Values"
WTCI8R50,.,"Missing"
WTCI8R51,194.533254 to 75406.169625,"Range of Values"
WTCI8R51,.,"Missing"
WTCI8R52,189.853132 to 128486.32649,"Range of Values"
WTCI8R52,.,"Missing"
CATVPSU,1 to 2,"Range of Values"
CATVPSU,.,"Missing"
CATVSTRA,1 to 49,"Range of Values"
CATVSTRA,.,"Missing"
WTCAM8YR,413.822876 to 85709.174237,"Range of Values"
WTCAM8YR,0,"Not MEC Examined"
WTCAM8YR,.,"Missing"
WTCM8R01,192.772108 to 83165.232827,"Range of Values"
WTCM8R01,0,"Not MEC Examined"
WTCM8R01,.,"Missing"
WTCM8R02,196.535401 to 130070.43131,"Range of Values"
WTCM8R02,0,"Not MEC Examined"
WTCM8R02,.,"Missing"
WTCM8R03,198.407782 to 129807.40205,"Range of Values"
WTCM8R03,0,"Not MEC Examined"
WTCM8R03,.,"Missing"
WTCM8R04,199.455122 to 114712.49536,"Range of Values"
WTCM8R04,0,"Not MEC Examined"
WTCM8R04,.,"Missing"
WTCM8R05,205.860558 to 133174.45976,"Range of Values"
WTCM8R05,0,"Not MEC Examined"
WTCM8R05,.,"Missing"
WTCM8R06,199.713329 to 104125.64463,"Range of Values"
WTCM8R06,0,"Not MEC Examined"
WTCM8R06,.,"Missing"
WTCM8R07,243.265075 to 129109.55566,"Range of Values"
WTCM8R07,0,"Not MEC Examined"
WTCM8R07,.,"Missing"
WTCM8R08,269.869623 to 69096.631045,"Range of Values"
WTCM8R08,0,"Not MEC Examined"
WTCM8R08,.,"Missing"
WTCM8R09,258.889515 to 93415.542594,"Range of Values"
WTCM8R09,0,"Not MEC Examined"
WTCM8R09,.,"Missing"
WTCM8R10,250.997911 to 123728.38919,"Range of Values"
WTCM8R10,0,"Not MEC Examined"
WTCM8R10,.,"Missing"
WTCM8R11,252.364591 to 88037.478518,"Range of Values"
WTCM8R11,0,"Not MEC Examined"
WTCM8R11,.,"Missing"
WTCM8R12,245.215474 to 125333.10943,"Range of Values"
WTCM8R12,0,"Not MEC Examined"
WTCM8R12,.,"Missing"
WTCM8R13,257.850387 to 96653.366855,"Range of Values"
WTCM8R13,0,"Not MEC Examined"
WTCM8R13,.,"Missing"
WTCM8R14,244.334754 to 122829.0994,"Range of Values"
WTCM8R14,0,"Not MEC Examined"
WTCM8R14,.,"Missing"
WTCM8R15,253.87712 to 125986.11577,"Range of Values"
WTCM8R15,0,"Not MEC Examined"
WTCM8R15,.,"Missing"
WTCM8R16,270.096454 to 76826.249949,"Range of Values"
WTCM8R16,0,"Not MEC Examined"
WTCM8R16,.,"Missing"
WTCM8R17,224.745249 to 74083.523151,"Range of Values"
WTCM8R17,0,"Not MEC Examined"
WTCM8R17,.,"Missing"
WTCM8R18,201.187305 to 126521.66298,"Range of Values"
WTCM8R18,0,"Not MEC Examined"
WTCM8R18,.,"Missing"
WTCM8R19,233.34469 to 131568.00443,"Range of Values"
WTCM8R19,0,"Not MEC Examined"
WTCM8R19,.,"Missing"
WTCM8R20,271.953429 to 80603.643047,"Range of Values"
WTCM8R20,0,"Not MEC Examined"
WTCM8R20,.,"Missing"
WTCM8R21,203.297598 to 131950.30635,"Range of Values"
WTCM8R21,0,"Not MEC Examined"
WTCM8R21,.,"Missing"
WTCM8R22,194.593726 to 88217.003711,"Range of Values"
WTCM8R22,0,"Not MEC Examined"
WTCM8R22,.,"Missing"
WTCM8R23,263.347889 to 96461.690025,"Range of Values"
WTCM8R23,0,"Not MEC Examined"
WTCM8R23,.,"Missing"
WTCM8R24,242.924233 to 129213.84829,"Range of Values"
WTCM8R24,0,"Not MEC Examined"
WTCM8R24,.,"Missing"
WTCM8R25,233.673208 to 124173.92918,"Range of Values"
WTCM8R25,0,"Not MEC Examined"
WTCM8R25,.,"Missing"
WTCM8R26,267.520363 to 77699.004468,"Range of Values"
WTCM8R26,0,"Not MEC Examined"
WTCM8R26,.,"Missing"
WTCM8R27,217.767351 to 79062.92737,"Range of Values"
WTCM8R27,0,"Not MEC Examined"
WTCM8R27,.,"Missing"
WTCM8R28,195.580408 to 128429.7637,"Range of Values"
WTCM8R28,0,"Not MEC Examined"
WTCM8R28,.,"Missing"
WTCM8R29,231.520342 to 128796.53978,"Range of Values"
WTCM8R29,0,"Not MEC Examined"
WTCM8R29,.,"Missing"
WTCM8R30,268.84303 to 78862.756948,"Range of Values"
WTCM8R30,0,"Not MEC Examined"
WTCM8R30,.,"Missing"
WTCM8R31,207.373941 to 136025.36554,"Range of Values"
WTCM8R31,0,"Not MEC Examined"
WTCM8R31,.,"Missing"
WTCM8R32,195.46512 to 90397.936124,"Range of Values"
WTCM8R32,0,"Not MEC Examined"
WTCM8R32,.,"Missing"
WTCM8R33,207.217365 to 126869.93604,"Range of Values"
WTCM8R33,0,"Not MEC Examined"
WTCM8R33,.,"Missing"
WTCM8R34,208.985187 to 91583.589605,"Range of Values"
WTCM8R34,0,"Not MEC Examined"
WTCM8R34,.,"Missing"
WTCM8R35,200.909045 to 131849.48618,"Range of Values"
WTCM8R35,0,"Not MEC Examined"
WTCM8R35,.,"Missing"
WTCM8R36,200.799932 to 86749.634141,"Range of Values"
WTCM8R36,0,"Not MEC Examined"
WTCM8R36,.,"Missing"
WTCM8R37,241.667344 to 126848.51237,"Range of Values"
WTCM8R37,0,"Not MEC Examined"
WTCM8R37,.,"Missing"
WTCM8R38,275.131101 to 67871.033874,"Range of Values"
WTCM8R38,0,"Not MEC Examined"
WTCM8R38,.,"Missing"
WTCM8R39,252.780612 to 92031.302726,"Range of Values"
WTCM8R39,0,"Not MEC Examined"
WTCM8R39,.,"Missing"
WTCM8R40,248.985988 to 134037.00724,"Range of Values"
WTCM8R40,0,"Not MEC Examined"
WTCM8R40,.,"Missing"
WTCM8R41,264.888175 to 92001.13703,"Range of Values"
WTCM8R41,0,"Not MEC Examined"
WTCM8R41,.,"Missing"
WTCM8R42,252.905423 to 128124.55166,"Range of Values"
WTCM8R42,0,"Not MEC Examined"
WTCM8R42,.,"Missing"
WTCM8R43,204.448445 to 85521.714509,"Range of Values"
WTCM8R43,0,"Not MEC Examined"
WTCM8R43,.,"Missing"
WTCM8R44,198.552191 to 127663.66335,"Range of Values"
WTCM8R44,0,"Not MEC Examined"
WTCM8R44,.,"Missing"
WTCM8R45,202.513214 to 127636.54965,"Range of Values"
WTCM8R45,0,"Not MEC Examined"
WTCM8R45,.,"Missing"
WTCM8R46,198.141634 to 133197.30304,"Range of Values"
WTCM8R46,0,"Not MEC Examined"
WTCM8R46,.,"Missing"
WTCM8R47,214.776136 to 85157.272056,"Range of Values"
WTCM8R47,0,"Not MEC Examined"
WTCM8R47,.,"Missing"
WTCM8R48,200.690281 to 129679.64757,"Range of Values"
WTCM8R48,0,"Not MEC Examined"
WTCM8R48,.,"Missing"
WTCM8R49,183.742582 to 88681.036466,"Range of Values"
WTCM8R49,0,"Not MEC Examined"
WTCM8R49,.,"Missing"
WTCM8R50,241.561019 to 129128.48118,"Range of Values"
WTCM8R50,0,"Not MEC Examined"
WTCM8R50,.,"Missing"
WTCM8R51,199.396111 to 86502.745976,"Range of Values"
WTCM8R51,0,"Not MEC Examined"
WTCM8R51,.,"Missing"
WTCM8R52,197.320348 to 131772.43791,"Range of Values"
WTCM8R52,0,"Not MEC Examined"
WTCM8R52,.,"Missing"
