Column,Variable,Label
DUQ360,.,"Missing"
DUQ370,1,"Yes"
DUQ370,2,"No"
DUQ370,7,"Refused"
DUQ370,9,"Don't know"
DUQ370,.,"Missing"
DUQ380A,1,"Cocaine"
DUQ380A,7,"Refused"
DUQ380A,9,"Don't know"
DUQ380A,.,"Missing"
DUQ380B,2,"Heroin"
DUQ380B,.,"Missing"
DUQ380C,3,"Methamphetamine"
DUQ380C,.,"Missing"
DUQ380D,4,"Steroids"
DUQ380D,.,"Missing"
DUQ380E,5,"Any other drugs"
DUQ380E,.,"Missing"
DUQ390,77,"Refused"
DUQ390,99,"Don't know"
DUQ390,.,"Missing"
DUQ400Q,7777,"Refused"
DUQ400Q,9999,"Don't know"
DUQ400Q,.,"Missing"
DUQ400U,1,"Days"
DUQ400U,2,"Weeks"
DUQ400U,3,"Months"
DUQ400U,4,"Years"
DUQ400U,7,"Refused"
DUQ400U,9,"Don't know"
DUQ400U,.,"Missing"
DUQ410,1,"Once"
DUQ410,2,"2-5 times"
DUQ410,3,"6-19 times"
DUQ410,4,"20-49 times"
DUQ410,5,"50-99 times"
DUQ410,6,"100 times or more"
DUQ410,77,"Refused"
DUQ410,99,"Don't know"
DUQ410,.,"Missing"
DUQ420,1,"More than once a day,"
DUQ420,2,"About once a day,"
DUQ420,3,"At least once a week but not every day,"
DUQ420,4,"At least once a month but not every week,"
DUQ420,5,"Less than once a month"
DUQ420,7,"Refused"
DUQ420,9,"Don't know"
DUQ420,.,"Missing"
DUQ430,1,"Yes"
DUQ430,2,"No"
DUQ430,7,"Refused"
DUQ430,9,"Don't know"
DUQ430,.,"Missing"
