Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
WTLI8R17,"LA 8 Year Interview Wt: Replicate 17","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 17 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R18,"LA 8 Year Interview Wt: Replicate 18","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 18 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R19,"LA 8 Year Interview Wt: Replicate 19","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 19 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R20,"LA 8 Year Interview Wt: Replicate 20","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 20 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R21,"LA 8 Year Interview Wt: Replicate 21","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 21 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R22,"LA 8 Year Interview Wt: Replicate 22","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 22 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R23,"LA 8 Year Interview Wt: Replicate 23","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 23 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R24,"LA 8 Year Interview Wt: Replicate 24","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 24 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R25,"LA 8 Year Interview Wt: Replicate 25","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 25 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R26,"LA 8 Year Interview Wt: Replicate 26","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 26 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R27,"LA 8 Year Interview Wt: Replicate 27","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 27 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R28,"LA 8 Year Interview Wt: Replicate 28","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 28 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R29,"LA 8 Year Interview Wt: Replicate 29","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 29 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R30,"LA 8 Year Interview Wt: Replicate 30","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 30 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R31,"LA 8 Year Interview Wt: Replicate 31","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 31 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R32,"LA 8 Year Interview Wt: Replicate 32","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 32 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R33,"LA 8 Year Interview Wt: Replicate 33","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 33 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R34,"LA 8 Year Interview Wt: Replicate 34","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 34 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R35,"LA 8 Year Interview Wt: Replicate 35","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 35 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R36,"LA 8 Year Interview Wt: Replicate 36","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 36 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R37,"LA 8 Year Interview Wt: Replicate 37","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 37 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R38,"LA 8 Year Interview Wt: Replicate 38","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 38 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R39,"LA 8 Year Interview Wt: Replicate 39","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 39 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R40,"LA 8 Year Interview Wt: Replicate 40","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 40 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R41,"LA 8 Year Interview Wt: Replicate 41","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 41 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R42,"LA 8 Year Interview Wt: Replicate 42","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 42 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R43,"LA 8 Year Interview Wt: Replicate 43","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 43 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R44,"LA 8 Year Interview Wt: Replicate 44","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 44 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R45,"LA 8 Year Interview Wt: Replicate 45","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 45 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R46,"LA 8 Year Interview Wt: Replicate 46","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 46 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R47,"LA 8 Year Interview Wt: Replicate 47","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 47 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLI8R48,"LA 8 Year Interview Wt: Replicate 48","8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 48 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
LATVPSU,"Taylor Series variance PSU identifier","Variance unit: PSU variable for variance estimation",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
LATVSTRA,"Taylor Series variance strata identifier","Variance unit: stratum variable for variance estimation",," Both males and females 0 YEARS - 150 YEARS",,,,,,,,,,,
WTLAM8YR,"Full sample LA 8 Year MEC Exam Weight","Full sample 8-year MEC exam weight for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",chear:Weight,,obo:UO_0000036,,,,,,,,
WTLM8R01,"LA 8 Year MEC Exam Wt: Replicate 01","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 01 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R02,"LA 8 Year MEC Exam Wt: Replicate 02","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 02 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R03,"LA 8 Year MEC Exam Wt: Replicate 03","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 03 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R04,"LA 8 Year MEC Exam Wt: Replicate 04","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 04 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R05,"LA 8 Year MEC Exam Wt: Replicate 05","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 05 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R06,"LA 8 Year MEC Exam Wt: Replicate 06","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 06 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R07,"LA 8 Year MEC Exam Wt: Replicate 07","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 07 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R08,"LA 8 Year MEC Exam Wt: Replicate 08","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 08 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R09,"LA 8 Year MEC Exam Wt: Replicate 09","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 09 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R10,"LA 8 Year MEC Exam Wt: Replicate 10","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 10 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R11,"LA 8 Year MEC Exam Wt: Replicate 11","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 11 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R12,"LA 8 Year MEC Exam Wt: Replicate 12","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 12 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R13,"LA 8 Year MEC Exam Wt: Replicate 13","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 13 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R14,"LA 8 Year MEC Exam Wt: Replicate 14","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 14 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R15,"LA 8 Year MEC Exam Wt: Replicate 15","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 15 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R16,"LA 8 Year MEC Exam Wt: Replicate 16","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 16 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R17,"LA 8 Year MEC Exam Wt: Replicate 17","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 17 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R18,"LA 8 Year MEC Exam Wt: Replicate 18","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 18 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R19,"LA 8 Year MEC Exam Wt: Replicate 19","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 19 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R20,"LA 8 Year MEC Exam Wt: Replicate 20","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 20 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R21,"LA 8 Year MEC Exam Wt: Replicate 21","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 21 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R22,"LA 8 Year MEC Exam Wt: Replicate 22","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 22 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R23,"LA 8 Year MEC Exam Wt: Replicate 23","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 23 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R24,"LA 8 Year MEC Exam Wt: Replicate 24","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 24 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R25,"LA 8 Year MEC Exam Wt: Replicate 25","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 25 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R26,"LA 8 Year MEC Exam Wt: Replicate 26","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 26 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R27,"LA 8 Year MEC Exam Wt: Replicate 27","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 27 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R28,"LA 8 Year MEC Exam Wt: Replicate 28","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 28 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R29,"LA 8 Year MEC Exam Wt: Replicate 29","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 29 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R30,"LA 8 Year MEC Exam Wt: Replicate 30","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 30 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R31,"LA 8 Year MEC Exam Wt: Replicate 31","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 31 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R32,"LA 8 Year MEC Exam Wt: Replicate 32","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 32 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R33,"LA 8 Year MEC Exam Wt: Replicate 33","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 33 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R34,"LA 8 Year MEC Exam Wt: Replicate 34","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 34 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R35,"LA 8 Year MEC Exam Wt: Replicate 35","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 35 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R36,"LA 8 Year MEC Exam Wt: Replicate 36","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 36 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R37,"LA 8 Year MEC Exam Wt: Replicate 37","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 37 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R38,"LA 8 Year MEC Exam Wt: Replicate 38","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 38 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R39,"LA 8 Year MEC Exam Wt: Replicate 39","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 39 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R40,"LA 8 Year MEC Exam Wt: Replicate 40","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 40 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R41,"LA 8 Year MEC Exam Wt: Replicate 41","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 41 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R42,"LA 8 Year MEC Exam Wt: Replicate 42","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 42 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
WTLM8R43,"LA 8 Year MEC Exam Wt: Replicate 43","8-year MEC exam weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 43 for participants in Los Angeles, California.",," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
