Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
SXQ827  ,"# female vaginal sex partners/year","In the past 12 months, with how many women have you had vaginal sex? Vaginal sex means your penis in a woman's vagina.","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Males only 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXD633  ,"Age first performed oral sex on a woman","How old were you when you first performed oral sex on a woman? Performing oral sex means your mouth on a woman's vagina or genitals.","ENTER AGE IN YEARS."," Both males and females 14 YEARS - 17 YEARS",sio:Age,,,,,,,,,,
SXQ636  ,"# female performed oral sex/lifetime","In your lifetime, on how many women have you performed oral sex?","INSTRUCTIONS TO SP: Please enter a number."," Both males and females 14 YEARS - 17 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ639  ,"# female performed oral sex/year","In the past 12 months, on how many women have you performed oral sex?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Both males and females 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXD642,"Performed oral sex new female (days)","How long has it been since the last time you performed oral sex on a new female partner? A new sexual partner is someone that you had never had sex with before.","ENTER NUMBER OF DAYS"," Both males and females 14 YEARS - 17 YEARS",,,obo:UO_0000033,,,,,,,,
SXQ410  ,"# men anal/oral sex partners/lifetime","In your lifetime, with how many men have you had anal or oral sex?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Males only 14 YEARS - 17 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ550  ,"# men anal/oral sex partners/year","In the past 12 months, with how many men have you had anal or oral sex?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Males only 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ836  ,"# men anal sex partners/lifetime","In your lifetime, with how many men have you had anal sex?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Males only 14 YEARS - 17 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ841  ,"# men anal sex partners/year","In the past 12 months, with how many men have you had anal sex?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Males only 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ853  ,"Ever performed oral sex on a man","Have you ever performed oral sex on a man? Performing oral sex means your mouth on a man's penis or genitals.","INSTRUCTIONS TO SP: Please select . . ."," Males only 14 YEARS - 17 YEARS",,,,,,,,,,,
SXD621  ,"How old when first had oral sex","How old were you when you first performed oral sex on a man? Performing oral sex means your mouth on a man's penis or genitals.","ENTER AGE IN YEARS."," Both males and females 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ624  ,"# male oral sex partners/lifetime","In your lifetime, on how many men have you performed oral sex?","INSTRUCTIONS TO SP: Please enter a number."," Both males and females 14 YEARS - 17 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ627  ,"# male oral sex partners/year","In the past 12 months, on how many men have you performed oral sex?","INSTRUCTIONS TO SP:  Please enter a number or enter zero for none."," Both males and females 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXD630 ,"Last performed oral sex new male (days)","How long has it been since the last time you performed oral sex on a new male partner? A new sexual partner is someone that you had never had sex with before.","ENTER NUMBER OF DAYS"," Both males and females 14 YEARS - 17 YEARS",,,obo:UO_0000033,,,,,,,,
SXQ645  ,"Use protection when performing oral sex","When you performed oral sex in the past 12 months, how often would you use protection, like a condom or dental dam?","INSTRUCTIONS TO SP: Please select one of the following choices."," Both males and females 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ648  ,"Had sex with new partner/year","In the past 12 months, did you have any kind of sex with a person that you never had sex with before?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 14 YEARS - 17 YEARS",,,obo:UO_0000036,,,,,,,,
SXQ610  ,"# times had vaginal or anal sex/year","In the past 12 months, about how many times have you had {vaginal or anal/vaginal/anal} sex?","INSTRUCTIONS TO SP: Please select one of the following choices."," Both males and females 14 YEARS - 17 YEARS",sio:TimeInterval,,obo:UO_0000036,,,,,,,,
SXQ251,"# times had sex without condom/year","In the past 12 months, about how often have you had {vaginal or anal/vaginal/anal} sex without using a condom?","INSTRUCTIONS TO SP: Please select one of the following choices."," Both males and females 14 YEARS - 17 YEARS",sio:TimeInterval,,obo:UO_0000036,,,,,,,,
SXQ590,"# sex partners five years older/year","Of the persons you had any kind of sex with in the past 12 months, how many were five or more years older than you?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Both males and females 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ600,"# sex partners five years younger/year","Of the persons you had any kind of sex with in the past 12 months, how many were five or more years younger than you?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Both males and females 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXD101,"# male sex partners/lifetime","In your lifetime, with how many men have you had any kind of sex?","INSTRUCTIONS TO SP: Please enter a number."," Females only 14 YEARS - 17 YEARS",sio:TimeInterval,,,,,,,,,,
SXD450,"# male sex partners/year","In the past 12 months, with how many men have you had any kind of sex?","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Females only 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ724  ,"# male vaginal sex partners/lifetime","In your lifetime, with how many men have you had vaginal sex?  Vaginal sex means a man's penis in your vagina.","INSTRUCTIONS TO SP: Please enter a number."," Females only 14 YEARS - 17 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ727  ,"# male vaginal sex partners/year","In the past 12 months, with how many men have you had vaginal sex? Vaginal sex means a man's penis in your vagina.","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Females only 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ130,"# female sex partners/lifetime","In your lifetime with how many women have you had sex? By sex, we mean sexual contact with another woman's vagina or genitals.","INSTRUCTIONS TO SP: Please enter a number."," Females only 14 YEARS - 17 YEARS",sio:TimeInterval,,,,,,,,,,
SXQ490,"# female sex partners/year","In the past 12 months, with how many women have you had sex? By sex, we mean sexual contact with another woman's vagina or genitals.","INSTRUCTIONS TO SP: Please enter a number or enter zero for none."," Females only 14 YEARS - 17 YEARS",sio:Quantity,,obo:UO_0000036,,,,,,,,
SXQ741  ,"Ever performed oral sex on a woman","Have you ever performed oral sex on a woman? Performing oral sex means your mouth on a woman's vagina or genitals.","INSTRUCTIONS TO SP: Please select . . ."," Females only 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ753  ,"Ever told by doctor, you had HPV","Has a doctor or other health care professional ever told you that you had human papillomavirus or HPV?","INSTRUCTIONS TO SP: Please select . . ."," Females only 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ260  ,"Doctor ever told you had genital herpes","Has a doctor or other health care professional ever told you that you had genital herpes?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ265  ,"Doctor ever told you had genital warts","Has a doctor or other health care professional ever told you that you had genital warts?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ267,"Age when told you had genital warts","How old were you when you were first told that you had genital warts?","ENTER AGE IN YEARS."," Both males and females 14 YEARS - 17 YEARS",sio:Age,,,,,,,,,,
SXQ270  ,"Doctor ever told you had gonorrhea","In the past 12 months, has a doctor or other health care professional told you that you had gonorrhea, sometimes called GC or clap?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ272  ,"Doctor ever told you had chlamydia","In the past 12 months, has a doctor or other health care professional told you that you had chlamydia?","INSTRUCTIONS TO SP: Please select . . ."," Both males and females 14 YEARS - 17 YEARS",,,,,,,,,,,
SXQ280  ,"Are you circumcised or uncircumcised","Are you circumcised or uncircumcised?","INSTRUCTIONS TO SP: Please select . . .CAPI INSTRUCTIONS: Display the sketches below each selection. Sketch should display by default.  ACASI FIGURE SXQ1 - CLINICAL SKETCH OF CIRCUMCISED PENISACASI FIGURE SXQ2 - CLINICAL SKETCH OF UNCIRCUMCISED PENIS"," Males only 14 YEARS - 17 YEARS",,,,,,,,,,,
