Column,Variable,Label
OHX28TC,5,"Permanent dental root fragment present"
OHX28TC,9,"Could not assess"
OHX28TC,.,"Missing"
OHX29TC,1,"Primary tooth (deciduous) present"
OHX29TC,2,"Permanent tooth present"
OHX29TC,3,"Dental implant"
OHX29TC,4,"Tooth not present"
OHX29TC,5,"Permanent dental root fragment present"
OHX29TC,9,"Could not assess"
OHX29TC,.,"Missing"
OHX30TC,1,"Primary tooth (deciduous) present"
OHX30TC,2,"Permanent tooth present"
OHX30TC,3,"Dental implant"
OHX30TC,4,"Tooth not present"
OHX30TC,5,"Permanent dental root fragment present"
OHX30TC,9,"Could not assess"
OHX30TC,.,"Missing"
OHX31TC,1,"Primary tooth (deciduous) present"
OHX31TC,2,"Permanent tooth present"
OHX31TC,3,"Dental implant"
OHX31TC,4,"Tooth not present"
OHX31TC,5,"Permanent dental root fragment present"
OHX31TC,9,"Could not assess"
OHX31TC,.,"Missing"
OHX32TC,1,"Primary tooth (deciduous) present"
OHX32TC,2,"Permanent tooth present"
OHX32TC,3,"Dental implant"
OHX32TC,4,"Tooth not present"
OHX32TC,5,"Permanent dental root fragment present"
OHX32TC,9,"Could not assess"
OHX32TC,.,"Missing"
OHX02CTC,D,"Sound primary tooth"
OHX02CTC,E,"Missing due to dental disease"
OHX02CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX02CTC,K,"Primary tooth with surface condition (s)"
OHX02CTC,M,"Missing due to other causes"
OHX02CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX02CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX02CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX02CTC,S,"Sound permanent tooth"
OHX02CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX02CTC,U,"Unerupted"
OHX02CTC,X,"Missing due to other causes, but replaced  by a fixed restoration"
OHX02CTC,Y,"Tooth present, condition cannot be assessed"
OHX02CTC,Z,"Permanent tooth with surface condition (s)"
OHX02CTC,< blank >,"Missing"
OHX03CTC,D,"Sound primary tooth"
OHX03CTC,E,"Missing due to dental disease"
OHX03CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX03CTC,K,"Primary tooth with surface condition (s)"
OHX03CTC,M,"Missing due to other causes"
OHX03CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX03CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX03CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX03CTC,S,"Sound permanent tooth"
OHX03CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX03CTC,U,"Unerupted"
OHX03CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX03CTC,Y,"Tooth present, condition cannot be assessed"
OHX03CTC,Z,"Permanent tooth with surface condition (s)"
OHX03CTC,< blank >,"Missing"
OHX04CTC,D,"Sound primary tooth"
OHX04CTC,E,"Missing due to dental disease"
OHX04CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX04CTC,K,"Primary tooth with surface condition (s)"
OHX04CTC,M,"Missing due to other causes"
OHX04CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX04CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX04CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX04CTC,S,"Sound permanent tooth"
OHX04CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX04CTC,U,"Unerupted"
OHX04CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX04CTC,Y,"Tooth present, condition cannot be assessed"
OHX04CTC,Z,"Permanent tooth with surface condition (s)"
OHX04CTC,< blank >,"Missing"
OHX05CTC,D,"Sound primary tooth"
OHX05CTC,E,"Missing due to dental disease"
OHX05CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX05CTC,K,"Primary tooth with surface condition (s)"
OHX05CTC,M,"Missing due to other causes"
OHX05CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX05CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX05CTC,R,"Missing due to dental disease,  but replaced by a fixed restoration"
OHX05CTC,S,"Sound permanent tooth"
OHX05CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX05CTC,U,"Unerupted"
OHX05CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX05CTC,Y,"Tooth present, condition cannot be assessed"
OHX05CTC,Z,"Permanent tooth with surface condition (s)"
OHX05CTC,< blank >,"Missing"
OHX06CTC,D,"Sound primary tooth"
OHX06CTC,E,"Missing due to dental disease"
OHX06CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX06CTC,K,"Primary tooth with surface condition (s)"
OHX06CTC,M,"Missing due to other causes"
OHX06CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX06CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX06CTC,R,"Missing due to dental disease,  but replaced by a fixed restoration"
OHX06CTC,S,"Sound permanent tooth"
OHX06CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX06CTC,U,"Unerupted"
OHX06CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX06CTC,Y,"Tooth present, condition cannot be assessed"
OHX06CTC,Z,"Permanent tooth with surface condition (s)"
OHX06CTC,< blank >,"Missing"
OHX07CTC,D,"Sound primary tooth"
OHX07CTC,E,"Missing due to dental disease"
OHX07CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX07CTC,K,"Primary tooth with surface condition (s)"
OHX07CTC,M,"Missing due to other causes"
OHX07CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX07CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX07CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX07CTC,S,"Sound permanent tooth"
OHX07CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX07CTC,U,"Unerupted"
OHX07CTC,X,"Missing due to other causes, but replaced but replaced by a fixed restoration"
OHX07CTC,Y,"Tooth present, condition cannot be assessed"
OHX07CTC,Z,"Permanent tooth with surface condition (s)"
OHX07CTC,< blank >,"Missing"
OHX08CTC,D,"Sound primary tooth"
OHX08CTC,E,"Missing due to dental disease"
OHX08CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX08CTC,K,"Primary tooth with surface condition (s)"
OHX08CTC,M,"Missing due to other causes"
OHX08CTC,P,"Missing  due to dental disease but replaced by a removable restoration"
OHX08CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX08CTC,R,"Missing due to dental disease but replaced by a fixed restoration"
OHX08CTC,S,"Sound permanent tooth"
OHX08CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX08CTC,U,"Unerupted"
OHX08CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX08CTC,Y,"Tooth present, condition cannot be assessed"
OHX08CTC,Z,"Permanent tooth with surface condition (s)"
OHX08CTC,< blank >,"Missing"
OHX09CTC,D,"Sound primary tooth"
OHX09CTC,E,"Missing due to dental disease"
OHX09CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX09CTC,K,"Primary tooth with surface condition (s)"
OHX09CTC,M,"Missing due to other causes"
OHX09CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX09CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX09CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX09CTC,S,"Sound permanent tooth"
OHX09CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX09CTC,U,"Unerupted"
OHX09CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX09CTC,Y,"Tooth present, condition cannot be assessed"
OHX09CTC,Z,"Permanent tooth with surface condition (s)"
OHX09CTC,< blank >,"Missing"
OHX10CTC,D,"Sound primary tooth"
OHX10CTC,E,"Missing due to dental disease"
OHX10CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX10CTC,K,"Primary tooth with surface condition (s)"
OHX10CTC,M,"Missing due to other causes"
OHX10CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX10CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX10CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX10CTC,S,"Sound permanent tooth"
OHX10CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX10CTC,U,"Unerupted"
OHX10CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX10CTC,Y,"Tooth present, condition cannot be assessed"
OHX10CTC,Z,"Permanent tooth with surface condition (s)"
OHX10CTC,< blank >,"Missing"
OHX11CTC,D,"Sound primary tooth"
OHX11CTC,E,"Missing due to dental disease"
OHX11CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX11CTC,K,"Primary tooth with surface condition (s)"
OHX11CTC,M,"Missing due to other causes"
OHX11CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX11CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX11CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX11CTC,S,"Sound permanent tooth"
OHX11CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX11CTC,U,"Unerupted"
OHX11CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX11CTC,Y,"Tooth present, condition cannot be assessed"
OHX11CTC,Z,"Permanent tooth with surface condition (s)"
OHX11CTC,< blank >,"Missing"
OHX12CTC,D,"Sound primary tooth"
OHX12CTC,E,"Missing due to dental disease"
OHX12CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX12CTC,K,"Primary tooth with surface condition (s)"
OHX12CTC,M,"Missing due to other causes"
OHX12CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX12CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX12CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX12CTC,S,"Sound permanent tooth"
OHX12CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX12CTC,U,"Unerupted"
OHX12CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX12CTC,Y,"Tooth present, condition cannot be assessed"
OHX12CTC,Z,"Permanent tooth with surface condition (s)"
OHX12CTC,< blank >,"Missing"
OHX13CTC,D,"Sound primary tooth"
OHX13CTC,E,"Missing due to dental disease"
OHX13CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX13CTC,K,"Primary tooth with surface condition (s)"
OHX13CTC,M,"Missing due to other causes"
OHX13CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX13CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX13CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX13CTC,S,"Sound permanent tooth"
OHX13CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX13CTC,U,"Unerupted"
OHX13CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX13CTC,Y,"Tooth present, condition cannot be assessed"
OHX13CTC,Z,"Permanent tooth with surface condition (s)"
OHX13CTC,< blank >,"Missing"
OHX14CTC,D,"Sound primary tooth"
OHX14CTC,E,"Missing due to dental disease"
OHX14CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX14CTC,K,"Primary tooth with surface condition (s)"
OHX14CTC,M,"Missing due to other causes"
OHX14CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX14CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX14CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX14CTC,S,"Sound permanent tooth"
OHX14CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX14CTC,U,"Unerupted"
OHX14CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX14CTC,Y,"Tooth present, condition cannot be assessed"
OHX14CTC,Z,"Permanent tooth with surface condition (s)"
OHX14CTC,< blank >,"Missing"
OHX15CTC,D,"Sound primary tooth"
OHX15CTC,E,"Missing due to dental disease"
OHX15CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX15CTC,K,"Primary tooth with surface condition (s)"
OHX15CTC,M,"Missing due to other causes"
OHX15CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX15CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX15CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX15CTC,S,"Sound permanent tooth"
OHX15CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX15CTC,U,"Unerupted"
OHX15CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX15CTC,Y,"Tooth present, condition cannot be assessed"
OHX15CTC,Z,"Permanent tooth with surface condition (s)"
OHX15CTC,< blank >,"Missing"
OHX18CTC,D,"Sound primary tooth"
OHX18CTC,E,"Missing due to dental disease"
OHX18CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX18CTC,K,"Primary tooth with surface condition (s)"
OHX18CTC,M,"Missing due to other causes"
OHX18CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX18CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX18CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX18CTC,S,"Sound permanent tooth"
OHX18CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX18CTC,U,"Unerupted"
OHX18CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX18CTC,Y,"Tooth present, condition cannot be assessed"
OHX18CTC,Z,"Permanent tooth with surface condition (s)"
OHX18CTC,< blank >,"Missing"
OHX19CTC,D,"Sound primary tooth"
OHX19CTC,E,"Missing due to dental disease"
OHX19CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX19CTC,K,"Primary tooth with surface condition (s)"
OHX19CTC,M,"Missing due to other causes"
OHX19CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX19CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX19CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX19CTC,S,"Sound permanent tooth"
OHX19CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX19CTC,U,"Unerupted"
OHX19CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX19CTC,Y,"Tooth present, condition cannot be assessed"
OHX19CTC,Z,"Permanent tooth with surface condition (s)"
OHX19CTC,< blank >,"Missing"
OHX20CTC,D,"Sound primary tooth"
OHX20CTC,E,"Missing due to dental disease"
OHX20CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX20CTC,K,"Primary tooth with surface condition (s)"
OHX20CTC,M,"Missing due to other causes"
OHX20CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX20CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX20CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX20CTC,S,"Sound permanent tooth"
OHX20CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX20CTC,U,"Unerupted"
OHX20CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX20CTC,Y,"Tooth present, condition cannot be assessed"
OHX20CTC,Z,"Permanent tooth with surface condition (s)"
OHX20CTC,< blank >,"Missing"
OHX21CTC,D,"Sound primary tooth"
OHX21CTC,E,"Missing due to dental disease"
OHX21CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX21CTC,K,"Primary tooth with surface condition (s)"
OHX21CTC,M,"Missing due to other causes"
OHX21CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX21CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX21CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX21CTC,S,"Sound permanent tooth"
OHX21CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX21CTC,U,"Unerupted"
OHX21CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX21CTC,Y,"Tooth present, condition cannot be assessed"
OHX21CTC,Z,"Permanent tooth with surface condition (s)"
OHX21CTC,< blank >,"Missing"
OHX22CTC,D,"Sound primary tooth"
OHX22CTC,E,"Missing due to dental disease"
OHX22CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX22CTC,K,"Primary tooth with surface condition (s)"
OHX22CTC,M,"Missing due to other causes"
OHX22CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX22CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX22CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX22CTC,S,"Sound permanent tooth"
OHX22CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX22CTC,U,"Unerupted"
OHX22CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX22CTC,Y,"Tooth present, condition cannot be assessed"
OHX22CTC,Z,"Permanent tooth with surface condition (s)"
OHX22CTC,< blank >,"Missing"
OHX23CTC,D,"Sound primary tooth"
OHX23CTC,E,"Missing due to dental disease"
OHX23CTC,J,"Permanent root ip is present but no restorative replacement is present"
OHX23CTC,K,"Primary tooth with surface condition (s)"
OHX23CTC,M,"Missing due to other causes"
OHX23CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX23CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX23CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX23CTC,S,"Sound permanent tooth"
OHX23CTC,T,"Permanent root ip is present but a restorative replacement is present"
OHX23CTC,U,"Unerupted"
OHX23CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX23CTC,Y,"Tooth present, condition cannot be assessed"
OHX23CTC,Z,"Permanent tooth with surface condition (s)"
OHX23CTC,< blank >,"Missing"
OHX24CTC,D,"Sound primary tooth"
OHX24CTC,E,"Missing due to dental disease"
OHX24CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX24CTC,K,"Primary tooth with surface condition (s)"
OHX24CTC,M,"Missing due to other causes"
OHX24CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX24CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX24CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX24CTC,S,"Sound permanent tooth"
OHX24CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX24CTC,U,"Unerupted"
OHX24CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX24CTC,Y,"Tooth present, condition cannot be assessed"
OHX24CTC,Z,"Permanent tooth with surface condition (s)"
OHX24CTC,< blank >,"Missing"
OHX25CTC,D,"Sound primary tooth"
OHX25CTC,E,"Missing due to dental disease"
OHX25CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX25CTC,K,"Primary tooth with surface condition (s)"
OHX25CTC,M,"Missing due to other causes"
OHX25CTC,P,"Missing due to dental disease but replaced by a removable restoration"
OHX25CTC,Q,"Missing due to other causes but replaced by a removable restoration"
OHX25CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX25CTC,S,"Sound permanent tooth"
OHX25CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX25CTC,U,"Unerupted"
OHX25CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX25CTC,Y,"Tooth present, condition cannot be assessed"
OHX25CTC,Z,"Permanent tooth with surface condition (s)"
OHX25CTC,< blank >,"Missing"
OHX26CTC,D,"Sound primary tooth"
OHX26CTC,E,"Missing due to dental disease"
OHX26CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX26CTC,K,"Primary tooth with surface condition (s)"
OHX26CTC,M,"Missing due to other causes"
OHX26CTC,P,"Missing due to dental disease, but replaced by a removable restoration"
OHX26CTC,Q,"Missing due to other causes, but replaced by a removable restoration"
OHX26CTC,R,"Missing due to dental disease, but replaced by a fixed restoration"
OHX26CTC,S,"Sound permanent tooth"
OHX26CTC,T,"Permanent root tip is present but a restorative replacement is present"
OHX26CTC,U,"Unerupted"
OHX26CTC,X,"Missing due to other causes, but replaced by a fixed restoration"
OHX26CTC,Y,"Tooth present, condition cannot be assessed"
OHX26CTC,Z,"Permanent tooth with surface condition (s)"
OHX26CTC,< blank >,"Missing"
OHX27CTC,D,"Sound primary tooth"
OHX27CTC,E,"Missing due to dental disease"
OHX27CTC,J,"Permanent root tip is present but no restorative replacement is present"
OHX27CTC,K,"Primary tooth with surface condition (s)"
