Column,Variable,Label
CSXTSEQ,A,"1M NaCl, 1mM quinine, 0.32M NaCl"
CSXTSEQ,B,"0.32M NaCl, 1mM quinine, 1M NaCl"
CSXCHOOD,1,"Lemon"
CSXCHOOD,2,"Chocolate"
CSXCHOOD,3,"Smoke"
CSXCHOOD,4,"Black pepper"
CSXCHOOD,.,"Missing"
CSXSBOD,1,"Strawberry"
CSXSBOD,2,"Garlic"
CSXSBOD,3,"Leather"
CSXSBOD,4,"Gasoline"
CSXSBOD,.,"Missing"
CSXSMKOD,1,"Garlic"
CSXSMKOD,2,"Grass"
CSXSMKOD,3,"Smoke"
CSXSMKOD,4,"Peach"
CSXSMKOD,.,"Missing"
CSXLEAOD,1,"Mint"
CSXLEAOD,2,"Flower"
CSXLEAOD,3,"Leather"
CSXLEAOD,4,"Apple"
CSXLEAOD,.,"Missing"
CSXSOAOD,1,"Soap"
CSXSOAOD,2,"Black Pepper"
CSXSOAOD,3,"Leather"
CSXSOAOD,4,"Peanut"
CSXSOAOD,.,"Missing"
CSXGRAOD,1,"Gasoline"
CSXGRAOD,2,"Grape"
CSXGRAOD,3,"Rose"
CSXGRAOD,4,"Peanut"
CSXGRAOD,.,"Missing"
CSXONOD,1,"Chocolate"
CSXONOD,2,"Strawberry"
CSXONOD,3,"Onion"
CSXONOD,4,"Fruit Punch"
CSXONOD,.,"Missing"
CSXNGSOD,1,"Orange"
CSXNGSOD,2,"Cinnamon"
CSXNGSOD,3,"Cola"
CSXNGSOD,4,"Natural Gas"
CSXNGSOD,.,"Missing"
CSXSLTRT,1 to 100,"Range of Values"
CSXSLTRT,.,"Missing"
CSXSLTRG,1,"Salty"
CSXSLTRG,2,"Bitter"
CSXSLTRG,3,"Something else"
CSXSLTRG,4,"No Taste"
CSXSLTRG,5,"Sour"
CSXSLTRG,.,"Missing"
CSXNART,0 to 100,"Range of Values"
CSXNART,.,"Missing"
CSXNARG,1,"Salty"
CSXNARG,2,"Bitter"
CSXNARG,3,"Something else"
CSXNARG,4,"No Taste"
CSXNARG,5,"Sour"
CSXNARG,.,"Missing"
CSAEFFRT,1,"Very good"
CSAEFFRT,2,"Good"
CSAEFFRT,3,"Fair"
CSAEFFRT,4,"Poor"
CSAEFFRT,5,"Unable to Cooperate"
CSAEFFRT,.,"Missing"
