Column,Variable,Label
DXXT11CC,3,"Excessive x-ray noise due to morbid obesity"
DXXT11CC,4,"Insufficient scan area"
DXXT11CC,5,"Movement"
DXXT11CC,6,"Other (degenerative diseases, spinal fusion, fractures)"
DXXT11CC,.,"Missing"
DXXT12CC,0,"Valid data"
DXXT12CC,1,"Objects not removed"
DXXT12CC,2,"Non-removable objects such as implants"
DXXT12CC,3,"Excessive x-ray noise due to morbid obesity"
DXXT12CC,4,"Insufficient scan area"
DXXT12CC,5,"Movement"
DXXT12CC,6,"Other (degenerative diseases, spinal fusion, fractures)"
DXXT12CC,.,"Missing"
DXXL1CC,0,"Valid data"
DXXL1CC,1,"Objects not removed"
DXXL1CC,2,"Non-removable objects such as implants"
DXXL1CC,3,"Excessive x-ray noise due to morbid obesity"
DXXL1CC,4,"Insufficient scan area"
DXXL1CC,5,"Movement"
DXXL1CC,6,"Other (degenerative diseases, spinal fusion, fractures)"
DXXL1CC,.,"Missing"
DXXL2CC,0,"Valid data"
DXXL2CC,1,"Objects not removed"
DXXL2CC,2,"Non-removable objects such as implants"
DXXL2CC,3,"Excessive x-ray noise due to morbid obesity"
DXXL2CC,4,"Insufficient scan area"
DXXL2CC,5,"Movement"
DXXL2CC,6,"Other (degenerative diseases, spinal fusion, fractures)"
DXXL2CC,.,"Missing"
DXXL3CC,0,"Valid data"
DXXL3CC,1,"Objects not removed"
DXXL3CC,2,"Non-removable objects such as implants"
DXXL3CC,3,"Excessive x-ray noise due to morbid obesity"
DXXL3CC,4,"Insufficient scan area"
DXXL3CC,5,"Movement"
DXXL3CC,6,"Other (degenerative diseases, spinal fusion, fractures)"
DXXL3CC,.,"Missing"
DXXL4CC,0,"Valid data"
DXXL4CC,1,"Objects not removed"
DXXL4CC,2,"Non-removable objects such as implants"
DXXL4CC,3,"Excessive x-ray noise due to morbid obesity"
DXXL4CC,4,"Insufficient scan area"
DXXL4CC,5,"Movement"
DXXL4CC,6,"Other (degenerative diseases, spinal fusion, fractures)"
DXXL4CC,.,"Missing"
DXXVFAST,1,"Normal (No fracture in T4-L4 and there are no more than one un-evaluable vertebrae in T7 to L4)"
DXXVFAST,2,"Fractured (Mild, moderate or severe fracture at any level inT4-L4)"
DXXVFAST,3,"Un-interpretable (No fracture and more than one un-evaluable vertebrae in T7-L4)"
DXXVFAST,.,"Missing"
DXXT4FX,0,"Normal (Grade 0)"
DXXT4FX,1,"Mild deformity (Grade 1)"
DXXT4FX,2,"Moderate deformity (Grade 2)"
DXXT4FX,3,"Severe deformity (Grade 3)"
DXXT4FX,.,"Missing"
DXXT5FX,0,"Normal (Grade 0)"
DXXT5FX,1,"Mild deformity (Grade 1)"
DXXT5FX,2,"Moderate deformity (Grade 2)"
DXXT5FX,3,"Severe deformity (Grade 3)"
DXXT5FX,.,"Missing"
DXXT6FX,0,"Normal (Grade 0)"
DXXT6FX,1,"Mild deformity (Grade 1)"
DXXT6FX,2,"Moderate deformity (Grade 2)"
DXXT6FX,3,"Severe deformity (Grade 3)"
DXXT6FX,.,"Missing"
DXXT7FX,0,"Normal (Grade 0)"
DXXT7FX,1,"Mild deformity (Grade 1)"
DXXT7FX,2,"Moderate deformity (Grade 2)"
DXXT7FX,3,"Severe deformity (Grade 3)"
DXXT7FX,.,"Missing"
DXXT8FX,0,"Normal (Grade 0)"
DXXT8FX,1,"Mild deformity (Grade 1)"
DXXT8FX,2,"Moderate deformity (Grade 2)"
DXXT8FX,3,"Severe deformity (Grade 3)"
DXXT8FX,.,"Missing"
DXXT9FX,0,"Normal (Grade 0)"
DXXT9FX,1,"Mild deformity (Grade 1)"
DXXT9FX,2,"Moderate deformity (Grade 2)"
DXXT9FX,3,"Severe deformity (Grade 3)"
DXXT9FX,.,"Missing"
DXXT10FX,0,"Normal (Grade 0)"
DXXT10FX,1,"Mild deformity (Grade 1)"
DXXT10FX,2,"Moderate deformity (Grade 2)"
DXXT10FX,3,"Severe deformity (Grade 3)"
DXXT10FX,.,"Missing"
DXXT11FX,0,"Normal (Grade 0)"
DXXT11FX,1,"Mild deformity (Grade 1)"
DXXT11FX,2,"Moderate deformity (Grade 2)"
DXXT11FX,3,"Severe deformity (Grade 3)"
DXXT11FX,.,"Missing"
DXXT12FX,0,"Normal (Grade 0)"
DXXT12FX,1,"Mild deformity (Grade 1)"
DXXT12FX,2,"Moderate deformity (Grade 2)"
DXXT12FX,3,"Severe deformity (Grade 3)"
DXXT12FX,.,"Missing"
DXXL1FX,0,"Normal (Grade 0)"
DXXL1FX,1,"Mild deformity (Grade 1)"
DXXL1FX,2,"Moderate deformity (Grade 2)"
DXXL1FX,3,"Severe deformity (Grade 3)"
DXXL1FX,.,"Missing"
DXXL2FX,0,"Normal (Grade 0)"
DXXL2FX,1,"Mild deformity (Grade 1)"
DXXL2FX,2,"Moderate deformity (Grade 2)"
DXXL2FX,3,"Severe deformity (Grade 3)"
DXXL2FX,.,"Missing"
DXXL3FX,0,"Normal (Grade 0)"
DXXL3FX,1,"Mild deformity (Grade 1)"
DXXL3FX,2,"Moderate deformity (Grade 2)"
DXXL3FX,3,"Severe deformity (Grade 3)"
DXXL3FX,.,"Missing"
DXXL4FX,0,"Normal (Grade 0)"
DXXL4FX,1,"Mild deformity (Grade 1)"
DXXL4FX,2,"Moderate deformity (Grade 2)"
DXXL4FX,3,"Severe deformity (Grade 3)"
DXXL4FX,.,"Missing"
