Column,Variable,Label
DR1_020,.,"Missing"
DR1_030Z,1,"Breakfast"
DR1_030Z,2,"Lunch"
DR1_030Z,3,"Dinner"
DR1_030Z,4,"Supper"
DR1_030Z,5,"Brunch"
DR1_030Z,6,"Snack"
DR1_030Z,7,"Drink"
DR1_030Z,8,"Infant feeding"
DR1_030Z,9,"Extended consumption"
DR1_030Z,10,"Desayano"
DR1_030Z,11,"Almuerzo"
DR1_030Z,12,"Comida"
DR1_030Z,13,"Merienda"
DR1_030Z,14,"Cena"
DR1_030Z,15,"Entre comida"
DR1_030Z,16,"Botana"
DR1_030Z,17,"Bocadillo"
DR1_030Z,18,"Tentempie"
DR1_030Z,19,"Bebida"
DR1_030Z,91,"Other"
DR1_030Z,99,"Don't know"
DR1_030Z,.,"Missing"
DR1FS,1,"Store - grocery/supermarket"
DR1FS,2,"Restaurant with waiter/waitress"
DR1FS,3,"Restaurant fast food/pizza"
DR1FS,4,"Bar/tavern/lounge"
DR1FS,5,"Restaurant no additional information"
DR1FS,6,"Cafeteria NOT in a K-12 school"
DR1FS,7,"Cafeteria in a K-12 school"
DR1FS,8,"Child/Adult care center"
DR1FS,9,"Child/Adult home care"
DR1FS,10,"Soup kitchen/shelter/food pantry"
DR1FS,11,"Meals on Wheels"
DR1FS,12,"Community food program - other"
DR1FS,13,"Community program no additional information"
DR1FS,14,"Vending machine"
DR1FS,15,"Common coffee pot or snack tray"
DR1FS,16,"From someone else/gift"
DR1FS,17,"Mail order purchase"
DR1FS,18,"Residential dining facility"
DR1FS,19,"Grown or caught by you or someone you know"
DR1FS,20,"Fish caught by you or someone you know"
DR1FS,24,"Sport, recreation, or entertainment facility"
DR1FS,25,"Street vendor, vending truck"
DR1FS,26,"Fundraiser sales"
DR1FS,27,"Store - convenience type"
DR1FS,28,"Store - no additional info"
DR1FS,91,"Other, specify"
DR1FS,99,"Don't know"
DR1FS,.,"Missing"
DR1_040Z,1,"Yes"
DR1_040Z,2,"No"
DR1_040Z,7,"Refused"
DR1_040Z,9,"Don't know"
DR1_040Z,.,"Missing"
DR1IFDCD,11000000 to 95342000,"Range of Values"
DR1IFDCD,.,"Missing"
DR1IGRMS,0.01 to 13440,"Range of Values"
DR1IGRMS,.,"Missing"
DR1IKCAL,0 to 4991,"Range of Values"
DR1IKCAL,.,"Missing"
DR1IPROT,0 to 558.1,"Range of Values"
DR1IPROT,.,"Missing"
DR1ICARB,0 to 806.95,"Range of Values"
DR1ICARB,.,"Missing"
DR1ISUGR,0 to 811.36,"Range of Values"
DR1ISUGR,.,"Missing"
DR1IFIBE,0 to 73.5,"Range of Values"
DR1IFIBE,.,"Missing"
DR1ITFAT,0 to 394.45,"Range of Values"
DR1ITFAT,.,"Missing"
DR1ISFAT,0 to 92.834,"Range of Values"
DR1ISFAT,.,"Missing"
DR1IMFAT,0 to 199.227,"Range of Values"
DR1IMFAT,.,"Missing"
DR1IPFAT,0 to 124.23,"Range of Values"
DR1IPFAT,.,"Missing"
DR1ICHOL,0 to 1963,"Range of Values"
DR1ICHOL,.,"Missing"
DR1IATOC,0 to 131.61,"Range of Values"
DR1IATOC,.,"Missing"
DR1IATOA,0 to 80.66,"Range of Values"
DR1IATOA,.,"Missing"
DR1IRET,0 to 9656,"Range of Values"
DR1IRET,.,"Missing"
DR1IVARA,0 to 9676,"Range of Values"
DR1IVARA,.,"Missing"
DR1IACAR,0 to 26052,"Range of Values"
DR1IACAR,.,"Missing"
DR1IBCAR,0 to 68477,"Range of Values"
DR1IBCAR,.,"Missing"
DR1ICRYP,0 to 12155,"Range of Values"
DR1ICRYP,.,"Missing"
DR1ILYCO,0 to 86846,"Range of Values"
DR1ILYCO,.,"Missing"
DR1ILZ,0 to 102251,"Range of Values"
DR1ILZ,.,"Missing"
DR1IVB1,0 to 9.161,"Range of Values"
DR1IVB1,.,"Missing"
DR1IVB2,0 to 28.123,"Range of Values"
DR1IVB2,.,"Missing"
DR1INIAC,0 to 352.755,"Range of Values"
DR1INIAC,.,"Missing"
DR1IVB6,0 to 35.067,"Range of Values"
DR1IVB6,.,"Missing"
DR1IFOLA,0 to 2525,"Range of Values"
DR1IFOLA,.,"Missing"
DR1IFA,0 to 2488,"Range of Values"
DR1IFA,.,"Missing"
DR1IFF,0 to 2318,"Range of Values"
DR1IFF,.,"Missing"
DR1IFDFE,0 to 4267,"Range of Values"
DR1IFDFE,.,"Missing"
DR1ICHL,0 to 1388.8,"Range of Values"
DR1ICHL,.,"Missing"
DR1IVB12,0 to 103.87,"Range of Values"
DR1IVB12,.,"Missing"
DR1IB12A,0 to 89.23,"Range of Values"
DR1IB12A,.,"Missing"
DR1IVC,0 to 1615,"Range of Values"
DR1IVC,.,"Missing"
DR1IVD,0 to 74.7,"Range of Values"
DR1IVD,.,"Missing"
DR1IVK,0 to 4027.9,"Range of Values"
DR1IVK,.,"Missing"
DR1ICALC,0 to 4412,"Range of Values"
DR1ICALC,.,"Missing"
DR1IPHOS,0 to 4505,"Range of Values"
DR1IPHOS,.,"Missing"
DR1IMAGN,0 to 1447,"Range of Values"
DR1IMAGN,.,"Missing"
DR1IIRON,0 to 110.03,"Range of Values"
DR1IIRON,.,"Missing"
DR1IZINC,0 to 91.61,"Range of Values"
DR1IZINC,.,"Missing"
DR1ICOPP,0 to 18.228,"Range of Values"
DR1ICOPP,.,"Missing"
DR1ISODI,0 to 11204,"Range of Values"
DR1ISODI,.,"Missing"
DR1IPOTA,0 to 15552,"Range of Values"
DR1IPOTA,.,"Missing"
DR1ISELE,0 to 897.8,"Range of Values"
DR1ISELE,.,"Missing"
DR1ICAFF,0 to 2304,"Range of Values"
DR1ICAFF,.,"Missing"
DR1ITHEO,0 to 1653,"Range of Values"
DR1ITHEO,.,"Missing"
DR1IALCO,0 to 369.6,"Range of Values"
DR1IALCO,.,"Missing"
DR1IMOIS,0 to 13426.56,"Range of Values"
DR1IMOIS,.,"Missing"
DR1IS040,0 to 4.214,"Range of Values"
DR1IS040,.,"Missing"
DR1IS060,0 to 2.928,"Range of Values"
DR1IS060,.,"Missing"
DR1IS080,0 to 9.175,"Range of Values"
DR1IS080,.,"Missing"
DR1IS100,0 to 5.089,"Range of Values"
DR1IS100,.,"Missing"
DR1IS120,0 to 22.642,"Range of Values"
DR1IS120,.,"Missing"
DR1IS140,0 to 12.417,"Range of Values"
DR1IS140,.,"Missing"
DR1IS160,0 to 54.821,"Range of Values"
DR1IS160,.,"Missing"
DR1IS180,0 to 22.824,"Range of Values"
DR1IS180,.,"Missing"
DR1IM161,0 to 11.368,"Range of Values"
DR1IM161,.,"Missing"
DR1IM181,0 to 190.556,"Range of Values"
DR1IM181,.,"Missing"
DR1IM201,0 to 5.489,"Range of Values"
DR1IM201,.,"Missing"
DR1IM221,0 to 3.616,"Range of Values"
DR1IM221,.,"Missing"
DR1IP182,0 to 123.918,"Range of Values"
DR1IP182,.,"Missing"
DR1IP183,0 to 13.91,"Range of Values"
DR1IP183,.,"Missing"
DR1IP184,0 to 0.631,"Range of Values"
DR1IP184,.,"Missing"
DR1IP204,0 to 1.425,"Range of Values"
DR1IP204,.,"Missing"
DR1IP205,0 to 2.134,"Range of Values"
DR1IP205,.,"Missing"
DR1IP225,0 to 1.051,"Range of Values"
DR1IP225,.,"Missing"
DR1IP226,0 to 4.231,"Range of Values"
DR1IP226,.,"Missing"
