Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
RHQ131,"Ever been pregnant?","The next questions are about {your/SP's} pregnancy history. {Have you/Has SP ever been pregnant? Please include (current pregnancy,) live births, miscarriages, stillbirths, tubal pregnancies and abortions.","MARK IF KNOWN.  OTHERWISE ASK."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHD143,"Are you pregnant now?","{Are you/Is SP} pregnant now?","MARK IF KNOWN. OTHERWISE ASK."," Females only 12 YEARS - 59 YEARS",,,,,,,,,,,
RHQ160,"How many times have been pregnant?","How many times {have you/has SP} been pregnant?  ({Again, be/Be} sure to count all {your/her} pregnancies including (current pregnancy,) live births, miscarriages, stillbirths, tubal pregnancies or abortions.)","ENTER NUMBER OF PREGNANCIES."," Females only 12 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
RHQ162,"During pregnancy, told you have diabetes","During {any/your/SP's} pregnancy, {were you/was SP} ever told by a doctor or other health professional that {you/she} had diabetes, sugar diabetes or gestational diabetes?  Please do not include diabetes that {you/SP} may have known about before the pregnancy.","CAPI INSTRUCTION: IF RHQ160 = 1, DISPLAY {your/SP's}.  OTHERWISE, DISPLAY {any}."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ163,"Age told you had diabetes while pregnant","How old {were you/was SP} when {you were/she was} first told {you/she} had diabetes during a pregnancy?","SOFT EDIT: IF RHD143 = 1 AND RHQ160 = 1, THEN RHQ163 must be equal to the age of the SP or the age of the SP minus 1. Error message: 'It is unlikely you were first told you had diabetes at that age since this is your first pregnancy. Please verify.' HARD EDIT: RHQ163 must be equal to or less than age of SP. Error message: 'Age cannot be greater than age of SP.' SOFT EDIT: RHQ163 must be equal to or greater than 12. Error message: 'Unlikely age. Please verify.' ENTER AGE IN YEARS."," Females only 12 YEARS - 150 YEARS",sio:Age,,,,,,,,,,
RHQ166,"How many vaginal deliveries?","How many vaginal deliveries {have you/has SP} had?  {Please count stillbirths as well as live births}","COUNT THE NUMBER OF DELIVERIES, NOT THE NUMBER OF LIVE-BORN CHILDREN.  FOR EXAMPLE, IF SP DELIVERED TWINS OR HAD ANY OTHER MULTIPLE BIRTH, COUNT AS A SINGLE DELIVERY. SOFT EDIT:  If currently pregnant (coded '1' in RHD143) then the sum of RHQ166 and RHQ169 should be less than or equal to RHQ160 minus 1. Error Message:  'Since SP is currently pregnant, it is unlikely that the number of vaginal and cesarean deliveries is equal to or greater than the number of pregnancies.  Please verify.' ENTER NUMBER."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ169,"How many cesarean deliveries?","How many cesarean deliveries {have you/has SP} had?  (Cesarean deliveries are also known as C-sections.)  (Please count stillbirths as well as live births.)","COUNT THE NUMBER OF DELIVERIES, NOT THE NUMBER OF LIVE-BORN CHILDREN.  FOR EXAMPLE, IF SP DELIVERED TWINS OR HAD ANY OTHER MULTIPLE BIRTH, COUNT AS A SINGLE DELIVERY.  ENTER NUMBER."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ172,"Any babies weigh 9 lbs or more?","{Did {your/SP's} delivery/Did any of {your/SP's} deliveries} result in a baby that weighed 9 pounds (4082 g) or more at birth?  (Please count stillbirths as well as live births.)","CAPI INSTRUCTION: IF SP HAD ONE DELIVERY (SUM OF RHQ166 AND RHQ169 = 1), DISPLAY {YOUR DELIVERY}. IF SP HAD MORE THAN ONE DELIVERY (SUM OF RHQ166 AND RHQ169 > 1), DISPLAY {ANY OF YOUR DELIVERIES}."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ173,"Age when delivered baby 9 lbs or more?","How old {were you/was SP} when {you/she} delivered a baby that weighed 9 pounds or more?  (Please count stillbirths as well as live births.)"," [IF MORE THAN 1 BABY WEIGHED 9 POUNDS OR MORE RECORD AGE FOR FIRST ONE] HARD EDIT: RHQ173 must be equal to or less than age of SP. Error message: 'Age cannot be greater than age of SP.' ENTER AGE IN YEARS."," Females only 12 YEARS - 150 YEARS",sio:Age,,,,,,,,,,
RHQ171,"How many deliveries live birth result?","How many of {your/her} deliveries resulted {Did {your/her} delivery result} in a live birth?","CAPI INSTRUCTION: IF SP HAD ONE DELIVERY (SUM OF RHQ166 AND RHQ169 = 1), REPLACE {How many of {your/her} deliveries resulted} WITH {Did {your/her} delivery result}. COUNT THE NUMBER OF TOTAL DELIVERIES, NOT NUMBER OF LIVE-BORN CHILDREN. FOR EXAMPLE, IF SP HAD TWINS OR OTHER MULTIPLE BIRTH, COUNT AS SINGLE DELIVERY. ENTER NUMBER OF DELIVERIES."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ180,"Age at first live birth","How old {were you/was SP} at the time of {your/her} first live birth?","ENTER AGE IN YEARS."," Females only 12 YEARS - 150 YEARS",sio:Age,,,,,,,,,,
RHQ190,"Age at last live birth","How old {were you/was SP} at the time of {your/her} last live birth?","English Instructions: CAPI INSTRUCTION: IF SP HAD MORE THAN 1 LIVE BIRTH (CODED >= 2) IN RHQ171, DISPLAY {LAST}. HARD EDIT: RHQ190 MUST BE EQUAL TO OR LESS THAN AGE OF SP. ERROR MESSAGE: 'AGE OF SP AT LAST DELIVERY CANNOT BE GREATER THAN AGE OF SP.' HARD EDIT: RHQ190 CANNOT BE LESS THAN RHQ180. ERROR MESSAGE: 'AGE OF SP AT LAST LIVE BIRTH CANNOT BE LESS THAN AGE OF SP AT FIRST LIVE BIRTH.' ENTER AGE IN YEARS."," Females only 12 YEARS - 150 YEARS",sio:Age,,,,,,,,,,
RHQ197,"How many months ago have baby?  ","How many months ago did {you/SP} have {your/her} baby?","ENTER NUMBER OF MONTHS"," Females only 12 YEARS - 150 YEARS",,,obo:UO_0000035,,,,,,,,
RHQ200,"Now breastfeeding a child?","{Are you/Is SP} now breast feeding a child?",," Females only 12 YEARS - 59 YEARS",,??child,,,,,,,,,
RHD280,"Had a hysterectomy?","{Have you/Has SP} had a hysterectomy that is, surgery to remove {your/her} uterus or womb?","MARK IF KNOWN.  OTHERWISE ASK."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ291,"Age when had hysterectomy","How old {were you/was SP} when {you/she} had {your/her} (hysterectomy/uterus removed/womb removed)?","ENTER AGE IN YEARS."," Females only 12 YEARS - 150 YEARS",sio:Age,,,,,,,,,,
RHQ305,"Had both ovaries removed?","{Have you/Has SP} had both of {your/her} ovaries removed (either when {you/she} had {your/her} uterus removed or at another time)?",," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ332,"Age when both ovaries removed","How old {were you/was SP} when {you/she} had {your/her} ovaries removed or last ovary removed if removed at different times?","ENTER AGE IN YEARS"," Females only 12 YEARS - 150 YEARS",sio:Age,,,,,,,,,,
RHQ420,"Ever taken birth control pills?","Now I am going to ask you about {your/SP's} birth control history.  {Have you/Has SP} ever taken birth control pills for any reason?",," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
RHQ540,"Ever use female hormones?","{Have you/Has SP} ever used female hormones such as estrogen and progesterone?  Please include any forms of female hormones, such as pills, cream, patch, and injectables, but do not include birth control methods or use for infertility.",," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ542A,"Hormone pills used","Which forms of female hormones {have you/has SP} used.","CODE ALL THAT APPLY."," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ542B,"Hormone patches used","Which forms of female hormones {have you/has SP} used.","CODE ALL THAT APPLY."," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ542C,"Hormone cream/suppository/injection used","Which forms of female hormones {have you/has SP} used.","CODE ALL THAT APPLY."," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ542D,"Other form of female hormone used","Which forms of female hormones {have you/has SP} used.","CODE ALL THAT APPLY."," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ554,"Use hormone pills w/estrogen only","{Have you/Has SP} ever taken female hormone pills containing estrogen only (like Premarin)? (Do not include birth control pills.)",," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ560Q,"How long taking estrogen-only pills?","Not counting any time when {you/SP} stopped taking them, for how long altogether {have you taken/did you take/has she taken/did she take} pills containing estrogen only?","CODE '1' FOR LESS THAN 1 MONTH.  ENTER NUMBER."," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ560U,"Unit of measure: months, years","UNIT OF MEASURE.","ENTER UNIT."," Females only 20 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
RHQ570,"Used estrogen/progestin combo pills","{Have you/Has SP} taken female hormone pills containing both estrogen and progestin (like Prempro, Premphase)? (Do not include birth control pills.)",," Females only 20 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
RHQ576Q,"How long taking estrogen/progestin?","Not counting any time when {you/SP} stopped taking them, for how long altogether {{have you/has SP} taken/did {you/SP} take} pills containing both estrogen and progestin?","CODE '1' FOR LESS THAN 1 MONTH.  ENTER NUMBER."," Females only 20 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
RHQ576U,"Unit of measure: months, years","UNIT OF MEASURE.","ENTER UNIT."," Females only 20 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
RHQ580,"Used estrogen-only patches?","{Have you/Has SP} ever used female hormone patches containing estrogen only?",," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ586Q,"How long using estrogen only patches?","Not counting any time when {you/SP} stopped taking them, for how long altogether {have you used/did you use/has she used/did she use} patches containing estrogen only?","CODE '1' FOR LESS THAN 1 MONTH.  ENTER NUMBER."," Females only 20 YEARS - 150 YEARS",,,,,,,,,,,
RHQ586U,"Unit of measure: months, years","UNIT OF MEASURE.","ENTER UNIT."," Females only 20 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
RHQ596,"Used estrogen/progestin combo patches?","{Have you/Has SP} used female hormone patches containing both estrogen and progestin?",," Females only 20 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
RHQ602Q,"How long use estrogen/progestin patch","Not counting any time when {you/SP} stopped taking them, for how long altogether {have you used/did you use/has she used/did she use} patches containing both estrogen and progestin?","CODE '1' FOR LESS THAN 1 MONTH.  ENTER NUMBER."," Females only 20 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
RHQ602U,"Unit of measure: months, years","UNIT OF MEASURE.","ENTER UNIT."," Females only 20 YEARS - 150 YEARS",,,obo:UO_0000036,,,,,,,,
