Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DXXT7FG,"Genant T7 fracture score","Genant T7 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT8FG,"Genant T8 fracture score","Genant T8 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT9FG,"Genant T9 fracture score","Genant T9 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT10FG,"Genant T10 fracture score","Genant T10 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT11FG,"Genant T11 fracture score","Genant T11 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT12FG,"Genant T12 fracture score","Genant T12 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL1FG,"Genant L1 fracture score","Genant L1 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL2FG,"Genant L2 fracture score","Genant L2 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL3FG,"Genant L3 fracture score","Genant L3 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL4FG,"Genant L4 fracture score","Genant L4 fracture score",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT4G1,"Genant T4 comment 1","Genant T4 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT4G2,"Genant T4 comment 2","Genant T4 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT4G3,"Genant T4 comment 3","Genant T4 comment 3",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT5G1,"Genant T5 comment 1","Genant T5 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT5G2,"Genant T5 comment 2","Genant T5 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT5G3,"Genant T5 comment 3","Genant T5 comment 3",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT6G1,"Genant T6 comment 1","Genant T6 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT6G2,"Genant T6 comment 2","Genant T6 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT7G1,"Genant T7 comment 1","Genant T7 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT7G2,"Genant T7 comment 2","Genant T7 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT8G1,"Genant T8 comment 1","Genant T8 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT8G2,"Genant T8 comment 2","Genant T8 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT8G3,"Genant T8 comment 3","Genant T8 comment 3",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT9G1,"Genant T9 comment 1","Genant T9 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT9G2,"Genant T9 comment 2","Genant T9 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT9G3,"Genant T9 comment 3","Genant T9 comment 3",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT10G1,"Genant T10 comment 1","Genant T10 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT10G2,"Genant T10 comment 2","Genant T10 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT11G1,"Genant T11 comment 1","Genant T11 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT11G2,"Genant T11 comment 2","Genant T11 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT12G1,"Genant T12 comment 1","Genant T12 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT12G2,"Genant T12 comment 2","Genant T12 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXT12G3,"Genant T12 comment 3","Genant T12 comment 3",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL1G1,"Genant L1 comment 1","Genant L1 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL1G2,"Genant L1 comment 2","Genant L1 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL1G3,"Genant L1 comment 3","Genant L1 comment 3",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL2G1,"Genant L2 comment 1","Genant L2 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL2G2,"Genant L2 comment 2","Genant L2 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL3G1,"Genant L3 comment 1","Genant L3 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL3G2,"Genant L3 comment 2","Genant L3 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL4G1,"Genant L4 comment 1","Genant L4 comment 1",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL4G2,"Genant L4 comment 2","Genant L4 comment 2",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
DXXL4G3,"Genant L4 comment 3","Genant L4 comment 3",," Both males and females 40 YEARS - 150 YEARS",,,,,,,,,,,
