Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
FSQ235,"HH FS benefit: amount received last time","How much did {you/your household} receive in food stamp benefits the last time you got them?ENTER DOLLAR AMOUNT.","Collected at household level."," Both males and females 0 YEARS - 150 YEARS",sio:TimeInterval,,,,,,,,,,
FSQBOX7,,,"BOX 7. CHECK ITEM: IF THERE IS AT LEAST 1 CHILD IN THE HOUSEHOLD WHO IS 0-5 YEARS OLD OR THERE IS A FEMALE IN THE HOUSEHOLD WHO IS BETWEEN 12 AND 59 YEARS OLD, CONTINUE. OTHERWISE, GO TO BOX 8."," Both males and females 0 YEARS - 150 YEARS",,??child,chebi:27007,,,,,,,,
FSQ162,"HH WIC benefit: receive in last 12 month","In the last 12 months, did {you/you or any member of your household} receive benefits from the WIC program, that is, the Women, Infants and Children program?","Collected at household level."," Both males and females 0 YEARS - 150 YEARS",,,obo:UO_0000035,,,,,,,,
FSQBOX8,,,"BOX 8. CHECK ITEM: IF THE RESPONDENT AGE BETWEEN 0-5 YEARS, GO TO FSD650ZC.  IF THE RESPONDENT AGE BETWEEN 6-11 YEARS, GO TO FSD675. IF THE RESPONDENT IS FEMALE AND AGE IS 12 YEARS OR OLDER, GO TO BOX9. OTHERWISE, GO TO END OF SECTION."," Both males and females 0 YEARS - 150 YEARS",sio:Age,,obo:UO_0000036,,,,,,,,
FSD650ZC,"CH WIC benefit: receive in last 12 month","Did {SP} receive benefits from WIC, that is, the Women, Infants, and Children program, in the past 12 months?","Collected at individual level in the household interview."," Both males and females 0 YEARS - 5 YEARS",,,obo:UO_0000035,,,,,,,,
FSD660ZC,"CH WIC benefit: currently receive","Is {SP} now receiving benefits from the WIC program?","Collected at individual level in the household interview."," Both males and females 0 YEARS - 5 YEARS",,,,,,,,,,,
FSD675,"CH WIC benefit: received in infancy","{Next are a few questions about the WIC program, that is, the Women, Infants, and Children program}  Did {SP} receive benefits from WIC when {he/she} was less than one year old?","Collected at individual level in the household interview."," Both males and females 0 YEARS - 11 YEARS",,,,,,,,,,,
FSD680,"CH WIC benefit: received b/w 1-4 yrs old","Did {SP} receive benefits from WIC when {he/she} {was/is} between the ages of 1 to {SP AGE} years old?","Collected at individual level in the household interview."," Both males and females 1 YEARS - 11 YEARS",,,,,,,,,,,
FSD670ZC,"CH WIC benefit: # of months received","How long {did SP receive/has SP been receiving} benefits from the WIC program?","Collected at individual level in the household interview."," Both males and females 0 YEARS - 11 YEARS",sio:Quantity,,obo:UO_0000035,,,,,,,,
FSQ690,"CH WIC benefit: Mom received while preg.","Did {SP's} mother receive benefits from WIC, while she was pregnant with {SP}?","Collected at individual level in the household interview."," Both males and females 0 YEARS - 11 YEARS",,,,,,,,,,,
FSQ695,"CH WIC benefit: starting month of preg.","What month of the pregnancy did {SP's} mother begin to receive WIC benefits?","Collected at individual level in the household interview."," Both males and females 0 YEARS - 11 YEARS",,,chebi:27007,,,,,,,,
FSQBOX9,,,"BOX 9. CHECK ITEM: IF PARTICIPANT CURRENTLY PREGNANT (CODED '1' IN RHD143), CONTINUE WITH FSD650ZW. IF THE AGE DIFFERENCE BETWEEN PARTICIPANT'S CURRENT AGE AND AGE REPORTED IN RHD190 IS ZERO, 1, OR 2, CONTINUE WITH FSD650ZW.  ELSE IF RHD190 IS MISSING AND THE AGE DIFFERENCE BETWEEN PARTICIPANT'S CURRENT AGE AND AGE REPORTED IN RHD173 IS ZERO, 1, OR 2, CONTINUE WITH FSD650ZW. OTHERWISE, GO TO END OF SECTION.NOTE: RHD 143, RHD190, AND RHD173 ARE REPORTED AT THE REPRODUCTIVE HEALTH SECTION (RHQ)."," Females only 12 YEARS - 150 YEARS",sio:Age,,chebi:27007,,,,,,,,
FSD650ZW,"WM WIC benefit: receive in last 12 month","These next questions are about participation in programs for women with young children. Did {you/SP} personally receive benefits from WIC, that is, the Women, Infants, and Children Program, in the past 12 months?","Collected at individual level in the MEC interview."," Females only 12 YEARS - 150 YEARS",,,obo:UO_0000035,,,,,,,,
FSQBOX10,,,"BOX 10. CHECK ITEM: IF CODED '1-12' IN RHQ197, CONTINUE WITH FSD660ZW. IF PARTICIPANT CURRENTLY PREGNANT (CODED '1') IN RHD143, CONTINUE WITH FSD660ZW. OTHERWISE, GO TO END OF SECTION.NOTE: RHD143 AND RHQ197 ARE REPORTED AT THE REPRODUCTIVE HEALTH SECTION (RHQ)."," Females only 12 YEARS - 150 YEARS",,,chebi:27007,,,,,,,,
FSD660ZW,"WM WIC benefit: currently receive","{Are you/Is SP} now receiving benefits from the WIC Program?","Collected at individual level in the MEC interview."," Females only 12 YEARS - 150 YEARS",,,,,,,,,,,
FSD670ZW,"WM WIC benefit: # of months received","Thinking about {your/SP's} {pregnancy/recent pregnancy/most recent pregnancy/most recent pregnancies}, how long {did you receive/have you been receiving/did she receive/has she been receiving} benefits from the WIC Program?","Collected at individual level in the MEC interview."," Females only 12 YEARS - 150 YEARS",sio:Quantity,,obo:UO_0000035,,,,,,,,
